"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000ASCA","2003","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1172.6","6","    1172.6","U","","","","","",""
"USR0000ASCA","2005","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","   1552.2","","    1552.2","U","         0","U","        21","U","         0","U","       251","U","       142","U","   -6.7","U,1206, ","   44.4","U,0712, ","0.0","U,1127","-4.4","U,1128","-4.4","U,1128","-6.7","U,1206","-1.1","U,0316","-2.2","U,0113","","","","","","","    1260.2","2","    1260.2","U","     19.44","U","     27.43","U","     11.44","U"
"USR0000ASCA","2006","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","   1566.7","","    1566.7","U","         0","U","        40","U","         0","U","       267","U","       131","U","   -5.0","U,1201,+","   43.9","U,0721,+","-1.1","U,1129","-3.3","U,1130","-5.0","U,1201","","","-0.6","U,0314","-2.2","U,0313","-5.0","U,0121","","","","","    1083.3","3","    1083.3","U","     19.46","U","     27.50","U","     11.42","U"
"USR0000ASCA","2007","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","   1677.7","","    1677.7","U","         0","U","        34","U","         0","U","       258","U","       147","U","   -6.1","U,0115, ","   43.9","U,0704, ","-1.1","U,1125","-2.8","U,1215","-4.4","U,1223","","","-2.2","U,0301","-2.2","U,0301","-6.1","U,0115","","","","","    1178.5","5","    1178.5","U","     19.76","U","     27.33","U","     12.18","U"
"USR0000ASCA","2008","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","   1408.6","","    1408.6","U","         0","U","        32","U","         0","U","       259","U","       126","U","   -4.4","U,1228, ","   43.9","U,0620, ","0.0","U,1206","-3.3","U,1227","-4.4","U,1228","","","0.0","U,0318","-2.2","U,0206","","","","","","","    1226.6","6","    1226.6","U","     18.76","U","     26.77","U","     10.74","U"
"USR0000ASCA","2009","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","   1616.9","","    1616.9","U","         0","U","        30","U","         0","U","       264","U","       144","U","   -5.6","U,1205, ","   43.3","U,0804, ","-1.1","U,1029","-2.8","U,1204","-5.6","U,1205","","","0.0","U,0308","","","","","","","","","    1123.7","7","    1123.7","U","     19.54","U","     27.73","U","     11.35","U"
"USR0000ASCA","2010","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","   1532.9","","    1532.9","U","         0","U","        26","U","         0","U","       244","U","       138","U","   -5.6","U,1130, ","   43.3","U,0715, ","-1.7","U,1123","-4.4","U,1126","-4.4","U,1126","","","0.0","U,0223","-2.2","U,0109","","","","","","","    1338.8","8","    1338.8","U","     18.94","U","     26.99","U","     10.89","U"
"USR0000ASCA","2011","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","   1641.8","","    1641.8","U","         0","U","        50","U","         0","U","       257","U","       152","U","  -11.7","U,0203, ","   43.9","U,0628,+","-0.6","U,1205","-2.8","U,1206","-4.4","U,1207","","","-3.3","U,0228","-3.3","U,0228","-5.6","U,0205","-10.6","U,0204","-10.6","U,0204","    1176.8","8","    1176.8","U","     19.27","U","     27.69","U","     10.85","U"
"USR0000ASCA","2012","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1212.3","3","    1212.3","U","","","","","",""
"USR0000ASCA","2013","33.3717","-110.4569","846.4","SAN CARLOS NUMBER 1 ARIZONA, AZ US","   1598.3","","    1598.3","U","         0","U","        44","U","         0","U","       266","U","       138","U","   -8.3","U,0113, ","   44.4","U,0630,+","0.0","U,1125","-3.9","U,1206","","","","","-0.6","U,0227","-2.8","U,0225","-5.0","U,0116","-7.8","U,0114","","","","","","","     19.44","U","     27.53","U","     11.34","U"
