"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CSHQ","1992","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","","","","","         0","U","        25","U","         1","U","       168","U","        22","U","   -6.1","U,0223, ","   36.1","U,0818, ","-0.6","U,1120","-3.3","U,1212","-5.6","U,1218","","","-6.1","U,0223","-6.1","U,0223","-6.1","U,0223","","","","","","","","","     14.98","U","     19.55","U","     10.41","U"
"USR0000CSHQ","1993","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2171.0","0","    2171.0","U","","","","","",""
"USR0000CSHQ","1995","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","    647.5","","     647.5","U","         0","U","        27","U","         0","U","       167","U","        29","U","   -3.3","U,0324, ","   37.8","U,0728, ","0.0","U,1216","","","","","","","0.0","U,0505","-2.8","U,0325","","","","","","","","","","","     14.81","U","     19.61","U","     10.00","U"
"USR0000CSHQ","1996","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","    760.0","","     760.0","U","         0","U","        23","U","         0","U","       165","U","        34","U","   -5.6","U,0226,+","   37.8","U,0813, ","-0.6","U,1026","","","","","","","-1.1","U,0329","-5.0","U,0228","-5.0","U,0228","","","","","    1648.0","0","    1648.0","U","     15.04","U","     19.61","U","     10.47","U"
"USR0000CSHQ","1997","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","    551.0","","     551.0","U","         0","U","        23","U","         1","U","       163","U","         5","U","   -5.0","U,0114, ","   35.0","U,0807,+","-2.2","U,1209","-2.2","U,1209","","","","","0.0","U,0409","-5.0","U,0114","-5.0","U,0114","","","","","    1869.5","5","    1869.5","U","     14.51","U","     18.64","U","     10.38","U"
"USR0000CSHQ","1999","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","    592.8","","     592.8","U","         0","U","        43","U","         2","U","       172","U","        11","U","   -7.2","U,0210, ","   33.9","U,0908,+","-0.6","U,1122","-2.2","U,1210","","","","","-0.6","U,0428","-4.4","U,0409","-4.4","U,0409","-7.2","U,0210","","","","","","","     14.39","U","     19.22","U","      9.56","U"
"USR0000CSHQ","2001","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","    747.1","","     747.1","U","         0","U","        60","U","         6","U","       182","U","        26","U","   -6.1","U,0208, ","   37.8","U,0703, ","0.0","U,1124","-2.2","U,1211","","","","","-3.3","U,0421","-3.3","U,0421","-4.4","U,0408","","","","","","","","","     14.66","U","     19.20","U","     10.11","U"
"USR0000CSHQ","2002","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","    683.3","","     683.3","U","         0","U","        46","U","         2","U","       161","U","        26","U","   -8.3","U,0130, ","   38.3","U,0709, ","-1.7","U,1217","-2.8","U,1218","","","","","0.0","U,0419","-3.3","U,0318","-4.4","U,0131","-8.3","U,0130","","","    1944.6","6","    1944.6","U","     14.71","U","     19.59","U","      9.82","U"
"USR0000CSHQ","2003","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","    824.8","","     824.8","U","         0","U","        34","U","         1","U","       176","U","        30","U","   -5.6","U,1227, ","   36.1","U,0717, ","0.0","U,1103","-5.0","U,1226","-5.0","U,1226","","","-1.7","U,0509","-2.2","U,0405","","","","","","","    2057.0","0","    2057.0","U","     14.88","U","     19.58","U","     10.19","U"
"USR0000CSHQ","2004","36.5672","-118.9556","1240.2","SHADEQUARTER CALIFORNIA, CA US","    704.7","","     704.7","U","         0","U","        37","U","         0","U","       174","U","        28","U","   -5.0","U,0103, ","   35.6","U,0812,+","-0.6","U,1103","-3.3","U,1128","","","","","0.0","U,0302","-2.2","U,0204","-4.4","U,0104","","","","","    1828.4","4","    1828.4","U","     14.82","U","     19.65","U","      9.99","U"
