"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00094137","1972","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","       108","a","        70","a","         3","a","","","","","","","","","","","","","  32.8"," ,a,0724, ","","","","","","","","","","","","","","","","","    740.8"," ,a","","","","","",""
"ASN00094137","1975","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1107.4"," ,a","","","","","",""
"ASN00094137","1979","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    727.5"," ,a","","","","","",""
"ASN00094137","1980","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    954.5"," ,a","","","","","",""
"ASN00094137","1981","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    963.4"," ,a","","","","","",""
"ASN00094137","1982","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    735.0"," ,a","","","","","",""
"ASN00094137","1983","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","       131","a","        76","a","         5","a","","","","","","","","","","","","","  49.2"," ,a,0609, ","","","","","","","","","","","","","","","","","    859.0"," ,a","","","","","",""
"ASN00094137","1986","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    880.2"," ,a","","","","","",""
"ASN00094137","1990","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    813.4"," ,a","","","","","",""
"ASN00094137","1991","-43.1639","146.9172","55.0","GEEVESTON CEMETERY ROAD, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    875.3"," ,a","","","","","",""
