"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033791","1960","47.9","33.4","100.0","KRIVOJ ROG, UP","        98","I","        50","I","         2","I","","","","","","","","","","","","","  37.0"," ,I,0808, ","","","","","","","","","","","","","","","","","","","","","","","    541.7"," ,I","","","","","",""
"UPM00033791","1961","47.9","33.4","100.0","KRIVOJ ROG, UP","        94","I","        38","I","         1","I","","","","","","","","","","","","","  28.0"," ,I,0421, ","","","","","","","","","","","","","","","","","","","","","","","    337.3"," ,I","","","","","",""
"UPM00033791","1962","47.9","33.4","100.0","KRIVOJ ROG, UP","        92","I","        35","I","         2","I","","","","","","","","","","","","","  30.4"," ,I,0925, ","","","","","","","","","","","","","","","","","","","","","","","    368.4"," ,I","","","","","",""
"UPM00033791","1963","47.9","33.4","100.0","KRIVOJ ROG, UP","       110","I","        49","I","         1","I","","","","","","","","","","","","","  61.0"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    446.5"," ,I","","","","","",""
"UPM00033791","1965","47.9","33.4","100.0","KRIVOJ ROG, UP","       112","I","        54","I","         1","I","","","","","","","","","","","","","  25.7"," ,I,0426, ","","","","","","","","","","","","","","","","","","","","","","","    475.1"," ,I","","","","","",""
"UPM00033791","1966","47.9","33.4","100.0","KRIVOJ ROG, UP","       150","I","        76","I","         6","I","","","","","","","","","","","","","  52.7"," ,I,0828, ","","","","","","","","","","","","","","","","","","","","","","","    815.7"," ,I","","","","","",""
"UPM00033791","1972","47.9","33.4","100.0","KRIVOJ ROG, UP","        79","I","        37","I","         0","I","","","","","","","","","","","","","  22.1"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","","","    337.7"," ,I","","","","","",""
"UPM00033791","1975","47.9","33.4","100.0","KRIVOJ ROG, UP","        77","I","        33","I","         0","I","","","","","","","","","","","","","  20.7"," ,I,0324, ","","","","","","","","","","","","","","","","","","","","","","","    256.4"," ,I","","","","","",""
"UPM00033791","1976","47.9","33.4","100.0","KRIVOJ ROG, UP","       111","I","        49","I","         0","I","","","","","","","","","","","","","  18.0"," ,I,0828,+","","","","","","","","","","","","","","","","","","","","","","","    439.1"," ,I","","","","","",""
"UPM00033791","1977","47.9","33.4","100.0","KRIVOJ ROG, UP","       124","I","        64","I","         2","I","","","","","","","","","","","","","  44.9"," ,I,0531, ","","","","","","","","","","","","","","","","","","","","","","","    622.6"," ,I","","","","","",""
