"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034312","1936","50.067","37.383","175.0","VELYKYI BURLUK, UP","       114","I","        50","I","         2","I","","","","","","","","","","","","","  51.2"," ,I,0607, ","","","","","","","","","","","","","","","","","","","","","","","    477.1"," ,I","","","","","",""
"UPM00034312","1937","50.067","37.383","175.0","VELYKYI BURLUK, UP","       130","I","        49","I","         1","I","","","","","","","","","","","","","  28.0"," ,I,0807, ","","","","","","","","","","","","","","","","","","","","","","","    461.7"," ,I","","","","","",""
"UPM00034312","1938","50.067","37.383","175.0","VELYKYI BURLUK, UP","       123","I","        32","I","         1","I","","","","","","","","","","","","","  46.2"," ,I,0617, ","","","","","","","","","","","","","","","","","","","","","","","    340.1"," ,I","","","","","",""
"UPM00034312","1939","50.067","37.383","175.0","VELYKYI BURLUK, UP","       149","I","        58","I","         0","I","","","","","","","","","","","","","  17.8"," ,I,1129, ","","","","","","","","","","","","","","","","","","","","","","","    475.9"," ,I","","","","","",""
"UPM00034312","1940","50.067","37.383","175.0","VELYKYI BURLUK, UP","       157","I","        69","I","         2","I","","","","","","","","","","","","","  51.9"," ,I,0820, ","","","","","","","","","","","","","","","","","","","","","","","    669.3"," ,I","","","","","",""
"UPM00034312","1944","50.067","37.383","175.0","VELYKYI BURLUK, UP","       112","I","        44","I","         3","I","","","","","","","","","","","","","  69.2"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","","","    472.5"," ,I","","","","","",""
"UPM00034312","1945","50.067","37.383","175.0","VELYKYI BURLUK, UP","       142","I","        46","I","         2","I","","","","","","","","","","","","","  27.2"," ,I,1002, ","","","","","","","","","","","","","","","","","","","","","","","    445.5"," ,I","","","","","",""
"UPM00034312","1946","50.067","37.383","175.0","VELYKYI BURLUK, UP","       117","I","        37","I","         0","I","","","","","","","","","","","","","  18.5"," ,I,1009, ","","","","","","","","","","","","","","","","","","","","","","","    326.4"," ,I","","","","","",""
"UPM00034312","1947","50.067","37.383","175.0","VELYKYI BURLUK, UP","       136","I","        63","I","         3","I","","","","","","","","","","","","","  29.2"," ,I,0810, ","","","","","","","","","","","","","","","","","","","","","","","    672.6"," ,I","","","","","",""
"UPM00034312","1949","50.067","37.383","175.0","VELYKYI BURLUK, UP","       101","I","        36","I","         4","I","","","","","","","","","","","","","  46.1"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","","","    440.0"," ,I","","","","","",""
"UPM00034312","1950","50.067","37.383","175.0","VELYKYI BURLUK, UP","       124","I","        42","I","         3","I","","","","","","","","","","","","","  31.8"," ,I,1014, ","","","","","","","","","","","","","","","","","","","","","","","    411.6"," ,I","","","","","",""
"UPM00034312","1951","50.067","37.383","175.0","VELYKYI BURLUK, UP","       106","I","        42","I","         1","I","","","","","","","","","","","","","  35.9"," ,I,0617, ","","","","","","","","","","","","","","","","","","","","","","","    378.9"," ,I","","","","","",""
"UPM00034312","1952","50.067","37.383","175.0","VELYKYI BURLUK, UP","       148","I","        63","I","         2","I","","","","","","","","","","","","","  28.5"," ,I,0626, ","","","","","","","","","","","","","","","","","","","","","","","    617.0"," ,I","","","","","",""
"UPM00034312","1953","50.067","37.383","175.0","VELYKYI BURLUK, UP","       113","I","        45","I","         0","I","","","","","","","","","","","","","  17.7"," ,I,0514, ","","","","","","","","","","","","","","","","","","","","","","","    387.4"," ,I","","","","","",""
"UPM00034312","1954","50.067","37.383","175.0","VELYKYI BURLUK, UP","       103","I","        67","I","         1","I","","","","","","","","","","","","","  30.5"," ,I,0701, ","","","","","","","","","","","","","","","","","","","","","","","    594.6"," ,I","","","","","",""
"UPM00034312","1956","50.067","37.383","175.0","VELYKYI BURLUK, UP","       128","I","        63","I","         3","I","","","","","","","","","","","","","  67.4"," ,I,0626, ","","","","","","","","","","","","","","","","","","","","","","","    575.8"," ,I","","","","","",""
"UPM00034312","1957","50.067","37.383","175.0","VELYKYI BURLUK, UP","       109","I","        44","I","         0","I","","","","","","","","","","","","","  16.2"," ,I,1130, ","","","","","","","","","","","","","","","","","","","","","","","    361.7"," ,I","","","","","",""
"UPM00034312","1958","50.067","37.383","175.0","VELYKYI BURLUK, UP","       149","I","        71","I","         0","I","","","","","","","","","","","","","  25.1"," ,I,0806, ","","","","","","","","","","","","","","","","","","","","","","","    633.9"," ,I","","","","","",""
"UPM00034312","1959","50.067","37.383","175.0","VELYKYI BURLUK, UP","       117","I","        54","I","         3","I","","","","","","","","","","","","","  66.7"," ,I,0902, ","","","","","","","","","","","","","","","","","","","","","","","    572.1"," ,I","","","","","",""
