"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"CA006158647","1970","43.75","-79.55","149.0","TORONTO HUMBER SUMMIT, ON CA","       140","C","        87","C","         3","C","        27","C","   119"," ,C,0401, ","  42.2"," ,C,0813, ","","","","","    809.7"," ,C","     1780"," ,C"
"CA006158647","1971","43.75","-79.55","149.0","TORONTO HUMBER SUMMIT, ON CA","       126","C","        65","C","         4","C","        16","C","   155"," ,C,1230, ","  71.9"," ,C,0705, ","","","","","    788.3"," ,C","     1489"," ,C"
"CA006158647","1972","43.75","-79.55","149.0","TORONTO HUMBER SUMMIT, ON CA","","","","","","","","","","","","","    4034.5","5","    4034.5","C","","","",""
