"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00459342","1931","45.8","-121.93333","351.1","WIND RIVER, WA US","     77.8","","      77.8","0","       140","0","       108","0","        32","0","       60","","        13","0","         0","0","       144","0","         5","0","       124","0","        23","0","","","         7"," ","  -17.2","0,1215, ","   838"," ,0,1231, ","   480"," ,0,1230, "," 118.6"," ,0,0331, ","   36.1","0,0817,+","-0.6","0,0923","-2.8","0,1008","-6.7","0,1121","-6.7","0,1121","-8.9","0,1122","0.0","0,0520","-3.3","0,0421","-4.4","0,0419","-6.7","0,0306","-11.1","0,0305","","","","","   2272.8"," ,0","     2200"," ,0","      9.22","0","     16.38","0","      2.08","0","",""
"USC00459342","1932","45.8","-121.93333","351.1","WIND RIVER, WA US","","","","","       150","0","       123","0","        37","0","       88","","        17","0","         4","0","       141","0","","","","","","","","","","","  -19.4","0,1211, ","  1168"," ,0,0204, ","   406"," ,0,1218,+","  83.8"," ,0,0324, ","","","0.0","0,0912","-2.2","0,0921","-5.0","0,1110","-6.7","0,1207","-12.2","0,1208","0.0","0,0617","-2.8","0,0515","-8.3","0,0303","-8.3","0,0303","-8.9","0,0219","","","","","   2460.3"," ,0","     2697"," ,0","","","","","      1.61","0","",""
"USC00459342","1933","45.8","-121.93333","351.1","WIND RIVER, WA US","","","","","       179","0","       145","0","        39","0","       80","","        27","0","         1","0","       137","0","         5","0","       102","0","        12","0","","","","","  -18.3","0,0209, ","   127"," ,0,0218,+","   445"," ,0,0126, "," 129.8"," ,0,1206, ","   38.3","0,0815, ","-0.6","0,0925","-2.2","0,0930","-4.4","0,1129","","","","","0.0","0,0610","-2.8","0,0424","-4.4","0,0417","-8.3","0,0309","-12.2","0,0211","","","","","   3383.6"," ,0","     3577"," ,0","      8.64","0","     15.04","0","      2.25","0","",""
"USC00459342","1934","45.8","-121.93333","351.1","WIND RIVER, WA US","","","","","       145","0","       110","0","        40","0","        6","","         5","0","         0","0","        78","0","","","","","","","","","         1"," ","   -6.7","0,1210, ","   406"," ,0,1230, ","   338"," ,0,1229, ","  89.9"," ,0,1221, ","","","-2.2","0,0925","-2.2","0,0925","-6.7","0,1210","-6.7","0,1210","","","0.0","0,0518","-2.8","0,0317","-5.6","0,0226","","","","","","","","","   2519.3"," ,0","      635"," ,0","","","","","      3.88","0","",""
"USC00459342","1935","45.8","-121.93333","351.1","WIND RIVER, WA US","","","","","       129","0","        88","0","        25","0","       71","","        16","0","         0","0","       172","0","","","","","","","         1"," ","         1"," ","  -16.1","0,0120, ","  1194"," ,0,0119,+","   389"," ,0,0116, ","  61.7"," ,0,0312, ","","","0.0","0,0816","-3.3","0,1022","-4.4","0,1024","-10.6","0,1030","-10.6","0,1030","-0.6","0,0602","-2.2","0,0502","-4.4","0,0409","-7.2","0,0226","-15.0","0,0121","","","","","   1598.0"," ,0","     1982"," ,0","","","","","      1.42","0","",""
"USC00459342","1936","45.8","-121.93333","351.1","WIND RIVER, WA US","","","","","       149","0","       104","0","        27","0","       40","","        16","0","         2","0","       134","0","","","","","","","","","         1"," ","  -18.3","0,0209,+","   508"," ,0,0225, ","   338"," ,0,0204, "," 106.9"," ,0,0104, ","","","-1.1","0,0915","-2.2","0,1028","-5.6","0,1101","-10.0","0,1102","-10.0","0,1102","-1.1","0,0517","-3.3","0,0405","-6.1","0,0404","-8.3","0,0330","-8.9","0,0219","","","","","   1994.0"," ,0","     1419"," ,0","","","","","      1.80","0","",""
"USC00459342","1937","45.8","-121.93333","351.1","WIND RIVER, WA US","     51.4","","      51.4","0","       175","0","       136","0","        38","0","       95","","        26","0","         6","0","       130","0","        18","0","       113","0","        12","0","","","         3"," ","  -21.1","0,0108, ","  1575"," ,0,0204, ","   533"," ,0,0201, ","  98.6"," ,0,1229, ","   34.4","0,0725,+","-1.1","0,0922","-2.2","0,0923","-5.0","0,1201","","","","","-0.6","0,0530","-2.2","0,0506","-4.4","0,0220","-6.7","0,0215","-12.8","0,0201","    3490.8","8","    3490.8","0","   2859.1"," ,0","     2622"," ,0","      8.59","0","     14.97","0","      2.22","0","",""
"USC00459342","1938","45.8","-121.93333","351.1","WIND RIVER, WA US","     95.5","","      95.5","0","       134","0","        92","0","        26","0","       48","","        15","0","         0","0","       141","0","         5","0","       113","0","        20","0","         4"," ","         5"," ","  -10.0","0,1217,+","   483"," ,0,0210, ","   229"," ,0,0201, ","  90.7"," ,0,1202, ","   41.7","0,0722, ","-0.6","0,1014","-2.2","0,1015","-7.2","0,1111","-7.2","0,1111","-10.0","0,1213","0.0","0,0610","-2.2","0,0518","-4.4","0,0404","-7.8","0,0217","","","    3284.2","2","    3284.2","0","   1899.5"," ,0","     1443"," ,0","      9.24","0","     16.07","0","      2.41","0","",""
"USC00459342","1939","45.8","-121.93333","351.1","WIND RIVER, WA US","","","","","       142","0","       101","0","        27","0","       25","","        15","0","         0","0","       134","0","","","","","","","         2"," ","         1"," ","  -13.3","0,0209, ","   559"," ,0,0210,+","   307"," ,0,0202, ","  99.1"," ,0,1215, ","","","0.0","0,1003","-3.9","0,1025","-6.7","0,1224","-6.7","0,1224","","","-1.1","0,0601","-2.8","0,0430","-4.4","0,0328","-6.7","0,0220","-8.9","0,0210","    3219.5","5","    3219.5","0","   1914.2"," ,0","     1240"," ,0","","","","","      2.93","0","",""
"USC00459342","1940","45.8","-121.93333","351.1","WIND RIVER, WA US","","","","","       148","0","       109","0","        36","0","       17","","         8","0","         0","0","       113","0","","","","","","","","","         5"," ","  -13.9","0,0125, ","   203"," ,0,0126, ","   102"," ,0,0126,+","  68.6"," ,0,0326, ","","","0.0","0,1025","-2.2","0,1027","-6.7","0,1115","-6.7","0,1115","-10.0","0,1214","0.0","0,0527","-2.2","0,0526","-4.4","0,0220","-6.7","0,0126","-13.9","0,0125","","","","","   2175.3"," ,0","      539"," ,0","","","","","      3.51","0","",""
"USC00459342","1941","45.8","-121.93333","351.1","WIND RIVER, WA US","","","","","       173","0","       113","0","        27","0","       36","","        12","0","         0","0","       104","0","","","","","","","         2"," ","        11"," ","   -7.2","0,1231,+","   356"," ,0,0107, ","   267"," ,0,0105, "," 125.2"," ,0,1202, ","","","0.0","0,0921","-2.8","0,1118","-4.4","0,1120","-7.2","0,1231","","","0.0","0,0424","-2.8","0,0417","-7.2","0,0314","-7.2","0,0314","","","","","","","   2243.1"," ,0","      810"," ,0","","","","","      3.78","0","",""
"USC00459342","1942","45.8","-121.93333","351.1","WIND RIVER, WA US","    101.5","","     101.5","0","       168","0","       118","0","        31","0","       73","","        17","0","         0","0","       127","0","        17","0","       117","0","        18","0","        20"," ","         2"," ","  -13.9","0,0101, ","   762"," ,0,1207, ","   356"," ,0,1206, "," 117.6"," ,0,1123, ","   38.3","0,0702, ","0.0","0,0917","-2.2","0,1024","-5.0","0,1028","","","","","0.0","0,0513","-2.8","0,0511","-4.4","0,0226","-7.8","0,0219","-9.4","0,0111","","","","","   2468.0"," ,0","     1959"," ,0","      9.30","0","     15.65","0","      2.94","0","",""
"USC00459342","1943","45.8","-121.93333","351.1","WIND RIVER, WA US","     37.0","","      37.0","0","","","","","","","       83","","        15","0","         1","0","       126","0","        16","0","       121","0","         9","0","        25"," ","         7"," ","  -21.7","0,0118, ","  1092"," ,0,0127, ","   257"," ,0,0121, ","","","   34.4","0,0724, ","-0.6","0,1012","-2.8","0,1031","-5.0","0,1205","-7.2","0,1213","","","0.0","0,0518","-2.2","0,0517","-6.1","0,0320","-6.7","0,0318","-11.1","0,0131","    3485.4","4","    3485.4","0","","","     1488"," ,0","      8.67","0","     15.13","0","      2.21","0","",""
