"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00414051","1996","29.44806","-102.82833","536.4","HEATH CANYON, TX US","   2237.8","","    2237.8","0","        42","0","        24","0","         2","0","","","         0","0","         0","0","        36","0","         0","0","       322","0","       198","0","","","   -8.3","0,1219, ","","","     0"," ,0,1231,+","  43.4"," ,0,0826, ","   46.1","0,0523, ","-2.8","0,1125","-2.8","0,1125","-8.3","0,1219","-8.3","0,1219","0.0","0,0311","-2.2","0,0310","-4.4","0,0309","","","     724.0","0","     724.0","0","    252.6"," ,0","        0"," ,0","     22.43","0","     31.71","0","     13.15","0"
"USC00414051","1997","29.44806","-102.82833","536.4","HEATH CANYON, TX US","   2091.4","","    2091.4","0","        65","0","        40","0","         4","0","        0","","         0","0","         0","0","        31","0","         1","0","       299","0","       173","0","","","   -7.8","0,1213, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.1"," ,0,0615, ","   43.9","0,0823, ","0.0","0,1212","-7.8","0,1213","-7.8","0,1213","-7.8","0,1213","0.0","0,0217","-2.2","0,0118","-5.0","0,0116","","","     759.8","8","     759.8","0","    448.7"," ,0","        0"," ,0","     21.72","0","     30.08","0","     13.36","0"
"USC00414051","1998","29.44806","-102.82833","536.4","HEATH CANYON, TX US","   2341.9","","    2341.9","0","        46","0","        19","0","         2","0","","","         0","0","         0","0","        15","0","         0","0","       336","0","       201","0","","","   -2.2","0,1213,+","","","     0"," ,0,1231,+","  35.6"," ,0,0805, ","   46.7","0,0628,+","-2.2","0,1213","-2.2","0,1213","","","","","0.0","0,0302","-2.2","0,0108","","","","","     648.0","0","     648.0","0","    186.2"," ,0","        0"," ,0","     23.52","0","     32.64","0","     14.39","0"
"USC00414051","1999","29.44806","-102.82833","536.4","HEATH CANYON, TX US","   2244.8","","    2244.8","0","        45","0","        18","0","         4","0","        0","","         0","0","         0","0","        28","0","         0","0","       332","0","       204","0","","","   -4.4","0,0106,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.6"," ,0,0615, ","   46.1","0,0701, ","0.0","0,1126","-2.8","0,1206","","","","","-2.8","0,0214","-2.8","0,0214","-4.4","0,0106","","","     489.9","9","     489.9","0","    287.6"," ,0","        0"," ,0","     23.10","0","     32.46","0","     13.73","0"
"USC00414051","2000","29.44806","-102.82833","536.4","HEATH CANYON, TX US","   2427.0","","    2427.0","0","        55","0","        26","0","         2","0","        0","","         0","0","         0","0","        22","0","         0","0","       310","0","       202","0","","","   -6.1","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.6"," ,0,1009, ","   46.1","0,0525, ","-0.6","0,1207","-2.2","0,1213","","","","","-1.7","0,0201","-2.2","0,0130","-5.0","0,0106","","","     534.0","0","     534.0","0","    311.7"," ,0","        0"," ,0","     23.21","0","     31.83","0","     14.58","0"
"USC00414051","2001","29.44806","-102.82833","536.4","HEATH CANYON, TX US","   2398.8","","    2398.8","0","        44","0","        16","0","         0","0","        0","","         0","0","         0","0","        26","0","         0","0","       307","0","       192","0","","","   -3.3","0,1227,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  21.3"," ,0,0511, ","   46.7","0,0529, ","0.0","0,1128","-3.3","0,1129","","","","","0.0","0,0203","-2.2","0,0121","","","","","     816.2","2","     816.2","0","    177.0"," ,0","        0"," ,0","     23.15","0","     31.45","0","     14.84","0"
"USC00414051","2002","29.44806","-102.82833","536.4","HEATH CANYON, TX US","   2346.1","","    2346.1","0","        68","0","        26","0","         3","0","        0","","         0","0","         0","0","        25","0","         0","0","       305","0","       192","0","         1"," ","   -6.7","0,0304, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.4"," ,0,0720, ","   46.1","0,0828, ","0.0","0,1214","","","","","","","-0.6","0,0306","-5.0","0,0305","-5.0","0,0305","-6.7","0,0304","     719.8","8","     719.8","0","    302.0"," ,0","        0"," ,0","     22.84","0","     31.22","0","     14.46","0"
"USC00414051","2003","29.44806","-102.82833","536.4","HEATH CANYON, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     617.0","0","     617.0","0","","","","","","","","","",""
"USC00414051","2005","29.44806","-102.82833","536.4","HEATH CANYON, TX US","   2361.9","","    2361.9","0","        46","0","        20","0","         0","0","        0","","         0","0","         0","0","         7","0","         0","0","       332","0","       211","0","","","   -6.1","0,1209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  22.9"," ,0,0730, ","   47.2","0,0705, ","-3.9","0,1129","-3.9","0,1129","-4.4","0,1208","","","0.0","0,0117","","","","","","","","","","","    188.8"," ,0","        0"," ,0","     23.62","0","     32.54","0","     14.70","0"
