"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00027876","1914","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","","","","","        80","0","        65","0","        12","0","","","         5","0","","","","","","","","","","","","","        40"," ","","","","","   178"," ,0,0128, ","  62.2"," ,0,1218, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    973.2"," ,0","      406"," ,0","","","","","","","",""
"USC00027876","1915","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","","","","","        74","0","        64","0","        13","0","","","        18","0","","","","","         0","0","       186","0","        16","0","","","        12"," ","","","","","   381"," ,0,0502, ","  59.7"," ,0,0129, ","   33.9","0,0822, ","","","","","","","","","","","","","","","","","","","","","","","","","   1029.3"," ,0","     2580"," ,0","","","     20.33","0","","","",""
"USC00027876","1916","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","    174.8","","     174.8","0","        63","0","        52","0","        15","0","","","        12","0","         0","0","       167","0","         4","0","       199","0","        12","0","","","         2"," ","  -16.1","0,1210, ","","","   305"," ,0,1225, ","  71.4"," ,0,0128, ","   35.6","0,0615, ","-1.1","0,1012","-6.7","0,1027","-6.7","0,1027","-6.7","0,1027","-8.9","0,1113","0.0","0,0602","-2.2","0,0526","-11.7","0,0325","-11.7","0,0325","-11.7","0,0325","    2533.8","8","    2533.8","0","   1013.3"," ,0","     1198"," ,0","     11.42","0","     21.12","0","      1.71","0","",""
"USC00027876","1917","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","","","","","        59","0","        45","0","         8","0","","","        11","0","","","","","","","","","","","","","         1"," ","","","","","   635"," ,0,0218, ","  58.4"," ,0,0218, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    707.0"," ,0","     2195"," ,0","","","","","","","",""
"USC00027876","1918","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00027876","1935","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00027876","1936","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","    955.1","","     955.1","0","        78","0","        50","0","         7","0","        6","","         5","0","         0","0","        59","0","         0","0","       215","0","        74","0","         2"," ","        16"," ","   -5.6","0,1230,+","   127"," ,0,1229, ","   140"," ,0,0325, ","  54.1"," ,0,0322, ","   40.0","0,0618, ","-3.9","0,1103","-3.9","0,1103","-4.4","0,1206","","","","","0.0","0,0406","-2.8","0,0401","-5.6","0,0326","","","","","","","","","    726.2"," ,0","      434"," ,0","     16.20","0","     23.40","0","      8.99","0","",""
"USC00027876","1937","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","    914.3","","     914.3","0","        68","0","        39","0","         5","0","       34","","        11","0","         0","0","        63","0","         3","0","       215","0","        83","0","         2"," ","        32"," ","  -16.1","0,0122, ","   508"," ,0,0108, ","   305"," ,0,0107, ","  80.0"," ,0,0207, ","   38.9","0,0811, ","-0.6","0,1205","-2.2","0,1215","","","","","","","0.0","0,0423","-2.8","0,0319","-4.4","0,0221","-7.2","0,0210","-11.1","0,0124","    2000.0","0","    2000.0","0","    557.3"," ,0","     1102"," ,0","     15.74","0","     22.90","0","      8.59","0","",""
"USC00027876","1938","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","    896.2","","     896.2","0","        73","0","        43","0","         6","0","        4","","         4","0","         0","0","        74","0","         0","0","       204","0","        94","0","         2"," ","        38"," ","   -7.2","0,0124, ","    76"," ,0,0217,+","   109"," ,0,0217, ","  54.4"," ,0,0303, ","   39.4","0,0821, ","-2.8","0,1106","-2.8","0,1106","-5.0","0,1107","","","","","-0.6","0,0416","-3.3","0,0331","-4.4","0,0221","-7.2","0,0124","","","    1575.6","6","    1575.6","0","    514.0"," ,0","      358"," ,0","     15.91","0","     23.76","0","      8.06","0","",""
"USC00027876","1939","33.7986","-110.9714","1554.5","SIERRA ANCHA, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1829.5","5","    1829.5","0","","","","","","","","","","","",""
