"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00090176","1992","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    132.1","","     132.1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASN00090176","1994","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","","","","","","","","","","","         0","a","        20","a","","","","","","","   -5.3","a,0723, ","","","","","-2.9","a,0504","-2.9","a,0504","-5.3","a,0723","-0.6","a,1201","-2.2","a,0820","","","","","","","","","","","","","      6.87","a"
"ASN00090176","1996","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    100.3","","     100.3","a","       155","a","        75","a","         0","a","         0","a","         9","a","         0","a","        86","a","         8","a","   -5.0","a,0614, ","  24.0"," ,a,0623, ","   39.9","a,0114, ","-2.5","a,0427","-2.5","a,0427","-5.0","a,0614","0.0","a,0901","","","","","    2183.8","8","    2183.8","a","    608.2"," ,a","     12.46","a","     17.89","a","      7.02","a"
"ASN00090176","1997","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    224.8","","     224.8","a","       120","a","        56","a","         3","a","         0","a","        17","a","         0","a","       108","a","        21","a","   -4.4","a,0804, ","  33.0"," ,a,0503, ","   42.1","a,0120, ","0.0","a,0416","","","","","-0.4","a,0930","-4.4","a,0804","-4.4","a,0804","","","","","    485.2"," ,a","     13.44","a","     19.15","a","      7.73","a"
"ASN00090176","1998","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","","","","","       113","a","        49","a","         1","a","","","","","","","","","","","","","  30.0"," ,a,0420, ","","","","","","","","","","","","","","","","","","","    466.0"," ,a","","","","","",""
"ASN00090176","2000","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    260.8","","     260.8","a","       137","a","        63","a","         3","a","         0","a","         4","a","         0","a","       131","a","        29","a","   -1.2","a,0717, ","  37.0"," ,a,0506, ","   40.2","a,0204, ","-0.5","a,0425","","","","","-1.1","a,0817","","","","","    1802.1","1","    1802.1","a","    597.2"," ,a","     14.01","a","     19.80","a","      8.21","a"
"ASN00090176","2001","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    263.7","","     263.7","a","       145","a","        68","a","         1","a","         0","a","         9","a","         0","a","        98","a","        26","a","   -2.9","a,0918, ","  33.0"," ,a,0422, ","   41.1","a,0208, ","0.0","a,0702","","","","","-0.2","a,1115","-2.6","a,1005","","","    2077.1","1","    2077.1","a","    671.8"," ,a","     13.28","a","     19.11","a","      7.45","a"
"ASN00090176","2002","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","     76.5","","      76.5","a","       122","a","        54","a","         1","a","         0","a","        16","a","         0","a","       113","a","        15","a","   -2.5","a,0825, ","  33.0"," ,a,0208, ","   36.1","a,0214, ","0.0","a,0514","","","","","-1.2","a,1121","-2.5","a,0825","","","    2038.7","7","    2038.7","a","    502.0"," ,a","     13.06","a","     19.16","a","      6.96","a"
"ASN00090176","2003","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    171.5","","     171.5","a","       129","a","        66","a","         2","a","         0","a","         7","a","         0","a","       116","a","        22","a","   -2.3","a,0810, ","  30.8"," ,a,1222,+","   42.0","a,0125, ","0.0","a,0510","","","","","-0.6","a,0928","-2.3","a,0810","","","    2089.9","9","    2089.9","a","    621.8"," ,a","     13.06","a","     19.00","a","      7.13","a"
"ASN00090176","2004","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    121.7","","     121.7","a","       142","a","        62","a","         1","a","         0","a","         7","a","         0","a","        99","a","        11","a","   -1.5","a,1025, ","  38.8"," ,a,1211, ","   41.6","a,0214, ","-0.2","a,0512","","","","","0.0","a,1121","","","","","    2127.4","4","    2127.4","a","    634.2"," ,a","     12.81","a","     18.55","a","      7.06","a"
"ASN00090176","2005","-38.0737","142.7744","130.0","MORTLAKE RACECOURSE, AS","    148.9","","     148.9","a","       121","a","        55","a","         1","a","         0","a","         6","a","         0","a","       120","a","        18","a","   -1.5","a,0628, ","  49.0"," ,a,0203, ","   39.1","a,0111, ","-0.6","a,0519","","","","","","","","","","","    1880.4","4","    1880.4","a","    492.2"," ,a","     13.69","a","     19.72","a","      7.66","a"
