"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SU000062762","1961","13.55","33.617","418.0","SENNAR, SU","","","","","        35","I","        30","I","         2","I","","","","","         0","G","       365","G","       343","G","","","  28.0"," ,I,0728, ","   46.0","G,0515, ","","","","","    383.0"," ,I","","","     36.86","G","",""
"SU000062762","1962","13.55","33.617","418.0","SENNAR, SU","","","","","        31","I","        28","I","         4","I","","","","","","","","","","","","","  73.0"," ,I,0605, ","","","","","","","    419.0"," ,I","","","","","",""
"SU000062762","1963","13.55","33.617","418.0","SENNAR, SU","   3838.4","","    3838.4","G","        31","I","        28","I","         7","I","         0","G","         0","G","         0","G","       364","G","       341","G","   13.5","G,1210,+","  90.0"," ,I,0725, ","   43.0","G,0502, ","","","","","    525.0"," ,I","     28.88","G","     36.78","G","     20.98","G"
"SU000062762","1964","13.55","33.617","418.0","SENNAR, SU","","","","","        49","I","        36","I","         6","I","","","","","         0","G","       366","G","       302","G","","","  61.0"," ,I,1022, ","   43.6","G,0412, ","","","","","    581.0"," ,I","","","     35.86","G","",""
"SU000062762","1965","13.55","33.617","418.0","SENNAR, SU","   3716.5","","    3716.5","G","        41","I","        39","I","         7","I","         0","G","         0","G","         0","G","       365","G","       327","G","    9.0","G,0111, ","  50.0"," ,I,0812, ","   44.5","G,0516, ","       1.2","2","       1.2","G","    559.0"," ,I","     28.51","G","     36.58","G","     20.43","G"
"SU000062762","1966","13.55","33.617","418.0","SENNAR, SU","   3880.2","","    3880.2","G","        36","I","        29","I","         3","I","         0","G","         0","G","         0","G","       365","G","       331","G","   11.0","G,1219,+","  38.0"," ,I,0615, ","   43.8","G,0407, ","       0.0","0","       0.0","G","    302.0"," ,I","     28.94","G","     36.88","G","     21.00","G"
"SU000062762","1967","13.55","33.617","418.0","SENNAR, SU","   3534.4","","    3534.4","G","        45","I","        39","I","         8","I","         0","G","         0","G","         0","G","       365","G","       307","G","   10.0","G,0204, ","  51.0"," ,I,1003, ","   44.0","G,0526, ","       0.0","0","       0.0","G","    600.0"," ,I","     28.01","G","     36.13","G","     19.89","G"
"SU000062762","1968","13.55","33.617","418.0","SENNAR, SU","","","","","        44","I","        39","I","         6","I","","","","","","","","","","","","","  45.0"," ,I,0821, ","","","       1.3","3","       1.3","G","    540.0"," ,I","","","","","",""
"SU000062762","1969","13.55","33.617","418.0","SENNAR, SU","   3429.0","","    3429.0","G","        33","I","        23","I","         5","I","         0","G","         0","G","         0","G","       365","G","       288","G","    9.5","G,0110, "," 129.0"," ,I,0829, ","   41.0","G,0605,+","","","","","    494.0"," ,I","     27.71","G","     34.62","G","     20.80","G"
"SU000062762","1970","13.55","33.617","418.0","SENNAR, SU","   3848.1","","    3848.1","G","        33","I","        29","I","         2","I","         0","G","         0","G","         0","G","       365","G","       332","G","    8.0","G,1214, ","  87.0"," ,I,0809, ","   45.3","G,0427, ","       0.0","0","       0.0","G","    416.0"," ,I","     28.88","G","     36.91","G","     20.85","G"
