"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093719","1949","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","   1030.4","","    1030.4","0","       128","0","        94","0","        13","0","        0","","         0","0","         0","0","        35","0","         0","0","       245","0","        45","0","       138"," ","","","        59"," ","   -5.0","0,1204, ","     0"," ,0,1231,+","     0","T,0,0130, ","  86.9"," ,0,0811, ","   37.2","0,0727, ","0.0","0,1118","-2.8","0,1119","-4.4","0,1122","","","","","0.0","0,0320","-3.9","0,0312","","","","","","","","","","","   1382.0"," ,0","        0","T,0","     17.69","0","     23.49","0","     11.88","0","","","","","","","",""
"USW00093719","1950","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","    978.1","","     978.1","0","       115","X","        79","X","        12","X","        0","","         0","0","         0","0","        62","0","         0","0","       235","0","        28","0","       144"," ","","","        66"," ","   -9.4","0,1219, ","     0"," ,0,1231,+","     0","T,0,1125,+"," 111.8"," ,X,0708, ","   35.6","0,0625,+","-1.1","0,1106","-2.2","0,1119","-5.6","0,1125","-8.3","0,1126","-9.4","0,1219","-1.7","0,0415","-2.2","0,0309","-4.4","0,0303","","","","","    1308.1","1","    1308.1","0","   1392.2"," ,X","        0","T,0","     16.86","0","     22.66","0","     11.05","0","","","","","","","",""
"USW00093719","1951","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","    987.3","","     987.3","0","       121","0","        76","0","         8","0","        1","","         1","0","         0","0","        51","0","         1","0","       233","0","        43","0","       171"," ","","","        58"," ","  -10.6","0,0204, ","   102"," ,0,0203, ","   102"," ,0,0203, ","  76.7"," ,0,0729, ","   37.2","0,0713, ","0.0","0,1104","-3.9","0,1119","-5.6","0,1120","-6.7","0,1121","","","-1.7","0,0327","-7.2","0,0208","-7.2","0,0208","-7.2","0,0208","-8.9","0,0205","    1646.3","3","    1646.3","0","   1024.4"," ,0","      102"," ,0","     16.93","0","     22.93","0","     10.92","0","","","","","","","",""
"USW00093719","1952","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","   1097.5","","    1097.5","0","       121","0","        80","0","        13","0","        0","","         0","0","         0","0","        44","0","         0","0","       228","0","        51","0","       159"," ","","","        57"," ","   -8.9","0,1229,+","     0","T,0,0315, ","     0","T,0,1130,+"," 110.2"," ,0,0922, ","   41.1","0,0722, ","-1.1","0,1022","-2.8","0,1030","-5.6","0,1216","-6.7","0,1228","-8.9","0,1229","-0.6","0,0318","-2.8","0,0208","-8.9","0,0131","-8.9","0,0131","-8.9","0,0131","    1357.9","9","    1357.9","0","   1269.5"," ,0","        0","T,0","     17.24","0","     23.19","0","     11.28","0","","","","","","","",""
"USW00093719","1953","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","   1074.5","","    1074.5","0","       111","0","        71","0","        14","0","        0","","         0","0","         0","0","        40","0","         0","0","       241","0","        51","0","        46"," ","","","        10"," ","   -8.3","0,1219, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 128.0"," ,0,0813, ","   37.8","0,0526, ","0.0","0,1108","-2.2","0,1129","-5.6","0,1217","-7.2","0,1218","","","-2.2","0,0310","-2.2","0,0310","","","","","","","    1416.5","5","    1416.5","0","   1207.1"," ,0","        0"," ,0","     17.65","0","     23.68","0","     11.62","0","","","","","","","",""
"USW00093719","1954","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","   1145.7","","    1145.7","0","        88","0","        57","0","         9","0","        0","","         0","0","         0","0","        61","0","         0","0","       225","0","        75","0","","","","","","","   -8.3","0,1208,+","     0","T,0,1207,+","     0","T,0,1220,+"," 102.1"," ,0,0830, ","   39.4","0,0805,+","-1.7","0,1101","-3.3","0,1127","-5.0","0,1204","-6.7","0,1207","","","-1.1","0,0322","-2.2","0,0317","-5.6","0,0307","-8.3","0,0114","","","    1382.3","3","    1382.3","0","    940.8"," ,0","        0","T,0","     17.26","0","     23.69","0","     10.82","0","","","","","","","",""
"USW00093719","1955","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","   1088.7","","    1088.7","0","       121","0","        85","0","        14","0","        0","","         0","0","         0","0","        58","0","         0","0","       250","0","        47","0","","","","","","","   -8.9","0,1217,+","     0","T,0,0128, ","     0","T,0,1230,+"," 251.5"," ,0,0919, ","   35.6","0,0803,+","-0.6","0,1105","-3.3","0,1129","-4.4","0,1130","-8.3","0,1216","-8.9","0,1217","-1.7","0,0328","-3.9","0,0327","-8.9","0,0214","-8.9","0,0214","-8.9","0,0214","    1555.4","4","    1555.4","0","   1792.8"," ,0","        0","T,0","     17.01","0","     23.03","0","     11.00","0","","","","","","","",""
"USW00093719","1956","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","   1001.0","","    1001.0","0","       128","0","        80","0","        15","0","        0","","         0","0","         0","0","        49","0","         0","0","       232","0","        56","0","","","","","","","   -5.6","0,0128, ","     0","T,0,0125,+","     5"," ,0,0124, "," 127.3"," ,0,1017, ","   36.1","0,0514, ","-1.7","0,1123","-2.2","0,1126","","","","","","","-1.1","0,0325","-3.9","0,0322","-5.6","0,0128","","","","","    1653.5","5","    1653.5","0","   1449.6"," ,0","        5"," ,0","     17.31","0","     23.09","0","     11.52","0","","","","","","","",""
"USW00093719","1957","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","   1126.3","","    1126.3","0","       114","0","        79","0","        18","0","        0","","         0","0","         0","0","        32","0","         1","0","       222","0","        66","0","","","","","","","   -8.9","0,1213,+","     0"," ,0,1231,+","     0","T,0,1212,+","  72.4"," ,0,0929, ","   38.3","0,0709, ","0.0","0,1029","-2.2","0,1205","-8.9","0,1212","-8.9","0,1212","-8.9","0,1212","-0.6","0,0311","-2.8","0,0218","-6.1","0,0120","-8.9","0,0119","-8.9","0,0119","    1252.0","0","    1252.0","0","   1268.2"," ,0","        0","T,0","     17.47","0","     23.23","0","     11.71","0","","","","","","","",""
"USW00093719","1958","35.06836","-77.04783","3.2","NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1776.1","1","    1776.1","0","","","","","","","","","","","","","","","","","",""
