"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NZ000093292","1963","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    123.2","","     123.2","G","","","","","","","         0","G","         8","G","         0","G","       116","G","         0","G","   -1.4","G,0729, ","","","   30.4","G,0217, ","-0.4","G,0728","","","-0.9","G,0826","","","    1820.2","2","    1820.2","G","","","     13.72","G","     18.91","G","      8.53","G"
"NZ000093292","1964","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    101.0","","     101.0","G","","","","","","","         0","G","         5","G","         0","G","       136","G","         1","G","   -2.4","G,0611, ","","","   32.8","G,0320, ","-0.2","G,0605","-2.4","G,0611","-0.2","G,0905","","","    1713.3","3","    1713.3","G","","","     13.95","G","     19.40","G","      8.50","G"
"NZ000093292","1965","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    111.1","","     111.1","G","","","","","","","         0","G","        12","G","         0","G","       128","G","         0","G","   -2.4","G,0704, ","","","   29.6","G,1206, ","-0.8","G,0605","-2.4","G,0704","-0.6","G,1007","","","    1801.3","3","    1801.3","G","","","     13.72","G","     18.97","G","      8.46","G"
"NZ000093292","1966","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    200.8","","     200.8","G","","","","","","","         0","G","         5","G","         0","G","       122","G","         1","G","   -2.3","G,0625, ","","","   32.8","G,0220, ","-0.4","G,0531","-2.3","G,0625","-0.2","G,0822","","","    1876.3","3","    1876.3","G","","","     13.79","G","     18.97","G","      8.61","G"
"NZ000093292","1967","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    116.1","","     116.1","G","","","","","","","         0","G","         8","G","         0","G","       123","G","         1","G","   -1.1","G,0616, ","","","   32.2","G,0123, ","0.0","G,0516","","","-0.6","G,0903","","","    1765.8","8","    1765.8","G","","","     13.83","G","     19.13","G","      8.52","G"
"NZ000093292","1968","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    175.6","","     175.6","G","","","","","","","         0","G","         4","G","         0","G","       131","G","         2","G","   -3.3","G,0611, ","","","   35.0","G,0228, ","-0.1","G,0524","-3.3","G,0611","","","","","    1710.9","9","    1710.9","G","","","     14.08","G","     19.40","G","      8.77","G"
"NZ000093292","1969","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","     53.7","","      53.7","G","","","","","","","         0","G","        16","G","         0","G","       130","G","         0","G","   -2.2","G,0721, ","","","   28.9","G,1230, ","-0.5","G,0604","-2.2","G,0721","-0.7","G,0811","","","    1829.2","2","    1829.2","G","","","     13.56","G","     18.86","G","      8.27","G"
"NZ000093292","1970","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    154.1","","     154.1","G","","","","","","","         0","G","         5","G","         0","G","       141","G","         1","G","   -1.4","G,0731, ","","","   34.5","G,1206, ","-0.6","G,0530","","","","","","","    1547.5","5","    1547.5","G","","","     14.57","G","     19.63","G","      9.51","G"
"NZ000093292","1971","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    146.6","","     146.6","G","","","","","","","         0","G","         0","G","         0","G","       105","G","         0","G","    1.0","G,0629, ","","","   30.0","G,0204, ","","","","","","","","","    1515.5","5","    1515.5","G","","","     14.56","G","     19.28","G","      9.83","G"
"NZ000093292","1972","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    113.7","","     113.7","G","","","","","","","         0","G","        11","G","         0","G","       139","G","         0","G","   -2.6","G,0607, ","","","   29.6","G,1218, ","-1.3","G,0526","-2.6","G,0607","-0.3","G,0930","","","    1727.7","7","    1727.7","G","","","     14.00","G","     19.46","G","      8.55","G"
"NZ000093292","1973","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    197.0","","     197.0","G","","","","","","","         0","G","        10","G","         0","G","       149","G","         3","G","   -3.0","G,0705, ","","","   36.7","G,0122, ","-0.2","G,0521","-2.6","G,0704","-0.3","G,0909","","","    1528.2","2","    1528.2","G","","","     14.68","G","     19.85","G","      9.51","G"
"NZ000093292","1974","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    172.8","","     172.8","G","","","","","","","         0","G","         5","G","         0","G","       131","G","         1","G","   -1.9","G,0605, ","","","   32.3","G,0130, ","-1.9","G,0605","","","-0.5","G,0830","","","    1661.0","0","    1661.0","G","","","     14.27","G","     19.30","G","      9.23","G"
"NZ000093292","1975","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    178.5","","     178.5","G","","","","","","","         0","G","        16","G","         0","G","       142","G","         0","G","   -2.4","G,0804, ","","","   32.1","G,1213, ","-0.8","G,0621","","","-0.1","G,0811","-2.4","G,0804","    1656.7","7","    1656.7","G","","","     14.35","G","     19.62","G","      9.08","G"
"NZ000093292","1976","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    120.9","","     120.9","G","","","","","","","         0","G","        11","G","         0","G","       101","G","         0","G","   -2.6","G,0705, ","","","   29.9","G,1206, ","-0.6","G,0523","-2.6","G,0705","0.0","G,0807","","","    1936.3","3","    1936.3","G","","","     13.30","G","     18.30","G","      8.31","G"
"NZ000093292","1977","-38.65","177.983","5.0","GISBORNE AERODROME, NZ","    118.4","","     118.4","G","","","","","","","         0","G","         5","G","         0","G","       115","G","         1","G","   -1.1","G,0806, ","","","   34.2","G,0202, ","0.0","G,0531","","","-1.1","G,0806","","","    1892.4","4","    1892.4","G","","","     13.53","G","     18.84","G","      8.23","G"
