"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00304102","1900","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","","","","","       137","6","        96","6","         7","6","","","","","","","","","","","","","","","","","","","","","","","  67.3"," ,6,0301, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1133.2"," ,6","","","","","","","",""
"USC00304102","1901","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","","","","","       133","6","        93","6","         4","6","","","","","","","","","","","","","","","","","","","","","","","  38.1"," ,6,0807, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    965.2"," ,6","","","","","","","",""
"USC00304102","1902","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","     41.2","","      41.2","6","       153","6","       106","6","        11","6","","","","","        36","6","       197","6","        70","6","        81","6","         0","6","","","  -30.0","6,1209,+","","","","","  55.9"," ,6,0409, ","   30.0","6,0831, ","0.0","6,0813","-2.8","6,0915","-6.7","6,1010","-6.7","6,1010","-11.1","6,1018","-1.1","6,0611","-3.3","6,0531","-5.0","6,0521","-8.3","6,0511","-8.9","6,0327","","","","","   1216.8"," ,6","","","      4.86","6","     11.38","6","     -1.66","6"
"USC00304102","1903","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","     37.7","","      37.7","6","       161","6","       106","6","         7","6","","","","","        33","6","       204","6","        77","6","        92","6","         0","6","","","  -33.9","6,0124, ","","","","","  57.7"," ,6,1009, ","   31.7","6,0709, ","-0.6","6,0808","-3.3","6,0925","-7.8","6,1022","-7.8","6,1022","-12.8","6,1028","-1.1","6,0605","-3.3","6,0531","-5.0","6,0525","-11.1","6,0502","-11.1","6,0502","    4759.1","1","    4759.1","6","   1101.6"," ,6","","","      4.49","6","     11.23","6","     -2.24","6"
"USC00304102","1904","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","     43.0","","      43.0","6","       169","6","        91","6","         5","6","","","","","        56","6","       203","6","        96","6","        99","6","         0","6","","","  -40.0","6,0119,+","","","","","  72.9"," ,6,1021, ","   31.7","6,0719, ","-2.2","6,0830","-2.2","6,0830","-7.2","6,0923","-7.2","6,0923","-10.0","6,1028","0.0","6,0628","-5.0","6,0512","-5.0","6,0512","-8.3","6,0423","-10.0","6,0422","    5458.2","2","    5458.2","6","    915.7"," ,6","","","      3.26","6","     10.10","6","     -3.58","6"
"USC00304102","1905","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","    120.9","","     120.9","6","       122","6","        85","6","        10","6","","","","","        49","6","       207","6","        64","6","       135","6","         1","6","","","  -31.1","6,1215, ","","","","","  50.8"," ,6,0903, ","   32.2","6,0615, ","-3.3","6,0914","-3.3","6,0914","-6.1","6,1022","-6.7","6,1026","-11.7","6,1103","-0.6","6,0609","-2.8","6,0531","-5.0","6,0524","-8.3","6,0415","-10.0","6,0409","    5183.5","5","    5183.5","6","   1018.7"," ,6","","","      5.22","6","     12.93","6","     -2.49","6"
"USC00304102","1906","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","    137.2","","     137.2","6","       108","6","        91","6","         8","6","","","","","        42","6","       210","6","        64","6","       135","6","         2","6","","","  -34.4","6,0211, ","","","","","  52.1"," ,6,0524, ","   33.3","6,0519, ","-1.1","6,0815","-2.8","6,0925","-5.0","6,1008","-6.7","6,1012","-12.8","6,1105","0.0","6,0615","-6.1","6,0612","-6.1","6,0612","-6.7","6,0521","-10.6","6,0407","    4661.4","4","    4661.4","6","    924.6"," ,6","","","      5.56","6","     13.28","6","     -2.15","6"
"USC00304102","1907","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","","","","","","","","","","","","","","","        40","6","       210","6","","","","","","","","","  -37.2","6,0124, ","","","","","","","","","0.0","6,0819","-3.9","6,0822","-5.0","6,1009","-8.3","6,1019","-9.4","6,1021","0.0","6,0704","-2.2","6,0612","-7.2","6,0525","-7.2","6,0525","-8.9","6,0421","","","","","","","","","","","","","     -2.69","6"
"USC00304102","1908","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","    134.9","","     134.9","6","","","","","","","","","","","        46","6","       204","6","        70","6","       140","6","        11","6","","","  -41.1","6,0205, ","","","","","","","   35.6","6,0711,+","-3.9","6,0915","-3.9","6,0915","-5.0","6,0916","-10.0","6,1013","-10.0","6,1013","-0.6","6,0617","-3.9","6,0603","-4.4","6,0507","-6.7","6,0505","-13.9","6,0417","    4999.1","1","    4999.1","6","","","","","      5.14","6","     13.01","6","     -2.74","6"
"USC00304102","1909","43.75477","-74.27558","509.0","INDIAN LAKE 2 SW, NY US","     91.3","","      91.3","6","        99","6","        83","6","         7","6","","","","","        31","6","       203","6","        65","6","       114","6","        11","6","","","  -37.2","6,0113, ","","","","","  35.6"," ,6,0816, ","   37.2","6,0808, ","-6.7","6,0831","-6.7","6,0831","-6.7","6,0831","-6.7","6,0831","-12.2","6,1107","-1.1","6,0709","-2.2","6,0608","-7.8","6,0503","-7.8","6,0503","-10.6","6,0429","    4755.9","9","    4755.9","6","    813.9"," ,6","","","      4.94","6","     12.18","6","     -2.30","6"
