"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00041953","1960","40.05","-122.68333","1007.1","COLYEAR SPRINGS, CA US","        16"," ","",""
"USC00041953","1961","40.05","-122.68333","1007.1","COLYEAR SPRINGS, CA US","        33"," ","         1"," "
"USC00041953","1962","40.05","-122.68333","1007.1","COLYEAR SPRINGS, CA US","        17"," ","",""
