"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00041864","1942","36.1356","-120.3606","204.2","COALINGA, CA US","    860.8","","     860.8","0","        34","0","        19","0","         0","0","","","","","         0","0","        47","0","         0","0","       226","0","       102","0","","","","","   -5.6","0,0102, ","","","","","  22.9"," ,0,0124, ","   44.4","0,0724, ","0.0","0,1105","-2.8","0,1206","","","","","","","0.0","0,0429","-2.2","0,0225","-5.0","0,0103","","","","","","","    127.4"," ,0","","","     16.45","0","     25.06","0","      7.84","0"
"USC00041864","1943","36.1356","-120.3606","204.2","COALINGA, CA US","","","","","        36","0","        20","0","         1","0","","","","","","","","","         0","0","       236","0","       100","0","","","","","","","","","","","  34.3"," ,0,0121, ","   41.1","0,0730,+","","","","","","","","","","","","","","","","","","","","","","","    205.7"," ,0","","","","","     25.34","0","",""
"USC00041864","1944","36.1356","-120.3606","204.2","COALINGA, CA US","    824.5","","     824.5","0","        35","0","        15","0","         1","0","","","","","         0","0","        42","0","         0","0","       222","0","        96","0","","","","","   -2.8","0,0213, ","","","","","  31.8"," ,0,0221, ","   41.1","0,0909,+","-0.6","0,1116","-2.2","0,1128","","","","","","","0.0","0,0316","-2.2","0,0315","","","","","    1457.2","2","    1457.2","0","    139.8"," ,0","","","     16.60","0","     24.73","0","      8.46","0"
"USC00041864","1945","36.1356","-120.3606","204.2","COALINGA, CA US","   1046.5","","    1046.5","0","        47","0","        19","0","         0","0","","","","","         0","0","        27","0","         0","0","       214","0","       105","0","","","","","   -5.6","0,0120, ","","","","","  17.5"," ,0,0202, ","   42.2","0,0727, ","0.0","0,1108","-3.3","0,1213","","","","","","","-0.6","0,0307","-2.2","0,0124","-5.0","0,0122","","","    1449.2","2","    1449.2","0","    175.5"," ,0","","","     17.19","0","     24.80","0","      9.57","0"
"USC00041864","1946","36.1356","-120.3606","204.2","COALINGA, CA US","","","","","        30","0","        17","0","         0","0","","","","","","","","","         0","0","       211","0","        97","0","","","","","","","","","","","  23.4"," ,0,0203, ","   41.1","0,0803, ","","","","","","","","","","","","","","","","","","","","","","","    145.7"," ,0","","","","","     24.28","0","",""
"USC00041864","1947","36.1356","-120.3606","204.2","COALINGA, CA US","    969.5","","     969.5","0","        20","0","         9","0","         0","0","","","","","         0","0","        52","0","         0","0","       225","0","       108","0","","","","","   -5.6","0,0116, ","","","","","   6.4"," ,0,0210, ","   40.6","0,0720, ","0.0","0,1107","-2.2","0,1122","-4.4","0,1231","","","","","-1.1","0,0203","-2.2","0,0202","-4.4","0,0119","","","    1528.9","9","    1528.9","0","     50.6"," ,0","","","     16.89","0","     24.80","0","      8.98","0"
"USC00041864","1948","36.1356","-120.3606","204.2","COALINGA, CA US","    818.8","","     818.8","0","        31","0","        15","0","         0","0","","","","","         0","0","        42","0","         0","0","       212","0","        81","0","","","","","   -5.0","0,1224, ","","","","","  16.5"," ,0,0313, ","   42.2","0,0716, ","0.0","0,1109","-2.2","0,1130","-5.0","0,1224","","","","","0.0","0,0320","-3.3","0,0213","-4.4","0,0212","","","    1554.6","6","    1554.6","0","    139.4"," ,0","","","     16.31","0","     24.16","0","      8.47","0"
"USC00041864","1949","36.1356","-120.3606","204.2","COALINGA, CA US","    956.9","","     956.9","0","        37","0","        16","0","         0","0","        0","","         0","0","         0","0","        52","0","         0","0","       229","0","       106","0","         6"," ","         1"," ","   -8.3","0,0112,+","     0"," ,0,1231,+","     0","T,0,0124, ","  20.3"," ,0,1207, ","   41.7","0,0717, ","-1.1","0,1202","-4.4","0,1212","-4.4","0,1212","","","","","-3.9","0,0215","-3.9","0,0215","-5.6","0,0214","-8.3","0,0112","    1657.6","6","    1657.6","0","    133.2"," ,0","        0","T,0","     16.67","0","     24.58","0","      8.76","0"
"USC00041864","1950","36.1356","-120.3606","204.2","COALINGA, CA US","   1068.8","","    1068.8","0","        36","0","        21","0","         1","0","        0","","         0","0","         0","0","        24","0","         0","0","       247","0","       105","0","        20"," ","         2"," ","   -7.8","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.7"," ,0,0324, ","   44.4","0,0820, ","","","","","","","","","","","-1.7","0,0313","-2.2","0,0312","-4.4","0,0202","-7.2","0,0106","    1391.5","5","    1391.5","0","    149.1"," ,0","        0"," ,0","     17.88","0","     25.78","0","      9.97","0"
"USC00041864","1951","36.1356","-120.3606","204.2","COALINGA, CA US","   1038.3","","    1038.3","0","        32","0","        20","0","         0","0","        0","","","","         0","0","        36","0","         0","0","       240","0","       114","0","         7"," ","         1"," ","   -4.4","0,1210,+","     0"," ,0,1231,+","","","  14.0"," ,0,1229, ","   41.7","0,0718, ","0.0","0,1123","-3.3","0,1208","-4.4","0,1209","","","","","-2.2","0,0311","-2.2","0,0311","","","","","    1204.2","2","    1204.2","0","    142.1"," ,0","","","     17.40","0","     25.45","0","      9.34","0"
