"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00133032","2010","42.1575","-90.7063","213.1","FULTON, IA US","","","","","","","       91","","        18","0","","","   432"," ,0,1229,+","   178"," ,0,1224,+","","","","","     1247"," ,0"
"USC00133032","2011","42.1575","-90.7063","213.1","FULTON, IA US","        84","7","        58","7","         8","7","","","","","","","","","","","  49.8"," ,7,0723, ","    893.7"," ,7","",""
"USC00133032","2012","42.1575","-90.7063","213.1","FULTON, IA US","        71","7","        52","7","         1","7","","","","","","","","","","","  36.1"," ,7,0415, ","    553.0"," ,7","",""
"USC00133032","2013","42.1575","-90.7063","213.1","FULTON, IA US","        90","7","        62","7","        10","7","       65","","        16","7","         3"," ","   178"," ,7,1213,+","   102"," ,7,1222,+","  83.1"," ,7,0418, ","    888.4"," ,7","      995"," ,7"
"USC00133032","2014","42.1575","-90.7063","213.1","FULTON, IA US","       103","7","        56","7","        11","7","","","        17","7","","","","","   127"," ,7,0218, ","  72.4"," ,7,0630, ","    942.8"," ,7","      988"," ,7"
"USC00133032","2015","42.1575","-90.7063","213.1","FULTON, IA US","        89","7","        60","7","        12","7","       60","","        11","7","         1"," ","   254"," ,7,0205,+","   203"," ,7,0201, ","  92.7"," ,7,0612, ","   1048.9"," ,7","      754"," ,7"
"USC00133032","2016","42.1575","-90.7063","213.1","FULTON, IA US","        90","7","        60","7","        12","7","","","         8","7","","","","","    89"," ,7,1205, ","  66.5"," ,7,0615, ","   1029.9"," ,7","      467"," ,7"
"USC00133032","2017","42.1575","-90.7063","213.1","FULTON, IA US","        94","7","        59","7","         7","7","       12","","         3","7","","","   102"," ,7,1231,+","    76"," ,7,0313, ","  76.2"," ,7,0722, ","    853.4"," ,7","      165"," ,7"
"USC00133032","2018","42.1575","-90.7063","213.1","FULTON, IA US","       112","7","        75","7","        11","7","       41","","        16","7","","","   279"," ,7,0325,+","   178"," ,7,0324, ","  74.4"," ,7,0821, ","   1101.5"," ,7","      917"," ,7"
"USC00133032","2019","42.1575","-90.7063","213.1","FULTON, IA US","       129","7","        87","7","        10","7","       65","","        18","7","","","   381"," ,7,0128, ","   165"," ,7,0212, ","  40.1"," ,7,0703,+","   1091.8"," ,7","     1410"," ,7"
