"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"THW00041028","1966","12.68333","101.01667","18.3","U TAPAO RTNAS, TH","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","        31"," ","","","","","","","","","","","","","","","","","","","",""
"THW00041028","1967","12.68333","101.01667","18.3","U TAPAO RTNAS, TH","   3456.8","","    3456.8","X","        97","X","        57","X","        10","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        86","X","        14"," ","        37"," ","   15.0","X,0117, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  78.2"," ,X,1002, ","   34.4","X,0504,+","    933.5"," ,X","        0"," ,X","     27.80","X","     30.85","X","     24.75","X"
