"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR001756001","1970","-17.29","-56.38","180.0","SAO JOSE DO PIQUIRI, BR","        79","I","        55","I","        12","I","  72.2"," ,I,1003, ","    898.0"," ,I"
"BR001756001","1991","-17.29","-56.38","180.0","SAO JOSE DO PIQUIRI, BR","        41","I","        41","I","        15","I","  95.0"," ,I,0302, ","   1110.6"," ,I"
"BR001756001","1995","-17.29","-56.38","180.0","SAO JOSE DO PIQUIRI, BR","        68","I","        51","I","        15","I"," 124.5"," ,I,1123, ","   1170.9"," ,I"
"BR001756001","1996","-17.29","-56.38","180.0","SAO JOSE DO PIQUIRI, BR","        85","I","        68","I","        10","I","  76.9"," ,I,0206, ","   1071.3"," ,I"
"BR001756001","1997","-17.29","-56.38","180.0","SAO JOSE DO PIQUIRI, BR","        87","I","        70","I","        20","I"," 124.4"," ,I,0129, ","   1595.6"," ,I"
