"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006151061","2014","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    205.7","","     205.7","C","        10","C","       117","C","        62","C","        83","C","         0","C","  -22.0","C,0107, ","   30.8","C,0617, ","-0.3","C,1102","-5.0","C,1117","-5.0","C,1117","-7.7","C,1118","","","-3.9","C,0416","-3.9","C,0416","-6.8","C,0327","-6.8","C,0327","-11.2","C,0326","    3985.0","0","    3985.0","C","      7.82","C","     11.32","C","      4.32","C","","","",""
"CA006151061","2015","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    311.0","","     311.0","C","        11","C","        92","C","        56","C","       102","C","         1","C","  -23.4","C,0216,+","   32.3","C,0907, ","-3.3","C,1122","-3.3","C,1122","","","","","","","-0.4","C,0423","-5.7","C,0329","-5.7","C,0329","-9.4","C,0328","-9.4","C,0328","    3905.3","3","    3905.3","C","      9.07","C","     12.78","C","      5.36","C","","","",""
"CA006151061","2016","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    457.1","","     457.1","C","         2","C","        94","C","        31","C","       113","C","         5","C","  -21.5","C,0213, ","   33.3","C,0810, ","-0.8","C,1120","-3.6","C,1209","-5.6","C,1213","-10.6","C,1214","-10.6","C,1214","-4.9","C,0410","-4.9","C,0410","-4.9","C,0410","-6.7","C,0303","-9.0","C,0301","    3028.5","5","    3028.5","C","     10.60","C","     14.10","C","      7.10","C","        30","C","      69.0","C"
"CA006151061","2017","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    310.3","","     310.3","C","         2","C","        83","C","        41","C","       106","C","         1","C","  -18.7","C,1231, ","   32.2","C,0923, ","-3.4","C,1109","-3.4","C,1109","-7.9","C,1110","-7.9","C,1110","-10.0","C,1212","-5.6","C,0323","-5.6","C,0323","-5.6","C,0323","-7.0","C,0322","-10.4","C,0314","    3070.5","5","    3070.5","C","      9.87","C","     13.28","C","      6.46","C","","","",""
"CA006151061","2018","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    444.2","","     444.2","C","         2","C","       111","C","        31","C","       102","C","         4","C","  -20.8","C,0106, ","   32.9","C,0630, ","-1.4","C,1110","-2.3","C,1114","-9.9","C,1121","-9.9","C,1121","-9.9","C,1121","-0.3","C,0420","-2.6","C,0414","-6.1","C,0325","-9.4","C,0213","-9.4","C,0213","    3590.2","2","    3590.2","C","      9.59","C","     12.79","C","      6.39","C","","","",""
"CA006151061","2019","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    297.7","","     297.7","C","         4","C","       109","C","        40","C","        93","C","         1","C","  -21.9","C,0131, ","   32.7","C,0720, ","-0.8","C,1107","-3.3","C,1108","-5.6","C,1111","-8.4","C,1112","-9.5","C,1113","-0.2","C,0404","-4.5","C,0401","-4.5","C,0401","-8.7","C,0309","-11.4","C,0308","    3750.0","0","    3750.0","C","      8.85","C","     12.26","C","      5.44","C","","","",""
"CA006151061","2020","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    419.5","","     419.5","C","         0","C","        82","C","        23","C","       107","C","         4","C","  -17.4","C,0214, ","   32.9","C,0702, ","-1.1","C,1031","-2.5","C,1117","-4.4","C,1215","","","","","-0.9","C,0509","-4.9","C,0322","-4.9","C,0322","-6.8","C,0301","-10.0","C,0229","    3287.2","2","    3287.2","C","     10.30","C","     13.64","C","      6.95","C","","","",""
"CA006151061","2021","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    409.0","","     409.0","C","         0","C","        86","C","        31","C","       117","C","         0","C","  -12.6","C,0208, ","   32.0","C,0629, ","-0.1","C,1122","-3.3","C,1129","-5.0","C,1207","","","","","-1.1","C,0422","-2.3","C,0402","-6.7","C,0315","-6.7","C,0315","-9.7","C,0302","    3332.9","9","    3332.9","C","     10.59","C","     13.93","C","      7.24","C","","","",""
"CA006151061","2022","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    360.5","","     360.5","C","         1","C","       104","C","        45","C","       113","C","         3","C","  -19.0","C,0115, ","   33.5","C,0622, ","-0.6","C,1116","-3.2","C,1119","-5.2","C,1120","-13.9","C,1223","-13.9","C,1223","-0.2","C,0417","-6.2","C,0329","-6.2","C,0329","-9.0","C,0328","-9.0","C,0328","    3399.6","6","    3399.6","C","      9.48","C","     13.10","C","      5.85","C","","","",""
"CA006151061","2023","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    308.3","","     308.3","C","         2","C","        75","C","         9","C","       100","C","         0","C","  -18.6","C,0204, ","   31.3","C,0905,+","-0.3","C,1108","-2.6","C,1127","","","","","","","-1.3","C,0408","-2.5","C,0402","-4.4","C,0330","-7.9","C,0225","-18.6","C,0204","    3213.1","1","    3213.1","C","     10.66","C","     13.75","C","      7.57","C","","","",""
