"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SG00000O077","1941","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2365.6","","    2365.6","I","        28","I","        18","I","         2","I","         0","I","         0","I","         0","I","       361","I","        21","I","   14.0","I,1209, ","  52.0"," ,I,0901, ","   37.0","I,0127, ","","","","","    253.9"," ,I","     24.85","I","     28.21","I","     21.49","I"
"SG00000O077","1942","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2217.3","","    2217.3","I","        36","I","        21","I","         6","I","         0","I","         0","I","         0","I","       361","I","        11","I","   12.7","I,0126, ","  66.0"," ,I,0803, ","   34.3","I,0304, ","       0.0","0","       0.0","I","    387.9"," ,I","     24.46","I","     27.90","I","     21.02","I"
"SG00000O077","1943","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2279.2","","    2279.2","I","        70","I","        42","I","        10","I","         0","I","         0","I","         0","I","       358","I","        18","I","   12.4","I,0103, ","  44.1"," ,I,0923, ","   39.3","I,1014, ","       1.6","6","       1.6","I","    766.6"," ,I","     24.61","I","     28.17","I","     21.05","I"
"SG00000O077","1944","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2356.0","","    2356.0","I","        51","I","        28","I","         3","I","         0","I","         0","I","         0","I","       358","I","        33","I","   14.4","I,1219, "," 105.5"," ,I,0815, ","   39.6","I,0130, ","       4.1","1","       4.1","I","    392.9"," ,I","     25.02","I","     28.50","I","     21.53","I"
"SG00000O077","1945","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2656.7","","    2656.7","I","        40","I","        25","I","         6","I","         0","I","         0","I","         0","I","       363","I","        45","I","   15.8","I,1225, ","  35.1"," ,I,0921, ","   36.5","I,1113,+","       0.0","0","       0.0","I","    417.4"," ,I","     25.63","I","     29.54","I","     21.72","I"
"SG00000O077","1946","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2302.8","","    2302.8","I","        39","I","        23","I","         6","I","         0","I","         0","I","         0","I","       364","I","        25","I","   13.0","I,1231, "," 149.1"," ,I,0828, ","   34.8","I,1126, ","       0.3","3","       0.3","I","    512.8"," ,I","     24.63","I","     28.30","I","     20.96","I"
"SG00000O077","1947","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2251.3","","    2251.3","I","        29","I","        19","I","         4","I","         0","I","         0","I","         0","I","       361","I","        30","I","   13.8","I,0102, ","  72.8"," ,I,0903, ","   35.7","I,0407, ","       0.0","0","       0.0","I","    364.1"," ,I","     24.54","I","     28.38","I","     20.70","I"
"SG00000O077","1948","14.67","-17.43","40.0","DAKAR OUAKAM, SG","","","","","","","","","","","","","","","","","","","","","","","","","","","       1.3","3","       1.3","I","","","","","","","",""
"SG00000O077","1949","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2284.2","","    2284.2","I","        27","I","        22","I","         5","I","         0","I","         0","I","         0","I","       365","I","        34","I","   13.1","I,0101, ","  30.9"," ,I,0815, ","   37.0","I,1022, ","","","","","    335.1"," ,I","     24.59","I","     28.50","I","     20.67","I"
"SG00000O077","1950","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2331.1","","    2331.1","I","        59","I","        45","I","        10","I","         0","I","         0","I","         0","I","       364","I","        28","I","   13.4","I,0203, ","  67.6"," ,I,0825, ","   37.7","I,0309, ","       0.5","5","       0.5","I","    796.5"," ,I","     24.70","I","     28.70","I","     20.70","I"
"SG00000O077","1951","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2127.6","","    2127.6","I","        58","I","        44","I","        11","I","         0","I","         0","I","         0","I","       364","I","        11","I","   13.8","I,0120, ","  78.7"," ,I,0820, ","   34.2","I,0324, ","       0.3","3","       0.3","I","    902.8"," ,I","     24.14","I","     27.81","I","     20.47","I"
"SG00000O077","1952","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2285.5","","    2285.5","I","        45","I","        27","I","         5","I","         0","I","         0","I","         0","I","       365","I","        32","I","   13.1","I,0118, ","  60.4"," ,I,0911, ","   38.4","I,0406, ","       0.6","6","       0.6","I","    551.8"," ,I","     24.57","I","     28.45","I","     20.69","I"
"SG00000O077","1953","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2234.0","","    2234.0","I","        42","I","        29","I","         3","I","         0","I","         0","I","         0","I","       364","I","        18","I","   14.9","I,0315, ","  28.7"," ,I,0725, ","   35.8","I,1111, ","       0.1","1","       0.1","I","    358.4"," ,I","     24.43","I","     28.01","I","     20.85","I"
"SG00000O077","1954","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2201.9","","    2201.9","I","        47","I","        36","I","         8","I","         0","I","         0","I","         0","I","       354","I","        24","I","   10.7","I,0207, ","  52.4"," ,I,0726, ","   38.2","I,1019, ","      19.3","3","      19.3","I","    615.0"," ,I","     24.30","I","     27.84","I","     20.77","I"
"SG00000O077","1959","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2221.9","","    2221.9","I","","","","","","","         0","I","         0","I","         0","I","       364","I","        23","I","   14.6","I,0305, ","","","   37.2","I,1013, ","       0.0","0","       0.0","I","","","     24.49","I","     28.28","I","     20.70","I"
"SG00000O077","1960","14.67","-17.43","40.0","DAKAR OUAKAM, SG","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","I","","","","","","","",""
"SG00000O077","1961","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2405.2","","    2405.2","I","","","","","","","         0","I","         0","I","         0","I","       364","I","        28","I","   14.0","I,0131, ","","","   35.6","I,1212,+","","","","","","","     24.96","I","     29.05","I","     20.86","I"
"SG00000O077","1962","14.67","-17.43","40.0","DAKAR OUAKAM, SG","   2368.9","","    2368.9","I","","","","","","","         0","I","         0","I","         0","I","       362","I","        25","I","   14.9","I,1218, ","","","   36.6","I,0401, ","       0.0","0","       0.0","I","","","     25.00","I","     28.69","I","     21.31","I"
