"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914710","1992","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   4748.9"," ,0","        0"," ,0","","","","","",""
"FMC00914710","1995","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   5058.1"," ,0","        0"," ,0","","","","","",""
"FMC00914710","1999","6.92694","158.15722","85.3","PALIKIR, FM FM","   2971.1","","    2971.1","0","       288","0","       211","0","        53","0","        0","","         0","0","         0","0","         0","0","         0","0","       353","0","        27","0","   20.0","0,1025, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 124.0"," ,0,0423, ","   32.8","0,1105,+","","","","","   4378.1"," ,0","        0"," ,0","     26.80","0","     30.36","0","     23.25","0"
"FMC00914710","2000","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","       0.0","0","       0.0","0","","","        0"," ,0","","","","","",""
"FMC00914710","2001","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   4554.9"," ,0","        0"," ,0","","","","","",""
"FMC00914710","2002","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","       274","0","       208","0","        52","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 184.2"," ,0,0707, ","","","","","","","   4293.9"," ,0","        0"," ,0","","","","","",""
"FMC00914710","2003","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","0","","","","","","","","","",""
"FMC00914710","2005","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"FMC00914710","2006","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   5335.8"," ,0","        0"," ,0","","","","","",""
"FMC00914710","2007","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"FMC00914710","2008","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"FMC00914710","2009","6.92694","158.15722","85.3","PALIKIR, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
