"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA002303830","1959","68.7833","-103.35","20.0","STURT POINT, NU CA","","","","","","","","","       198","C","       296","C","  -44.4","C,0102, ","","","","","-0.6","C,0823","-3.3","C,0907","-4.4","C,0919","-12.2","C,0926","-12.2","C,0926","0.0","C,0719","-3.9","C,0613","-5.6","C,0611","-9.4","C,0610","-9.4","C,0610","","","","","    -18.93","C"
"CA002303830","1960","68.7833","-103.35","20.0","STURT POINT, NU CA","","","","","","","","","       191","C","       281","C","  -48.9","C,0127, ","","","","","-1.1","C,0906","-2.2","C,0910","-4.4","C,0914","-7.2","C,0927","-11.1","C,1010","-0.6","C,0624","-2.2","C,0614","-6.7","C,0527","-6.7","C,0527","-11.7","C,0526","","","","","    -17.72","C"
"CA002303830","1961","68.7833","-103.35","20.0","STURT POINT, NU CA","        35","C","        27","C","         0","C","        22","C","       211"," ","       301","C","  -47.8","C,0315, ","    76"," ,C,1230,+","  12.7"," ,C,0709,+","0.0","C,0827","-3.3","C,0829","-5.0","C,0907","-6.7","C,0917","-9.4","C,0918","0.0","C,0715","-3.9","C,0612","-5.0","C,0611","-7.8","C,0607","-11.1","C,0528","    123.5"," ,C","      872"," ,C","    -20.33","C"
