"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00399507","1922","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         5"," ","","","",""
"USC00399507","1923","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         1"," ","","","",""
"USC00399507","1924","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         4"," ","","","",""
"USC00399507","1925","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         1"," ","","","",""
"USC00399507","1926","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         1"," ","","","",""
"USC00399507","1927","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         7"," ","","","",""
"USC00399507","1928","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         1"," ","","","",""
"USC00399507","1929","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         4"," ","","","",""
"USC00399507","1930","42.86667","-97.4","353.9","YANKTON, SD US","","","","","","","         4"," ","","","",""
"USC00399507","1932","42.86667","-97.4","353.9","YANKTON, SD US","        72","6","        40","6","         2","6","","","  38.6"," ,6,0526, ","    391.5"," ,6"
"USC00399507","1946","42.86667","-97.4","353.9","YANKTON, SD US","        69","6","        39","6","         6","6","","","  40.1"," ,6,1005, ","    550.1"," ,6"
