"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00138360","1973","41.9644","-95.9916","310.9","TURIN 4 SSW, IA US","         1"," ","",""
"USC00138360","1988","41.9644","-95.9916","310.9","TURIN 4 SSW, IA US","         3"," ","         1"," "
"USC00138360","1991","41.9644","-95.9916","310.9","TURIN 4 SSW, IA US","         1"," ","",""
