"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00295244","1944","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","         1"," ","","","","","","","","","","","",""
"USC00295244","1947","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","","","        18"," ","","","","","","","","","",""
"USC00295244","1948","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","         3"," ","        14"," ","","","","","","","","","",""
"USC00295244","1949","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","         2"," ","        29"," ","","","","","","","","","",""
"USC00295244","1950","32.43333","-105.61667","1524.9","LULU, NM US","        20","0","        20","0","         2","0","        1","","         1","0","","","        18"," ","    51"," ,0,0112, ","    61"," ,0,0112, ","  27.9"," ,0,0601, ","    283.3"," ,0","       61"," ,0"
"USC00295244","1951","32.43333","-105.61667","1524.9","LULU, NM US","        21","0","        21","0","         0","0","","","         1","0","","","         7"," ","","","   203"," ,0,1220, ","  20.8"," ,0,0910, ","    176.0"," ,0","      211"," ,0"
"USC00295244","1952","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","         1","0","","","        18"," ","","","    25"," ,0,1124, ","","","","","       25"," ,0"
"USC00295244","1954","32.43333","-105.61667","1524.9","LULU, NM US","        20","0","        17","0","         0","0","        0","","         0","0","","","        53"," ","     0"," ,0,1231,+","     0","T,0,0224,+","  17.8"," ,0,0517, ","     96.3"," ,0","        0","T,0"
"USC00295244","1955","32.43333","-105.61667","1524.9","LULU, NM US","        17","0","        16","0","         3","0","        0","","         0","0","","","        20"," ","     0"," ,0,1231,+","     0","T,0,1123,+","  63.5"," ,0,0721, ","    302.0"," ,0","        0","T,0"
"USC00295244","1956","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","","","        14"," ","","","","","","","","","",""
"USC00295244","1957","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","         1"," ","        29"," ","","","","","","","","","",""
"USC00295244","1958","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","","","        18"," ","","","","","","","","","",""
"USC00295244","1959","32.43333","-105.61667","1524.9","LULU, NM US","        25","0","        24","0","         0","0","","","         1","0","","","        29"," ","","","    51"," ,0,1226, ","  15.2"," ,0,0815, ","    143.0"," ,0","       51"," ,0"
"USC00295244","1960","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","","","         9"," ","","","","","","","","","",""
"USC00295244","1961","32.43333","-105.61667","1524.9","LULU, NM US","","","","","","","","","","","","","        21"," ","","","","","","","","","",""
