"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00201763","1916","44.45","-83.466667","206.3","COOKE SITE, MI US","       122","6","        86","6","         4","6","      104","","        21","6","         1"," ","   356"," ,6,0213,+","   178"," ,6,0208, ","  50.8"," ,6,0327, ","    835.0"," ,6","     1309"," ,6"
"USC00201763","1917","44.45","-83.466667","206.3","COOKE SITE, MI US","        92","6","        66","6","         1","6","      117","","        12","6","","","   381"," ,6,0216,+","   178"," ,6,1208, ","  30.7"," ,6,0501, ","    539.1"," ,6","      875"," ,6"
"USC00201763","1918","44.45","-83.466667","206.3","COOKE SITE, MI US","        87","6","        62","6","         2","6","","","","","","","","","","","  30.5"," ,6,0630, ","    626.7"," ,6","",""
"USC00201763","1919","44.45","-83.466667","206.3","COOKE SITE, MI US","        87","6","        64","6","         2","6","       89","","        16","6","","","   356"," ,6,0112,+","    76"," ,6,1125,+","  43.2"," ,6,1129, ","    604.1"," ,6","      703"," ,6"
"USC00201763","1920","44.45","-83.466667","206.3","COOKE SITE, MI US","        87","6","        64","6","         2","6","       95","","        15","6","","","   330"," ,6,0212,+","   102"," ,6,0116, ","  35.6"," ,6,0915, ","    637.6"," ,6","      750"," ,6"
"USC00201763","1921","44.45","-83.466667","206.3","COOKE SITE, MI US","        94","6","        73","6","         6","6","       59","","        10","6","","","   305"," ,6,0416, ","   279"," ,6,0416, ","  41.1"," ,6,0525, ","    752.3"," ,6","      885"," ,6"
"USC00201763","1922","44.45","-83.466667","206.3","COOKE SITE, MI US","        97","6","        69","6","         3","6","","","","","","","","","","","  53.3"," ,6,0710, ","    690.6"," ,6","",""
"USC00201763","1923","44.45","-83.466667","206.3","COOKE SITE, MI US","","","","","","","      113","","","","","","   559"," ,6,0117,+","","","","","","","",""
"USC00201763","1924","44.45","-83.466667","206.3","COOKE SITE, MI US","       105","6","        60","6","         5","6","      110","","        15","6","","","  1067"," ,6,0224,+","   305"," ,6,0205, ","  72.6"," ,6,0509, ","    705.2"," ,6","     1402"," ,6"
"USC00201763","1925","44.45","-83.466667","206.3","COOKE SITE, MI US","       112","6","        62","6","         3","6","","","        15","6","","","","","   102"," ,6,0314, ","  47.0"," ,6,0419, ","    583.9"," ,6","      860"," ,6"
"USC00201763","1926","44.45","-83.466667","206.3","COOKE SITE, MI US","       117","6","        70","6","         7","6","      130","","        25","6","","","   432"," ,6,0404,+","   356"," ,6,0331, ","  82.3"," ,6,0831, ","    885.0"," ,6","     1856"," ,6"
"USC00201763","1930","44.45","-83.466667","206.3","COOKE SITE, MI US","        89","6","        56","6","         0","6","","","","","         2"," ","","","","","  24.9"," ,6,0630, ","    519.6"," ,6","",""
"USC00201763","1931","44.45","-83.466667","206.3","COOKE SITE, MI US","       110","6","        71","6","         5","6","","","","","","","","","","","  40.4"," ,6,0914, ","    806.0"," ,6","",""
"USC00201763","1932","44.45","-83.466667","206.3","COOKE SITE, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201763","1933","44.45","-83.466667","206.3","COOKE SITE, MI US","       134","6","        68","6","         3","6","","","","","","","","","","","  33.5"," ,6,1021, ","    667.3"," ,6","",""
"USC00201763","1934","44.45","-83.466667","206.3","COOKE SITE, MI US","       104","6","        52","6","         3","6","","","","","","","","","","","  77.0"," ,6,0605, ","    630.7"," ,6","",""
