"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SYE00147759","1929","36.82","38.0","350.0","JARABLUS, SY","","","","","        40","E","        23","E","         0","E","","","","","","","","","","","","","  20.0"," ,E,0202, ","","","","","","","","","","","","","","","","","","","","","    205.6"," ,E","","","","","",""
"SYE00147759","1933","36.82","38.0","350.0","JARABLUS, SY","","","","","        33","E","        26","E","         0","E","","","","","","","","","","","","","  15.0"," ,E,0213,+","","","","","","","","","","","","","","","","","","","","","    223.0"," ,E","","","","","",""
"SYE00147759","1934","36.82","38.0","350.0","JARABLUS, SY","","","","","        48","E","        42","E","         0","E","","","","","","","","","","","","","  18.0"," ,E,0210, ","","","","","","","","","","","","","","","","","","","","","    304.0"," ,E","","","","","",""
"SYE00147759","1935","36.82","38.0","350.0","JARABLUS, SY","","","","","        15","E","        12","E","         0","E","","","","","","","","","","","","","  16.0"," ,E,1028, ","","","","","","","","","","","","","","","","","","","","","     84.0"," ,E","","","","","",""
"SYE00147759","1936","36.82","38.0","350.0","JARABLUS, SY","","","","","        19","E","        16","E","         0","E","","","","","","","","","","","","","  22.0"," ,E,0202, ","","","","","","","","","","","","","","","","","","","","","    119.0"," ,E","","","","","",""
"SYE00147759","1937","36.82","38.0","350.0","JARABLUS, SY","","","","","        26","E","        16","E","         0","E","","","","","","","","","","","","","  16.0"," ,E,1114, ","","","","","","","","","","","","","","","","","","","","","    117.0"," ,E","","","","","",""
"SYE00147759","1938","36.82","38.0","350.0","JARABLUS, SY","","","","","        23","E","        16","E","         0","E","","","","","","","","","","","","","  21.0"," ,E,0117, ","","","","","","","","","","","","","","","","","","","","","    163.0"," ,E","","","","","",""
"SYE00147759","1939","36.82","38.0","350.0","JARABLUS, SY","","","","","         0","E","         0","E","         0","E","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","      0.0"," ,E","","","","","",""
"SYE00147759","1957","36.82","38.0","350.0","JARABLUS, SY","","","","","","","","","","","         0","E","        38","E","","","","","","","   -7.0","E,0123, ","","","","","0.0","E,1122","-3.0","E,1228","-5.0","E,1229","0.0","E,0209","-3.0","E,0207","-5.0","E,0124","-7.0","E,0123","","","","","","","","","","","     10.92","E"
"SYE00147759","1958","36.82","38.0","350.0","JARABLUS, SY","   1345.9","","    1345.9","E","","","","","","","         0","E","        26","E","         0","E","       230","E","       113","E","   -6.0","E,0201, ","","","   44.0","E,0826, ","0.0","E,1122","-3.0","E,1124","","","-3.0","E,0315","-3.0","E,0315","-5.0","E,0203","","","","","","","","","     18.16","E","     25.52","E","     10.80","E"
"SYE00147759","1959","36.82","38.0","350.0","JARABLUS, SY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1525.3","3","    1525.3"," ","","","","","","","",""
"SYE00147759","1975","36.82","38.0","350.0","JARABLUS, SY","","","","","        53","E","        38","E","         1","E","         0","E","        42","E","","","","","","","   -6.7","E,0212, ","  25.7"," ,E,0220, ","","","-0.3","E,1111","-3.5","E,1206","-5.0","E,1224","0.0","E,0329","-6.7","E,0212","-6.7","E,0212","-6.7","E,0212","","","","","    345.5"," ,E","","","","","     10.12","E"
