"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"UPM00033717","1960","48.067","32.15","143.0","BOBRYNETS, UP","       102","I","        44","I","         0","I","","","","","","","  24.5"," ,I,1229, ","","","    440.7"," ,I","",""
"UPM00033717","1961","48.067","32.15","143.0","BOBRYNETS, UP","        98","I","        38","I","         0","I","","","","","","","  24.2"," ,I,0519, ","","","    339.8"," ,I","",""
"UPM00033717","1962","48.067","32.15","143.0","BOBRYNETS, UP","       110","I","        44","I","         4","I","","","","","","","  57.7"," ,I,0613, ","","","    537.0"," ,I","",""
"UPM00033717","1963","48.067","32.15","143.0","BOBRYNETS, UP","       101","I","        38","I","         1","I","","","","","","","  30.3"," ,I,0621, ","","","    446.1"," ,I","",""
"UPM00033717","1964","48.067","32.15","143.0","BOBRYNETS, UP","        81","I","        33","I","         5","I","","","","","","","  34.9"," ,I,0611, ","","","    358.3"," ,I","",""
"UPM00033717","1968","48.067","32.15","143.0","BOBRYNETS, UP","       115","I","        43","I","         3","I","","","","","","","  51.9"," ,I,0925, ","","","    467.3"," ,I","",""
"UPM00033717","1969","48.067","32.15","143.0","BOBRYNETS, UP","       129","I","        51","I","         2","I","","","","","","","  35.5"," ,I,0212, ","","","    509.2"," ,I","",""
"UPM00033717","1971","48.067","32.15","143.0","BOBRYNETS, UP","       127","I","        45","I","         3","I","","","","","","","  43.4"," ,I,0917, ","","","    483.8"," ,I","",""
"UPM00033717","1972","48.067","32.15","143.0","BOBRYNETS, UP","        93","I","        46","I","         1","I","","","","","","","  32.1"," ,I,0708, ","","","    376.1"," ,I","",""
"UPM00033717","1974","48.067","32.15","143.0","BOBRYNETS, UP","       118","I","        48","I","         2","I","","","","","","","  28.4"," ,I,0814, ","","","    419.9"," ,I","",""
"UPM00033717","1977","48.067","32.15","143.0","BOBRYNETS, UP","       131","I","        60","I","         2","I","","","","","","","  49.6"," ,I,0712, ","","","    535.1"," ,I","",""
"UPM00033717","1979","48.067","32.15","143.0","BOBRYNETS, UP","       112","I","        51","I","         0","I","","","","","","","  23.7"," ,I,0403, ","","","    454.4"," ,I","",""
"UPM00033717","1980","48.067","32.15","143.0","BOBRYNETS, UP","       150","I","        75","I","         4","I","","","","","","","  34.9"," ,I,0628, ","","","    711.3"," ,I","",""
"UPM00033717","1982","48.067","32.15","143.0","BOBRYNETS, UP","        90","I","        42","I","         0","I","","","","","","","  24.3"," ,I,0605, ","","","    401.4"," ,I","",""
"UPM00033717","1984","48.067","32.15","143.0","BOBRYNETS, UP","       122","I","        53","I","         5","I","","","","","","","  40.9"," ,I,0824, ","","","    553.2"," ,I","",""
"UPM00033717","1985","48.067","32.15","143.0","BOBRYNETS, UP","       102","I","        61","I","         3","I","","","","","","","  40.1"," ,I,0703, ","","","    588.2"," ,I","",""
"UPM00033717","1986","48.067","32.15","143.0","BOBRYNETS, UP","        74","I","        38","I","         2","I","","","","","","","  28.5"," ,I,0628, ","","","    375.1"," ,I","",""
"UPM00033717","1987","48.067","32.15","143.0","BOBRYNETS, UP","       103","I","        49","I","         2","I","","","","","","","  32.3"," ,I,0601, ","","","    411.8"," ,I","",""
"UPM00033717","1988","48.067","32.15","143.0","BOBRYNETS, UP","       114","I","        54","I","         3","I","","","","","","","  66.5"," ,I,0908, ","","","    523.1"," ,I","",""
"UPM00033717","1990","48.067","32.15","143.0","BOBRYNETS, UP","        99","I","        40","I","         3","I","","","","","","","  35.0"," ,I,0612, ","","","    497.9"," ,I","",""
"UPM00033717","2001","48.067","32.15","143.0","BOBRYNETS, UP","","","","","","","        41","u","       110","u","        26","u","","","   36.4","u,0722, ","","","     14.34","u"
