"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00024891","1943","61.883","147.35","670.0","KULU, RS","       107","I","        35","I","         0","I","","","","","","","  25.0"," ,I,0731, ","","","","","","","","","","","","","","","","","","","","","    280.5"," ,I","",""
"RSM00024891","1944","61.883","147.35","670.0","KULU, RS","        94","I","        32","I","         0","I","","","","","","","  21.0"," ,I,0921, ","","","","","","","","","","","","","","","","","","","","","    282.5"," ,I","",""
"RSM00024891","1945","61.883","147.35","670.0","KULU, RS","       108","I","        27","I","         0","I","","","","","","","  11.9"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","    216.1"," ,I","",""
"RSM00024891","1946","61.883","147.35","670.0","KULU, RS","       114","I","        36","I","         0","I","","","","","","","  24.1"," ,I,0714, ","","","","","","","","","","","","","","","","","","","","","    301.3"," ,I","",""
"RSM00024891","1947","61.883","147.35","670.0","KULU, RS","        96","I","        24","I","         0","I","","","","","","","  16.6"," ,I,0717, ","","","","","","","","","","","","","","","","","","","","","    184.9"," ,I","",""
"RSM00024891","1949","61.883","147.35","670.0","KULU, RS","        99","I","        22","I","         0","I","","","","","","","  13.5"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","    189.1"," ,I","",""
"RSM00024891","1951","61.883","147.35","670.0","KULU, RS","       104","I","        22","I","         0","I","","","","","","","  16.9"," ,I,0730, ","","","","","","","","","","","","","","","","","","","","","    207.8"," ,I","",""
"RSM00024891","1952","61.883","147.35","670.0","KULU, RS","        90","I","        27","I","         0","I","","","","","","","  20.5"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","    209.7"," ,I","",""
"RSM00024891","1953","61.883","147.35","670.0","KULU, RS","       120","I","        28","I","         0","I","","","","","","","  23.6"," ,I,0823, ","","","","","","","","","","","","","","","","","","","","","    301.6"," ,I","",""
"RSM00024891","1954","61.883","147.35","670.0","KULU, RS","        90","I","        34","I","         0","I","","","","","","","  25.1"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","    276.0"," ,I","",""
"RSM00024891","1955","61.883","147.35","670.0","KULU, RS","       126","I","        46","I","         1","I","","","","","","","  27.0"," ,I,0701, ","","","","","","","","","","","","","","","","","","","","","    424.6"," ,I","",""
"RSM00024891","1956","61.883","147.35","670.0","KULU, RS","       104","I","        30","I","         0","I","","","","","","","  13.4"," ,I,0525, ","","","","","","","","","","","","","","","","","","","","","    239.1"," ,I","",""
"RSM00024891","1957","61.883","147.35","670.0","KULU, RS","       103","I","        20","I","         0","I","","","","","","","  23.4"," ,I,0616, ","","","","","","","","","","","","","","","","","","","","","    222.3"," ,I","",""
"RSM00024891","1958","61.883","147.35","670.0","KULU, RS","       109","I","        29","I","         0","I","","","","","","","  14.4"," ,I,0604, ","","","","","","","","","","","","","","","","","","","","","    252.1"," ,I","",""
"RSM00024891","1960","61.883","147.35","670.0","KULU, RS","       116","I","        28","I","         1","I","","","","","","","  30.4"," ,I,0704, ","","","","","","","","","","","","","","","","","","","","","    266.4"," ,I","",""
"RSM00024891","1961","61.883","147.35","670.0","KULU, RS","       102","I","        28","I","         0","I","","","","","","","  17.9"," ,I,0721, ","","","","","","","","","","","","","","","","","","","","","    282.3"," ,I","",""
"RSM00024891","1962","61.883","147.35","670.0","KULU, RS","       105","I","        31","I","         0","I","","","","","","","  12.3"," ,I,0812, ","","","","","","","","","","","","","","","","","","","","","    247.7"," ,I","",""
"RSM00024891","1963","61.883","147.35","670.0","KULU, RS","       127","I","        34","I","         0","I","","","","","","","  13.8"," ,I,0729, ","","","","","","","","","","","","","","","","","","","","","    275.2"," ,I","",""
"RSM00024891","1964","61.883","147.35","670.0","KULU, RS","       100","I","        21","I","         0","I","","","","","","","  14.0"," ,I,0811, ","","","","","","","","","","","","","","","","","","","","","    204.5"," ,I","",""
"RSM00024891","1969","61.883","147.35","670.0","KULU, RS","","","","","","","       185","S","       269","S","  -56.1","S,0206, ","","","-2.2","S,0823","-2.2","S,0823","-5.0","S,0830","-8.9","S,0918","-8.9","S,0918","0.0","S,0625","-2.8","S,0526","-5.0","S,0519","-8.9","S,0513","-8.9","S,0513","","","    -18.17","S"
"RSM00024891","1970","61.883","147.35","670.0","KULU, RS","","","","","","","       184","S","       271","S","  -53.9","S,1231,+","","","-1.1","S,0803","-2.2","S,0809","-5.0","S,0826","-7.2","S,0918","-11.1","S,0930","0.0","S,0724","-2.2","S,0526","-5.0","S,0515","-7.2","S,0514","-8.9","S,0513","","","    -18.77","S"
"RSM00024891","1977","61.883","147.35","670.0","KULU, RS","       125","I","        50","I","         0","I","","","","","","","  17.6"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","    400.5"," ,I","",""
"RSM00024891","1978","61.883","147.35","670.0","KULU, RS","       135","I","        38","I","         0","I","","","","","","","  13.1"," ,I,0502, ","","","","","","","","","","","","","","","","","","","","","    284.0"," ,I","",""
"RSM00024891","1980","61.883","147.35","670.0","KULU, RS","       113","I","        34","I","         0","I","","","","","","","  16.9"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","    300.4"," ,I","",""
"RSM00024891","1982","61.883","147.35","670.0","KULU, RS","       131","I","        31","I","         0","I","","","","","","","  16.7"," ,I,0804, ","","","","","","","","","","","","","","","","","","","","","    317.0"," ,I","",""
"RSM00024891","1983","61.883","147.35","670.0","KULU, RS","       127","I","        25","I","         0","I","","","","","","","  21.0"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","    254.5"," ,I","",""
