"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00005063","1977","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1141.8","8","    1141.8"," ","","","","","","","",""
"MXN00005063","1979","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","   1377.2","","    1377.2","m","        35","m","        19","m","         1","m","         0","m","        29","m","         0","m","       281","m","       137","m","   -5.0","m,0102, ","  36.8"," ,m,0415, ","   38.9","m,1003,+","0.0","m,1201","","","","","","","","","0.0","m,0305","-2.2","m,0210","-5.0","m,0102","","","","","","","    164.5"," ,m","     19.44","m","     27.09","m","     11.80","m"
"MXN00005063","1985","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","   1578.2","","    1578.2","m","        39","m","        31","m","         8","m","         0","m","        31","m","         4","m","       259","m","       120","m","   -7.2","m,0204,+","  87.9"," ,m,0428, ","   41.7","m,0609, ","-2.2","m,1213","-2.2","m,1213","-6.1","m,1215","","","","","0.0","m,0213","-3.3","m,0207","-5.0","m,0206","-7.2","m,0204","","","","","    630.3"," ,m","     19.67","m","     25.87","m","     13.46","m"
"MXN00005063","1989","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","","","","","        14","m","        12","m","         8","m","         0","m","        23","m","         0","m","       269","m","       142","m","   -7.2","m,1222, ","  99.8"," ,m,1006, ","   40.0","m,0522, ","-1.1","m,1209","-2.2","m,1212","-4.4","m,1213","-7.2","m,1222","","","0.0","m,0224","-4.4","m,0207","-4.4","m,0207","","","","","","","    491.6"," ,m","     21.38","m","     27.44","m","     15.31","m"
"MXN00005063","1990","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","   1526.2","","    1526.2","m","        30","m","        26","m","         9","m","         0","m","         7","m","         0","m","       314","m","       104","m","   -9.4","m,1223, ","  69.9"," ,m,0801, ","   38.9","m,0625, ","0.0","m,1204","-2.2","m,1205","-8.3","m,1222","-8.3","m,1222","-9.4","m,1223","-1.1","m,0103","","","","","","","     644.8","8","     644.8","m","    589.3"," ,m","     21.17","m","     27.47","m","     14.86","m"
"MXN00005063","1991","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     511.9","9","     511.9","m","","","","","","","",""
"MXN00005063","1993","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","   1337.9","","    1337.9","m","        33","m","        28","m","         5","m","         0","m","        16","m","         0","m","       292","m","       111","m","   -4.4","m,1224,+","  95.0"," ,m,0905, ","   40.6","m,0419, ","-2.2","m,1030","-2.2","m,1030","-4.4","m,1223","","","","","0.0","m,0314","","","","","","","","","","","    459.0"," ,m","     19.84","m","     27.33","m","     12.34","m"
"MXN00005063","1994","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","   1678.7","","    1678.7","m","        34","m","        26","m","        12","m","         0","m","         7","m","         0","m","       272","m","       133","m","   -4.4","m,0108, ","  84.8"," ,m,0730, ","   41.7","m,0630, ","","","","","","","","","","","0.0","m,0312","-2.2","m,0110","-4.4","m,0108","","","     854.5","5","     854.5","m","    715.0"," ,m","     20.90","m","     27.77","m","     14.04","m"
"MXN00005063","1997","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","","","","","        41","m","        30","m","         8","m","","","","","","","","","","","","","  53.8"," ,m,0508, ","","","","","","","","","","","","","","","","","","","","","","","","","    582.8"," ,m","","","","","",""
"MXN00005063","1998","28.35","-100.85","379.8","E.T.A. 110 ALLENDE, MX","   1839.3","","    1839.3","m","        30","m","        27","m","         7","m","         0","m","         7","m","         0","m","       287","m","       152","m","   -2.2","m,1224,+","  72.9"," ,m,0816, ","   42.8","m,0603,+","-1.1","m,1212","-2.2","m,1222","","","","","","","0.0","m,0310","","","","","","","","","","","    550.3"," ,m","     21.47","m","     29.00","m","     13.94","m"
