"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000087374","1957","-31.783","-60.483","74.0","PARANA AERO, AR","    882.1","","     882.1","G","","","","","","","         0","G","         9","G","         0","G","       234","G","        44","G","   -2.7","G,0714, ","","","   38.9","G,0130, ","-0.2","G,0630","-2.7","G,0714","","","","","0.0","G,0912","","","","","     938.2","2","     938.2","G","","","     18.32","G","     24.08","G","     12.55","G"
"AR000087374","1958","-31.783","-60.483","74.0","PARANA AERO, AR","    825.4","","     825.4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AR000087374","1959","-31.783","-60.483","74.0","PARANA AERO, AR","","","","","","","","","","","         0","G","         2","G","","","","","","","   -0.5","G,0818, ","","","","","","","","","","","","","-0.1","G,0912","","","","","","","","","","","","","","","     12.43","G"
"AR000087374","1960","-31.783","-60.483","74.0","PARANA AERO, AR","","","","","","","","","","","         0"," ","         5","G","","","","","","","   -2.8","G,0708, ","","","","","-0.2","G,0624","-2.7","G,0625","","","","","-0.3","G,0801","","","","","","","","","","","","","","","     12.66","G"
"AR000087374","1961","-31.783","-60.483","74.0","PARANA AERO, AR","","","","","","","","","","","         0","G","         4","G","","","","","","","   -1.6","G,0614, ","","","","","-1.6","G,0614","","","","","","","","","","","","","","","","","","","","","","","     12.89","G"
"AR000087374","1962","-31.783","-60.483","74.0","PARANA AERO, AR","    882.4","","     882.4","G","","","","","","","         0","G","        10","G","         0","G","       244","G","        58","G","   -2.6","G,0725, ","","","   42.8","G,1128, ","0.0","G,0529","-2.6","G,0725","","","","","","","","","","","    1018.5","5","    1018.5","G","","","     18.22","G","     24.70","G","     11.74","G"
"AR000087374","1963","-31.783","-60.483","74.0","PARANA AERO, AR","   1063.1","","    1063.1","G","","","","","","","         0","G","         6","G","         0","G","       253","G","        38","G","   -1.6","G,0805, ","","","   42.8","G,0102, ","-0.4","G,0618","","","","","","","-0.5","G,0806","","","","","     757.1","1","     757.1","G","","","     18.79","G","     24.37","G","     13.22","G"
"AR000087374","1964","-31.783","-60.483","74.0","PARANA AERO, AR","    814.9","","     814.9","G","","","","","","","         0","G","        19","G","         0","G","       252","G","        43","G","   -3.5","G,0802,+","","","   40.5","G,0125, ","-1.1","G,0611","-3.5","G,0624","","","","","-0.5","G,0903","-2.6","G,0820","","","     958.6","6","     958.6","G","","","     17.94","G","     24.51","G","     11.36","G"
"AR000087374","1965","-31.783","-60.483","74.0","PARANA AERO, AR","    892.2","","     892.2","G","","","","","","","         0","G","        11","G","         0","G","       258","G","        52","G","   -4.6","G,0711, ","","","   45.8","G,0319, ","-1.1","G,0705","-4.6","G,0711","-4.6","G,0711","","","-0.4","G,0915","","","","","     847.5","5","     847.5","G","","","     18.62","G","     24.75","G","     12.48","G"
"AR000087374","1966","-31.783","-60.483","74.0","PARANA AERO, AR","    735.1","","     735.1","G","","","","","","","         0","G","         7","G","         0","G","       260","G","        23","G","   -3.5","G,0902, ","","","   35.0","G,1207, ","-1.5","G,0630","","","","","","","0.0","G,0904","-2.7","G,0903","","","     841.6","6","     841.6","G","","","     18.11","G","     24.20","G","     12.02","G"
"AR000087374","1967","-31.783","-60.483","74.0","PARANA AERO, AR","    875.3","","     875.3","G","","","","","","","         0","G","         7","G","         0","G","       250","G","        52","G","   -5.1","G,0614, ","","","   39.6","G,1231, ","-2.6","G,0604","-2.6","G,0604","-5.1","G,0614","","","","","","","","","     894.9","9","     894.9","G","","","     18.46","G","     24.69","G","     12.23","G"
