"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF003605120","1901","-27.55","24.767","1100.0","TAUNG, SF","","","","","        51","I","        43","I","         3","I","","","","","","","","","","","","","  43.2"," ,I,1009, ","","","","","","","","","","","","","","","","","","","    513.1"," ,I","","","","","",""
"SF003605120","1902","-27.55","24.767","1100.0","TAUNG, SF","","","","","        47","I","        35","I","         0","I","","","","","","","","","","","","","  22.1"," ,I,0125, ","","","","","","","","","","","","","","","","","","","    348.7"," ,I","","","","","",""
"SF003605120","1903","-27.55","24.767","1100.0","TAUNG, SF","","","","","        32","I","        25","I","         4","I","","","","","","","","","","","","","  38.9"," ,I,0417, ","","","","","","","","","","","","","","","","","","","    302.3"," ,I","","","","","",""
"SF003605120","1904","-27.55","24.767","1100.0","TAUNG, SF","","","","","        38","I","        33","I","         8","I","","","","","","","","","","","","","  61.7"," ,I,0118, ","","","","","","","","","","","","","","","","","","","    562.2"," ,I","","","","","",""
"SF003605120","1905","-27.55","24.767","1100.0","TAUNG, SF","","","","","        51","I","        37","I","         6","I","","","","","","","","","","","","","  44.5"," ,I,0101, ","","","","","","","","","","","","","","","","","","","    518.8"," ,I","","","","","",""
"SF003605120","1906","-27.55","24.767","1100.0","TAUNG, SF","","","","","        42","I","        31","I","         5","I","","","","","","","","","","","","","  55.9"," ,I,0117, ","","","","","","","","","","","","","","","","","","","    463.2"," ,I","","","","","",""
"SF003605120","1909","-27.55","24.767","1100.0","TAUNG, SF","","","","","        74","I","        50","I","         3","I","","","","","","","","","","","","","  47.0"," ,I,0226, ","","","","","","","","","","","","","","","","","","","    574.5"," ,I","","","","","",""
"SF003605120","1911","-27.55","24.767","1100.0","TAUNG, SF","","","","","        58","I","        34","I","         2","I","","","","","","","","","","","","","  29.7"," ,I,0105, ","","","","","","","","","","","","","","","","","","","    381.5"," ,I","","","","","",""
"SF003605120","1913","-27.55","24.767","1100.0","TAUNG, SF","","","","","        41","I","        33","I","         3","I","","","","","","","","","","","",""," 170.4"," ,I,0204, ","","","","","","","","","","","","","","","","","","","    502.1"," ,I","","","","","",""
"SF003605120","1914","-27.55","24.767","1100.0","TAUNG, SF","","","","","        43","I","        34","I","         2","I","","","","","","","","","","","","","  35.6"," ,I,1203, ","","","","","","","","","","","","","","","","","","","    322.7"," ,I","","","","","",""
"SF003605120","1915","-27.55","24.767","1100.0","TAUNG, SF","","","","","        36","I","        27","I","         2","I","","","","","","","","","","","","","  59.7"," ,I,0216, ","","","","","","","","","","","","","","","","","","","    344.5"," ,I","","","","","",""
"SF003605120","1917","-27.55","24.767","1100.0","TAUNG, SF","","","","","        47","I","        33","I","         5","I","","","","","","","","","","","","","  38.6"," ,I,0122, ","","","","","","","","","","","","","","","","","","","    379.8"," ,I","","","","","",""
"SF003605120","1922","-27.55","24.767","1100.0","TAUNG, SF","","","","","        27","I","        20","I","         1","I","","","","","","","","","","","","","  30.7"," ,I,1112, ","","","","","","","","","","","","","","","","","","","    176.4"," ,I","","","","","",""
"SF003605120","1927","-27.55","24.767","1100.0","TAUNG, SF","","","","","        36","I","        28","I","         3","I","","","","","","","","","","","","","  38.1"," ,I,0128, ","","","","","","","","","","","","","","","","","","","    344.6"," ,I","","","","","",""
