"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBR4","2004","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","     84.1","","      84.1","U","         4","U","       176","U","         8","U","       144","U","         6","U","  -25.6","U,0104, ","   33.9","U,0811, ","-2.8","U,0920","-2.8","U,0920","-6.1","U,1020","-8.9","U,1021","-8.9","U,1021","0.0","U,0524","-2.8","U,0512","-4.4","U,0418","-8.3","U,0301","-11.7","U,0229","    3421.8","8","    3421.8","U","      8.70","U","     17.03","U","      0.36","U"
"USR0000CBR4","2005","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","    130.4","","     130.4","U","         1","U","       188","U","         5","U","       121","U","        13","U","  -18.9","U,0113, ","   35.0","U,0712, ","-1.7","U,0911","-3.3","U,1004","-4.4","U,1005","-9.4","U,1126","-9.4","U,1126","-1.7","U,0607","-2.8","U,0510","-5.0","U,0420","-8.3","U,0414","-10.6","U,0325","    3815.0","0","    3815.0","U","      8.64","U","     16.84","U","      0.44","U"
"USR0000CBR4","2006","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","    132.3","","     132.3","U","         3","U","       185","U","        14","U","       143","U","        14","U","  -20.0","U,1219, ","   35.0","U,0714,+","0.0","U,0915","-3.3","U,0916","-5.0","U,1018","-7.8","U,1026","-11.7","U,1124","-0.6","U,0529","-4.4","U,0528","-4.4","U,0528","-6.7","U,0418","-10.6","U,0320","    3575.6","6","    3575.6","U","      8.63","U","     16.99","U","      0.26","U"
"USR0000CBR4","2007","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","    171.5","","     171.5","U","         4","U","       187","U","        14","U","       151","U","        18","U","  -24.4","U,0113, ","   36.1","U,0704, ","-1.7","U,0925","-2.8","U,1005","-6.7","U,1006","-6.7","U,1006","-10.0","U,1122","-3.3","U,0607","-3.3","U,0607","-4.4","U,0506","-8.9","U,0419","-8.9","U,0419","    3459.3","3","    3459.3","U","      9.19","U","     18.01","U","      0.38","U"
"USR0000CBR4","2008","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","    133.7","","     133.7","U","         4","U","       204","U","         9","U","       142","U","        12","U","  -20.0","U,0205, ","   33.9","U,0817, ","0.0","U,0922","-2.2","U,1005","-5.6","U,1010","-6.7","U,1011","-11.1","U,1012","0.0","U,0611","-2.8","U,0502","-6.7","U,0501","-6.7","U,0501","-11.7","U,0317","    3810.3","3","    3810.3","U","      8.48","U","     17.29","U","     -0.33","U"
"USR0000CBR4","2009","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","    108.1","","     108.1","U","         5","U","       189","U","        11","U","       135","U","        11","U","  -22.8","U,1208, ","   33.3","U,0727,+","-2.8","U,0930","-2.8","U,0930","-4.4","U,1001","-7.2","U,1005","-9.4","U,1029","0.0","U,0606","-5.0","U,0429","-5.0","U,0429","-7.8","U,0415","-10.0","U,0404","    3514.7","7","    3514.7","U","      8.50","U","     17.02","U","     -0.03","U"
"USR0000CBR4","2010","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","    111.8","","     111.8","U","         3","U","       194","U","         9","U","       124","U","        13","U","  -21.1","U,1129, ","   33.9","U,0724,+","0.0","U,1006","-3.9","U,1026","-7.2","U,1027","-7.2","U,1027","-10.6","U,1123","0.0","U,0530","-3.3","U,0529","-6.7","U,0511","-6.7","U,0511","-12.8","U,0406","    3919.1","1","    3919.1","U","      8.15","U","     16.19","U","      0.11","U"
"USR0000CBR4","2011","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","     74.5","","      74.5","U","         5","U","       199","U","         5","U","       134","U","         3","U","  -20.0","U,0105, ","   33.3","U,0729,+","-2.8","U,1006","-2.8","U,1006","-5.0","U,1007","-9.4","U,1102","-9.4","U,1102","-2.8","U,0603","-2.8","U,0603","-5.0","U,0529","-7.2","U,0430","-10.6","U,0408","    3864.1","1","    3864.1","U","      8.01","U","     16.63","U","     -0.61","U"
"USR0000CBR4","2012","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","    148.0","","     148.0","U","         1","U","       167","U","         7","U","       166","U","        14","U","  -20.6","U,1231, ","   33.9","U,0809, ","0.0","U,1007","-6.1","U,1026","-6.1","U,1026","-8.3","U,1109","-10.0","U,1110","-1.1","U,0610","-2.2","U,0506","-5.6","U,0408","-6.7","U,0407","-11.7","U,0406","    3334.6","6","    3334.6","U","      9.76","U","     18.39","U","      1.13","U"
"USR0000CBR4","2013","38.2719","-119.2892","2026.9","BRIDGEPORT 4 NW CALIFORNIA, CA US","    146.2","","     146.2","U","         8","U","       203","U","        17","U","       140","U","        17","U","  -25.0","U,0113, ","   36.1","U,0719, ","0.0","U,0918","-4.4","U,0927","-4.4","U,0927","-6.7","U,1004","-9.4","U,1105","0.0","U,0527","-2.2","U,0524","-7.8","U,0418","-7.8","U,0418","-8.9","U,0310","    3505.5","5","    3505.5","U","      8.66","U","     17.51","U","     -0.20","U"
