"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA005043158","1972","50.7167","-99.5333","351.0","MCCREARY, MB CA","     99.4","","      99.4","C","       108","C","        48","C","         0","C","","","        14","C","        98","C","       210","C","       135","C","        91","C","         5","C","  -40.6","C,0115, ","","","   132"," ,C,0327, ","  23.4"," ,C,0801, ","   35.6","C,0830,+","0.0","C,0905","-3.9","C,0923","-7.8","C,1011","-7.8","C,1011","-10.6","C,1017","0.0","C,0620","-4.4","C,0506","-4.4","C,0506","-8.9","C,0408","-8.9","C,0408","    6212.8","8","    6212.8","C","    404.4"," ,C","     1267"," ,C","      0.54","C","      6.53","C","     -5.45","C","","","",""
"CA005043158","1973","50.7167","-99.5333","351.0","MCCREARY, MB CA","     97.7","","      97.7","C","       105","C","        55","C","         6","C","","","        11","C","        62","C","       199","C","       106","C","        86","C","         1","C","  -38.9","C,0105, ","","","   234"," ,C,1216, ","  35.1"," ,C,1002, ","   32.2","C,0623, ","-0.6","C,0916","-2.8","C,0919","-4.4","C,1011","-9.4","C,1103","-9.4","C,1103","-1.1","C,0607","-3.9","C,0514","-6.7","C,0503","-6.7","C,0503","-12.8","C,0416","    6001.8","8","    6001.8","C","    621.3"," ,C","     1105"," ,C","      2.82","C","      8.81","C","     -3.17","C","","","",""
"CA005043158","1974","50.7167","-99.5333","351.0","MCCREARY, MB CA","    128.8","","     128.8","C","       106","C","        50","C","         0","C","","","        22","C","        79","C","       209","C","       109","C","        82","C","         3","C","  -39.4","C,0107,+","","","   122"," ,C,0125, ","  19.8"," ,C,0604, ","   35.0","C,0720,+","-0.6","C,0908","-3.3","C,0922","-7.8","C,1006","-7.8","C,1006","-11.1","C,1103","0.0","C,0523","-2.2","C,0518","-4.4","C,0501","-9.4","C,0429","-9.4","C,0429","    6558.0","0","    6558.0","C","    388.7"," ,C","     1425"," ,C","      1.53","C","      7.88","C","     -4.83","C","","","",""
"CA005043158","1975","50.7167","-99.5333","351.0","MCCREARY, MB CA","    144.4","","     144.4","C","       120","C","        74","C","         4","C","","","        18","C","        79","C","       191","C","       120","C","        87","C","         7","C","  -35.0","C,1217, ","","","   305"," ,C,1128, "," 147.3"," ,C,0918, ","   36.7","C,0728, ","-1.7","C,0912","-2.8","C,1015","-5.6","C,1024","-7.2","C,1025","-11.7","C,1121","-2.2","C,0511","-2.2","C,0511","-9.4","C,0420","-9.4","C,0420","-9.4","C,0420","    5850.2","2","    5850.2","C","    961.2"," ,C","     2145"," ,C","      2.19","C","      8.10","C","     -3.72","C","","","",""
"CA005043158","1976","50.7167","-99.5333","351.0","MCCREARY, MB CA","    155.5","","     155.5","C","        95","C","        32","C","         3","C","","","        16","C","        77","C","       196","C","       106","C","       106","C","         3","C","  -38.3","C,0106, ","","","   254"," ,C,0319, ","  38.1"," ,C,0416, ","   36.7","C,0906, ","-0.6","C,0901","-3.3","C,0923","-5.6","C,0927","-7.2","C,1007","-10.6","C,1018","0.0","C,0516","-2.8","C,0507","-5.6","C,0506","-8.3","C,0503","-9.4","C,0321","    5539.6","6","    5539.6","C","    342.9"," ,C","     1412"," ,C","      3.07","C","      9.46","C","     -3.31","C","","","",""
"CA005043158","1977","50.7167","-99.5333","351.0","MCCREARY, MB CA","     88.2","","      88.2","C","       109","C","        53","C","         4","C","","","        15","C","        66","C","       171","C","        99","C","        93","C","         2","C","  -37.2","C,1210,+","","","    94"," ,C,1217, ","  53.8"," ,C,0710, ","   32.8","C,0625,+","-1.1","C,0929","-2.8","C,1001","-5.6","C,1022","-10.6","C,1110","-10.6","C,1110","0.0","C,0506","-4.4","C,0428","-4.4","C,0428","-6.7","C,0424","-8.9","C,0407","    5510.2","2","    5510.2","C","    632.1"," ,C","      969"," ,C","      3.54","C","      9.58","C","     -2.49","C","","","",""
"CA005043158","1978","50.7167","-99.5333","351.0","MCCREARY, MB CA","    132.2","","     132.2","C","       100","C","        48","C","         3","C","","","        16","C","        86","C","       178","C","       118","C","       112","C","         3","C","  -37.2","C,0205, ","","","   188"," ,C,0411, ","  56.1"," ,C,0912, ","   35.0","C,0903,+","0.0","C,1013","-2.8","C,1014","-15.0","C,1105","-15.0","C,1105","-15.0","C,1105","-1.1","C,0520","-2.2","C,0430","-10.0","C,0420","-10.0","C,0420","-10.0","C,0420","    5929.7","7","    5929.7","C","    499.6"," ,C","     1389"," ,C","      2.22","C","      8.14","C","     -3.69","C","","","",""
"CA005043158","1979","50.7167","-99.5333","351.0","MCCREARY, MB CA","    119.3","","     119.3","C","        91","C","        58","C","         1","C","","","        21","C","        87","C","       215","C","       126","C","        81","C","         4","C","  -38.5","C,0207, ","","","   150"," ,C,0324, ","  27.9"," ,C,0808, ","   38.0","C,0613, ","-2.0","C,0921","-4.0","C,1004","-5.0","C,1012","-9.0","C,1013","-9.0","C,1013","-1.0","C,0531","-3.0","C,0520","-5.0","C,0519","-9.0","C,0411","-9.0","C,0411","    6830.7","7","    6830.7","C","    511.2"," ,C","     1443"," ,C","      0.46","C","      6.49","C","     -5.58","C","","","",""
"CA005043158","1980","50.7167","-99.5333","351.0","MCCREARY, MB CA","    134.7","","     134.7","C","        92","C","        53","C","         7","C","","","        11","C","        81","C","       213","C","       114","C","        99","C","         6","C","  -35.5","C,0129, ","","","   216"," ,C,1106, ","  65.0"," ,C,0803, ","   36.0","C,0521, ","-3.5","C,0918","-3.5","C,0918","-6.5","C,1012","-7.0","C,1026","-11.0","C,1028","-0.5","C,0615","-4.0","C,0514","-5.5","C,0508","-7.5","C,0415","-10.0","C,0328","    5789.9","9","    5789.9","C","    649.8"," ,C","     1316"," ,C","      2.40","C","      8.93","C","     -4.13","C","","","",""
"CA005043158","1981","50.7167","-99.5333","351.0","MCCREARY, MB CA","    134.9","","     134.9","C","        76","C","        46","C","         3","C","","","         5","C","        43","C","       197","C","        84","C","        94","C","         3","C","  -38.0","C,0210, ","","","    90"," ,C,1222, ","  43.5"," ,C,0925, ","   36.5","C,0706, ","-3.0","C,0928","-3.0","C,0928","-7.0","C,1020","-7.0","C,1020","-11.5","C,1021","-1.0","C,0602","-5.0","C,0517","-5.0","C,0517","-9.0","C,0509","-9.0","C,0509","    5496.1","1","    5496.1","C","    459.7"," ,C","      422"," ,C","      4.35","C","     10.62","C","     -1.92","C","","","",""
