"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00044297","1945","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2310.8","","    2310.8","6","        19","6","         8","6","         0","6","","","","","         0","6","         0","6","         0","6","       273","6","       160","6","","","","","    0.6","6,1220,+","","","","","  12.4"," ,6,1011, ","   46.1","6,0622, ","","","","","","","","","","","","","     735.9","9","     735.9","6","     64.6"," ,6","","","     22.59","6","     29.19","6","     15.98","6"
"USC00044297","1946","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2345.5","","    2345.5","6","        16","6","         2","6","         0","6","","","","","         0","6","         0","6","         0","6","       280","6","       161","6","","","","","    0.6","6,1231,+","","","","","   6.1"," ,6,0930, ","   46.7","6,0803, ","","","","","","","","","","","","","     693.9","9","     693.9","6","     28.4"," ,6","","","     22.88","6","     29.46","6","     16.30","6"
"USC00044297","1947","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2405.3","","    2405.3","6","        10","6","         4","6","         0","6","","","","","         0","6","         0","6","         0","6","       291","6","       164","6","","","","","    1.1","6,0112, ","","","","","  17.8"," ,6,0807, ","   45.6","6,0719, ","","","","","","","","","","","","","     577.3","3","     577.3","6","     49.9"," ,6","","","     23.08","6","     29.68","6","     16.48","6"
"USC00044297","1948","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     827.9","9","     827.9","0","","","","","","","","","",""
"USC00044297","1949","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2351.8","","    2351.8","0","        12","0","         6","0","         1","0","        0","","         1","0","         0","0","        21","0","         0","0","       274","0","       160","0","","","         2"," ","   -2.8","0,0130, ","     0"," ,0,1231,+","    25"," ,0,0125, ","  32.5"," ,0,0113, ","   46.1","0,0804,+","-1.7","0,1212","","","","","-1.1","0,0216","-2.2","0,0131","","","","","","","     94.6"," ,0","       25"," ,0","     22.13","0","     29.05","0","     15.20","0"
"USC00044297","1950","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2442.2","","    2442.2","0","         8","0","         3","0","         0","0","        0","","         0","0","         0","0","        12","0","         0","0","       321","0","       183","0","","","         5"," ","   -3.9","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  16.5"," ,0,0707, ","   48.3","0,0902,+","","","","","","","0.0","0,0201","-2.8","0,0129","","","     669.9","9","     669.9","0","     32.5"," ,0","        0"," ,0","     23.57","0","     30.93","0","     16.22","0"
"USC00044297","1951","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2290.2","","    2290.2","0","        23","0","         8","0","         1","0","        0","","         0","0","         0","0","         2","0","         0","0","       267","0","       161","0","","","         2"," ","   -1.7","0,1221, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  41.9"," ,0,0829, ","   46.1","0,0708, ","-1.7","0,1221","","","","","","","","","","","     547.2","2","     547.2","0","    114.9"," ,0","        0"," ,0","     22.44","0","     29.32","0","     15.57","0"
"USC00044297","1952","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2478.8","","    2478.8","0","        25","0","        14","0","         0","0","        0","","         0","0","         0","0","         4","0","         0","0","       258","0","       181","0","","","         9"," ","   -2.8","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  18.8"," ,0,1218, ","   45.6","0,0804,+","","","","","","","-0.6","0,0111","-2.8","0,0104","","","     909.7","7","     909.7","0","     94.2"," ,0","        0"," ,0","     22.63","0","     29.54","0","     15.72","0"
"USC00044297","1953","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2304.1","","    2304.1","0","         8","0","         1","0","         0","0","        0","","         0","0","         0","0","         4","0","         0","0","       301","0","       151","0","","","         3"," ","   -1.7","0,1226, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   2.8"," ,0,0811, ","   46.1","0,0724,+","-0.6","0,1223","","","","","","","","","","","     638.9","9","     638.9","0","     12.8"," ,0","        0"," ,0","     23.10","0","     30.35","0","     15.84","0"
"USC00044297","1954","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2496.8","","    2496.8","0","        13","0","         6","0","         0","0","        0","","         0","0","         0","0","         4","0","         0","0","       296","0","       181","0","","","         2"," ","   -1.1","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  19.1"," ,0,0113, ","   47.2","0,0729,+","-0.6","0,1229","","","","","-0.6","0,0103","","","","","     579.4","4","     579.4","0","     68.8"," ,0","        0"," ,0","     23.73","0","     30.95","0","     16.51","0"
"USC00044297","1955","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2207.9","","    2207.9","0","        18","0","        10","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       280","0","       160","0","","","         6"," ","    0.6","0,0222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  21.3"," ,0,0103, ","   47.2","0,0609, ","","","","","","","","","","","","","     747.5","5","     747.5","0","     89.6"," ,0","        0"," ,0","     22.27","0","     29.25","0","     15.30","0"
"USC00044297","1956","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2402.0","","    2402.0","0","         4","0","         1","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       293","0","       170","0","","","","","    0.6","0,1222,+","     0"," ,0,1231,+","     0","T,0,0217, ","   3.8"," ,0,0726, ","   46.7","0,0710, ","","","","","","","","","","","","","     637.6","6","     637.6","0","      6.7"," ,0","        0","T,0","     23.01","0","     30.34","0","     15.69","0"
"USC00044297","1957","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2297.1","","    2297.1","0","        21","0","         7","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       279","0","       147","0","","","         5"," ","    1.1","0,0123, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.9"," ,0,1031, ","   47.8","0,0626, ","","","","","","","","","","","","","     590.6","6","     590.6","0","     97.8"," ,0","        0"," ,0","     22.88","0","     29.64","0","     16.13","0"
"USC00044297","1958","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2592.4","","    2592.4","0","        21","0","         8","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       293","0","       171","0","","","         2"," ","    1.1","0,0131, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   8.6"," ,0,0807, ","   48.3","0,0712,+","","","","","","","","","","","","","     689.9","9","     689.9","0","     53.4"," ,0","        0"," ,0","     23.80","0","     30.87","0","     16.73","0"
"USC00044297","1959","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2500.9","","    2500.9","0","        18","0","         9","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       300","0","       178","0","","","         1"," ","    1.7","0,0121,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  20.3"," ,0,1225, ","   47.2","0,0727, ","","","","","","","","","","","","","     484.4","4","     484.4","0","     96.3"," ,0","        0"," ,0","     23.76","0","     30.72","0","     16.81","0"
"USC00044297","1960","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2569.5","","    2569.5","0","        16","0","         7","0","         0","0","        0","","         0","0","         0","0","         8","0","         0","0","       279","0","       172","0","","","         1"," ","   -2.8","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.1"," ,0,1106, ","   48.9","0,0717, ","","","","","","","-1.1","0,0225","-2.8","0,0103","","","     714.8","8","     714.8","0","     95.4"," ,0","        0"," ,0","     23.24","0","     30.35","0","     16.14","0"
"USC00044297","1961","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2307.1","","    2307.1","0","         8","0","         6","0","         0","0","        0","","         0","0","         0","0","         1","0","         0","0","       287","0","       162","0","         3"," ","         2"," ","    0.0","0,1208, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  12.2"," ,0,1215, ","   48.3","0,0712,+","0.0","0,1208","","","","","","","","","","","     540.9","9","     540.9","0","     35.5"," ,0","        0"," ,0","     22.91","0","     30.01","0","     15.81","0"
"USC00044297","1962","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2472.2","","    2472.2","0","         6","0","         2","0","         1","0","        0","","         0","0","         0","0","         5","0","         0","0","       295","0","       182","0","","","         2"," ","   -4.4","0,0112, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.1"," ,0,1218, ","   47.8","0,0815, ","","","","","","","-0.6","0,0302","-2.8","0,0113","-4.4","0,0112","     801.2","2","     801.2","0","     46.8"," ,0","        0"," ,0","     23.42","0","     30.65","0","     16.18","0"
"USC00044297","1963","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2284.8","","    2284.8","0","        15","0","         9","0","         1","0","        0","","         0","0","         0","0","         8","0","         0","0","       292","0","       158","0","","","","","   -4.4","0,0113, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.7"," ,0,0918, ","   45.6","0,0725,+","","","","","","","-0.6","0,0121","-3.3","0,0114","-4.4","0,0113","     570.3","3","     570.3","0","     87.3"," ,0","        0"," ,0","     22.83","0","     29.77","0","     15.90","0"
"USC00044297","1964","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2265.3","","    2265.3","0","        13","0","         3","0","         0","0","        0","","         0","0","         0","0","         8","0","         0","0","       271","0","       165","0","","","","","   -2.2","0,0111, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   9.1"," ,0,1118, ","   46.7","0,0713, ","-0.6","0,1218","","","","","0.0","0,0216","-2.2","0,0111","","","     817.6","6","     817.6","0","     30.0"," ,0","        0"," ,0","     22.13","0","     29.15","0","     15.11","0"
"USC00044297","1965","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2148.7","","    2148.7","0","        27","0","        14","0","         0","0","        0","","         0","0","         0","0","         3","0","         0","0","       277","0","       162","0","","","","","   -1.7","0,0212, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.6"," ,0,0404, ","   45.6","0,0705, ","","","","","","","-0.6","0,0216","","","","","     716.8","8","     716.8","0","    139.5"," ,0","        0"," ,0","     22.32","0","     29.18","0","     15.45","0"
"USC00044297","1966","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2444.1","","    2444.1","0","        21","0","        10","0","         0","0","        0","","         0","0","         0","0","         6","0","         0","0","       280","0","       180","0","","","","","   -1.1","0,0214,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  17.8"," ,0,1004, ","   46.7","0,0806,+","","","","","","","-1.1","0,0214","","","","","     772.9","9","     772.9","0","     93.6"," ,0","        0"," ,0","     23.15","0","     30.25","0","     16.06","0"
"USC00044297","1967","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2339.7","","    2339.7","0","        23","0","        11","0","         0","0","        0","","         0","0","         0","0","         2","0","         0","0","       296","0","       164","0","","","","","   -0.6","0,1214, ","     0"," ,0,1231,+","     0","T,0,1216,+","  18.3"," ,0,0823, ","   49.4","0,0801, ","-0.6","0,1214","","","","","","","","","","","     592.6","6","     592.6","0","    104.6"," ,0","        0","T,0","     23.00","0","     30.05","0","     15.96","0"
"USC00044297","1968","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2251.1","","    2251.1","0","         9","0","         4","0","         1","0","        0","","         0","0","         0","0","         5","0","         0","0","       292","0","       165","0","","","","","   -3.9","0,1222, ","     0"," ,0,1231,+","     0","T,0,1221, ","  52.8"," ,0,1004, ","   46.7","0,0623, ","-0.6","0,1221","-3.9","0,1222","","","","","","","","","     560.1","1","     560.1","0","     87.1"," ,0","        0","T,0","     22.87","0","     30.16","0","     15.57","0"
"USC00044297","1969","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2365.4","","    2365.4","0","        28","0","        15","0","         0","0","        0","","         0","0","         0","0","         4","0","         0","0","       281","0","       162","0","","","         8"," ","    0.0","0,1230,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  17.5"," ,0,0906, ","   47.8","0,0806, ","0.0","0,1230","","","","","0.0","0,0130","","","","","     713.4","4","     713.4","0","    110.3"," ,0","        0"," ,0","     23.13","0","     30.04","0","     16.22","0"
"USC00044297","1970","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2209.9","","    2209.9","0","        16","0","         9","0","         1","0","        0","","         0","0","         0","0","         6","0","         0","0","       290","0","       153","0","","","         4"," ","   -2.2","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.8"," ,0,0818, ","   48.9","0,0627,+","","","","","","","-1.1","0,0131","-2.2","0,0104","","","     600.3","3","     600.3","0","     71.5"," ,0","        0"," ,0","     22.52","0","     29.53","0","     15.51","0"
"USC00044297","1971","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2171.4","","    2171.4","0","        12","0","         6","0","         0","0","        0","","         0","0","         0","0","         8","0","         0","0","       274","0","       143","0","","","         3"," ","   -5.6","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  15.2"," ,0,0820, ","   46.1","0,0913,+","-0.6","0,1212","","","","","0.0","0,0110","-2.2","0,0109","-5.6","0,0105","     683.7","7","     683.7","0","     43.4"," ,0","        0"," ,0","     21.97","0","     28.75","0","     15.19","0"
"USC00044297","1972","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2350.1","","    2350.1","0","        14","0","        11","0","         1","0","        0","","         0","0","         0","0","         4","0","         0","0","       280","0","       173","0","","","         5"," ","   -5.6","0,1211, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.4"," ,0,0607, ","   47.2","0,0714, ","-5.6","0,1211","-5.6","0,1211","-5.6","0,1211","","","","","","","     760.7","7","     760.7","0","     82.5"," ,0","        0"," ,0","     22.72","0","     29.51","0","     15.93","0"
"USC00044297","1974","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2481.6","","    2481.6","0","        13","0","         8","0","         0","0","        0","","         0","0","         0","0","         4","0","         0","0","       285","0","       173","0","","","         2"," ","   -4.4","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  19.6"," ,0,1026, ","   47.2","0,0629, ","0.0","0,1227","","","","","-3.9","0,0104","-3.9","0,0104","-4.4","0,0103","     626.0","0","     626.0","0","     98.3"," ,0","        0"," ,0","     23.23","0","     30.32","0","     16.15","0"
"USC00044297","1975","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2229.3","","    2229.3","0","        15","0","         2","0","         0","0","        0","","         0","0","         0","0","         8","0","         0","0","       288","0","       155","0","","","         2"," ","   -1.7","0,0129, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   2.8"," ,0,0727,+","   46.7","0,0809, ","-0.6","0,1130","","","","","0.0","0,0202","","","","","     782.5","5","     782.5","0","     15.3"," ,0","        0"," ,0","     22.46","0","     29.73","0","     15.19","0"
"USC00044297","1976","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2179.1","","    2179.1","0","        21","0","         8","0","         2","0","        0","","         0","0","         0","0","         3","0","         0","0","       301","0","       147","0","","","         4"," ","   -1.1","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.7"," ,0,0911, ","   47.2","0,0629, ","","","","","","","0.0","0,0103","","","","","     550.5","5","     550.5","0","    117.2"," ,0","        0"," ,0","     22.70","0","     29.70","0","     15.70","0"
"USC00044297","1977","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2344.0","","    2344.0","0","        20","0","        10","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       297","0","       159","0","","","         1"," ","    0.6","0,0111,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.7"," ,0,0817, ","   47.2","0,0801,+","","","","","","","","","","","","","     651.6","6","     651.6","0","     72.4"," ,0","        0"," ,0","     23.28","0","     30.31","0","     16.24","0"
"USC00044297","1978","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2431.5","","    2431.5","0","        34","0","        19","0","         0","0","","","         0","0","         0","0","         3","0","         0","0","       267","0","       164","0","","","","","   -1.7","0,1209, ","","","     0"," ,0,1231,+","  20.8"," ,0,1021, ","   46.7","0,0716, ","-1.1","0,1208","","","","","","","","","","","     488.5","5","     488.5","0","    179.0"," ,0","        0"," ,0","     22.93","0","     29.58","0","     16.28","0"
"USC00044297","1979","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2306.3","","    2306.3","0","        27","0","        11","0","         1","0","        0","","         0","0","         0","0","         7","0","         0","0","       279","0","       168","0","","","         1"," ","   -1.1","0,0129,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.6"," ,0,0720, ","   46.7","0,0629,+","","","","","","","-0.6","0,0131","","","","","     971.4","4","     971.4","0","    117.5"," ,0","        0"," ,0","     22.30","0","     29.38","0","     15.23","0"
"USC00044297","1980","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2285.5","","    2285.5","0","        26","0","        15","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       311","0","       162","0","","","","","    3.3","0,0212,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  14.2"," ,0,0214, ","   47.2","0,0729, ","","","","","","","","","","","","","     558.7","7","     558.7","0","    111.3"," ,0","        0"," ,0","     23.38","0","     30.53","0","     16.23","0"
"USC00044297","1981","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2573.1","","    2573.1","0","        20","0","        11","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       319","0","       171","0","","","","","    2.8","0,0205, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  17.3"," ,0,0305, ","   47.2","0,0706, ","","","","","","","","","","","","","     375.6","6","     375.6","0","    103.8"," ,0","        0"," ,0","     24.28","0","     31.49","0","     17.06","0"
"USC00044297","1982","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","","","","","        29","0","        12","0","         0","0","        0","","         0","0","         0","0","         0","0","","","","","","","","","","","    0.6","0,0124, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  17.5"," ,0,1209, ","","","","","","","","","","","","","","","     546.1","1","     546.1","0","     91.7"," ,0","        0"," ,0","","","","","     15.62","0"
"USC00044297","1983","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2162.5","","    2162.5","0","        30","0","        13","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       290","0","       139","0","","","","","    1.1","0,1206, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.9"," ,0,0302, ","   46.1","0,0714,+","","","","","","","","","","","","","","","","","    142.2"," ,0","        0"," ,0","     22.74","0","     29.49","0","     16.00","0"
"USC00044297","1984","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2368.3","","    2368.3","0","        29","0","        16","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       291","0","       166","0","","","","","    1.7","0,1217, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.6"," ,0,1227, ","   47.2","0,0705, ","","","","","","","","","","","","","     507.7","7","     507.7","0","    133.5"," ,0","        0"," ,0","     23.11","0","     30.00","0","     16.21","0"
"USC00044297","1985","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2377.0","","    2377.0","0","        25","0","         9","0","         0","0","","","","","         0","0","         7","0","         0","0","       280","0","       168","0","","","","","   -0.6","0,1213,+","","","","","  14.7"," ,0,1126, ","   47.2","0,0704, ","-0.6","0,1213","","","","","0.0","0,0207","","","","","     718.8","8","     718.8","0","     86.0"," ,0","","","     23.00","0","     30.04","0","     15.95","0"
"USC00044297","1986","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2253.0","","    2253.0","0","        18","0","        12","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       314","0","       168","0","","","","","    1.1","0,1213,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  33.0"," ,0,0721, ","   46.1","0,0804,+","","","","","","","","","","","","","     488.4","4","     488.4","0","    119.1"," ,0","        0"," ,0","     23.33","0","     30.87","0","     15.79","0"
"USC00044297","1987","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2329.0","","    2329.0","0","        28","0","        10","0","         0","0","        0","","         0","0","         0","0","         4","0","         0","0","       289","0","       181","0","","","","","   -2.8","0,1215, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  20.6"," ,0,1031, ","   49.4","0,0713, ","-2.8","0,1215","-2.8","0,1215","","","0.0","0,0108","","","","","     504.3","3","     504.3","0","    104.7"," ,0","        0"," ,0","     23.27","0","     30.56","0","     15.98","0"
"USC00044297","1988","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","   2529.1","","    2529.1","0","        15","0","         5","0","         0","0","        0","","         0","0","         0","0","         3","0","         0","0","       295","0","       188","0","","","","","   -1.1","0,1227, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  17.0"," ,0,0202, ","   46.1","0,0726,+","-1.1","0,1227","","","","","","","","","","","     654.0","0","     654.0","0","     54.8"," ,0","        0"," ,0","     23.70","0","     30.98","0","     16.42","0"
"USC00044297","1989","34.1472","-115.1219","281.0","IRON MOUNTAIN, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     575.9","9","     575.9","0","","","","","","","","","",""
