"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00115772","2008","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","","","","","","","","","","","","","","","","","","","","","","","        10"," ","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00115772","2009","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    294.8","","     294.8","0","       110","0","        79","0","        16","0","","","        12","0","        12","0","       131","0","        60","0","       137","0","         4","0","        32"," ","        17"," ","  -30.6","0,0116,+","","","    76"," ,0,1208,+","  54.1"," ,0,0516, ","   33.3","0,0624, ","-2.2","0,1010","-2.2","0,1010","-5.0","0,1127","-7.8","0,1204","-9.4","0,1205","-2.8","0,0412","-2.8","0,0412","-6.7","0,0314","-6.7","0,0314","-11.7","0,0313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1216.8"," ,0","      507"," ,0","      9.05","0","     14.32","0","      3.79","0"
"USC00115772","2010","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    593.2","","     593.2","0","","","","","","","","","        10","0","        18","0","       130","0","        75","0","       161","0","        13","0","        25"," ","         6"," ","  -25.6","0,0109,+","","","   165"," ,0,0107, ","","","   33.3","0,0811,+","0.0","0,1019","-4.4","0,1029","-4.4","0,1029","-7.8","0,1127","-8.9","0,1203","-0.6","0,0409","-5.6","0,0330","-5.6","0,0330","-6.7","0,0305","-9.4","0,0303","    3574.0","0","      28.3","0,3,2","      26.1","0,5,2","    3574.0","0","      36.7","0,3,2","      31.7","0,5,2","      -8.3","0,3,2","      -2.8","0,5,2","      -3.3","0,3,2","      -1.7","0,5,2","      10.6","0,3,2","      11.1","0,5,2","      15.3","0,3,2","      13.2","0,5,2","","","      859"," ,0","     10.00","0","     15.62","0","      4.39","0"
"USC00115772","2011","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    554.5","","     554.5","7","","","","","","","","","","","        11","7","       133","7","        46","7","       142","7","        27","7","        10"," ","         8"," ","  -25.6","7,0210, ","","","","","","","   36.7","7,0902, ","0.0","7,1001","-3.9","7,1021","-7.2","7,1117","-7.2","7,1117","-8.9","7,1130","-2.2","7,0504","-2.2","7,0504","-4.4","7,0329","-6.7","7,0327","-9.4","K,0212","    3658.7","7","","","","","    3658.7","7","","","","","","","","","","","","","","","","","","","","","","","","","     10.06","7","     15.72","7","      4.40","7"
"USC00115772","2012","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","","","","","","","","","","","","","","","","","","","","","","","        19"," ","        11"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00115772","2013","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    501.8","","     501.8","7","","","","","","","","","","","        10","7","       153","7","        63","7","       151","7","        17","7","        13"," ","         5"," ","  -24.4","7,1224, ","","","","","","","   36.7","7,0910, ","-1.7","7,1022","-2.2","7,1023","-5.6","7,1025","-11.7","7,1112","-11.7","7,1112","-0.6","7,0421","-2.8","7,0420","-6.1","7,0403","-7.2","7,0402","-10.6","7,0322","    3634.7","7","      26.7","7,5,2","","","    3634.7","7","      31.7","7,5,2","","","      -4.4","7,5,2","","","      -2.2","7,5,2","","","      10.5","7,5,2","","","      12.7","7,5,2","","","    886.3"," ,7","","","      8.99","7","     14.63","7","      3.35","7"
"USC00115772","2014","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    396.3","","     396.3","7","","","","","","","","","","","        28","7","       150","7","        72","7","       143","7","         3","7","        23"," ","        30"," ","  -27.8","7,0211, ","","","","","","","   32.8","7,0826,+","0.0","7,1005","-7.8","7,1101","-7.8","7,1101","-7.8","7,1101","-11.7","7,1114","-1.1","7,0418","-2.2","7,0416","-4.4","7,0415","-6.7","7,0327","-9.4","7,0326","    4260.0","0","      25.0","7,5,2","","","    4260.0","7","      30.0","7,5,2","","","     -10.6","7,5,2","","","      -6.7","7,5,2","","","       9.5","7,5,2","","","      12.0","7,5,2","","","   1053.5"," ,7","","","      7.83","7","     13.35","7","      2.31","7"
"USC00115772","2015","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    494.2","","     494.2","7","","","","","","","","","","","        20","7","       129","7","        49","7","       163","7","        10","7","        21"," ","         6"," ","  -27.8","7,0227, ","","","","","","","   33.3","7,0905,+","-2.8","7,1017","-2.8","7,1017","-15.0","7,1122","-15.0","7,1122","-15.0","7,1122","0.0","7,0501","-2.2","7,0423","-5.0","7,0404","-7.2","7,0328","-12.8","7,0307","    3790.4","4","      26.7","7,5,2","","","    3790.4","7","      29.4","7,5,2","","","      -3.9","7,5,2","","","      -2.2","7,5,2","","","      11.4","7,5,2","","","      13.6","7,5,2","","","","","","","     10.33","7","     15.93","7","      4.73","7"
"USC00115772","2016","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    639.4","","     639.4","7","","","","","","","        8","","","","         9","7","       123","7","        43","7","       166","7","        16","7","        17"," ","        16"," ","  -23.9","7,1219,+","    76"," ,7,1205,+","","","","","   35.0","7,0616, ","-1.1","7,1013","-3.3","7,1112","-7.2","7,1120","-7.2","7,1120","-10.0","7,1208","-1.1","7,0413","-3.3","7,0412","-6.7","7,0409","-6.7","7,0409","-11.7","7,0302","    3081.2","2","      27.2","7,3,2","      27.2","7,5,2","    3081.2","7","      33.9","7,3,2","      31.1","7,5,2","      -7.8","7,3,2","      -2.8","7,5,2","      -3.3","7,3,2","      -1.1","7,5,2","      12.1","7,3,2","      12.2","7,5,2","      16.2","7,3,2","      14.1","7,5,2","    943.4"," ,7","","","     11.42","7","     16.82","7","      6.02","7"
"USC00115772","2017","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    485.5","","     485.5","7","","","","","","","","","","","         8","7","       127","7","        31","7","       174","7","        16","7","        15"," ","        11"," ","  -24.4","7,1231,+","","","","","","","   34.4","7,0926,+","0.0","7,1028","-6.1","7,1029","-6.1","7,1029","-8.3","7,1110","-10.0","7,1122","-0.6","7,0407","-3.3","7,0323","-4.4","7,0322","-11.7","7,0316","-11.7","7,0316","    2961.6","6","      28.3","7,3,2","      27.2","7,5,2","    2961.6","7","      35.0","7,3,2","      30.6","7,5,2","      -5.0","7,3,2","      -1.7","7,5,2","      -2.8","7,3,2","      -0.6","7,5,2","      11.9","7,3,2","      11.5","7,5,2","      15.9","7,3,2","      13.9","7,5,2","    761.7"," ,7","","","     10.98","7","     16.80","7","      5.15","7"
"USC00115772","2018","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    654.7","","     654.7","7","","","","","","","","","","","        17","7","       163","7","        47","7","       155","7","        27","7","        16"," ","         7"," ","  -28.9","7,0102,+","","","","","","","   37.2","7,0528, ","0.0","7,1015","-3.3","7,1016","-6.1","7,1021","-11.1","7,1110","-11.1","7,1110","-2.2","7,0429","-2.2","7,0429","-5.6","7,0410","-8.9","7,0408","-8.9","7,0408","    3658.0","0","      29.4","7,3,2","      26.1","7,5,2","    3658.0","7","      35.0","7,3,2","      31.1","7,5,2","      -4.4","7,3,2","      -3.3","7,5,2","      -3.3","7,3,2","      -2.2","7,5,2","      11.4","7,3,2","      11.0","7,5,2","      14.8","7,3,2","      13.2","7,5,2","","","","","      9.68","7","     15.27","7","      4.08","7"
"USC00115772","2019","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    547.9","","     547.9","7","","","","","","","","","","","        12","7","       156","7","        61","7","       150","7","        13","7","         5"," ","         8"," ","  -30.0","7,0130, ","","","","","","","   33.9","7,0721,+","-2.8","7,1012","-2.8","7,1012","-7.8","7,1101","-7.8","7,1101","-10.6","7,1108","-1.7","7,0428","-2.8","7,0415","-5.6","7,0331","-7.8","7,0308","-10.6","7,0307","    3809.1","1","      31.7","7,3,2","      27.2","7,5,2","    3809.1","7","      35.6","7,3,2","      31.1","7,5,2","      -7.2","7,3,2","      -5.0","7,5,2","      -1.7","7,3,2","      -2.2","7,5,2","      11.3","7,3,2","      10.9","7,5,2","      14.8","7,3,2","      13.0","7,5,2","   1200.0"," ,7","","","      9.52","7","     14.81","7","      4.24","7"
"USC00115772","2020","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    509.5","","     509.5","7","","","","","","","       17","","         5","7","         4","7","       147","7","        33","7","       152","7","        17","7","        10"," ","         7"," ","  -25.0","7,0214, ","   178"," ,7,0417, ","   191"," ,7,0417, ","","","   33.3","7,0826,+","-2.2","7,1016","-2.2","7,1016","-7.2","7,1102","-7.2","7,1102","-9.4","7,1201","-2.2","7,0509","-2.2","7,0509","-6.1","7,0416","-7.2","7,0301","-11.1","7,0229","    3451.5","5","      29.4","7,3,2","      27.2","7,5,2","    3451.5","7","      36.1","7,3,2","      31.7","7,5,2","      -3.9","7,3,2","      -0.6","7,5,2","      -1.1","7,3,2","       0.0","7,5,2","      11.5","7,3,2","      11.4","7,5,2","      15.3","7,3,2","      13.5","7,5,2","    858.6"," ,7","      428"," ,7","     10.37","7","     15.91","7","      4.83","7"
"USC00115772","2021","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    602.3","","     602.3","7","","","","","","","","","","","        13","7","       133","7","        46","7","       167","7","         9","7","        10"," ","         8"," ","  -25.6","7,0207, ","","","","","","","   33.9","7,0618,+","-1.1","7,1101","-4.4","7,1102","-4.4","7,1102","-8.3","7,1119","-12.2","7,1126","-2.8","7,0422","-2.8","7,0422","-5.0","7,0402","-6.7","7,0302","-10.0","7,0221","    3533.7","7","      28.9","7,3,2","      26.1","7,5,2","    3533.7","7","      33.9","7,3,2","      31.1","7,5,2","      -1.1","7,3,2","      -2.2","7,5,2","      -0.6","7,3,2","      -1.7","7,5,2","      12.3","7,3,2","      11.7","7,5,2","      15.9","7,3,2","      13.8","7,5,2","   1044.5"," ,7","","","     10.74","7","     16.16","7","      5.31","7"
"USC00115772","2022","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    559.0","","     559.0","7","","","","","","","","","         9","7","        20","7","       145","7","        58","7","       164","7","        18","7","         8"," ","","","  -24.4","7,1223, ","","","   102"," ,7,0103, ","","","   35.6","7,0615, ","-2.2","7,1008","-2.2","7,1008","-6.7","7,1019","-6.7","7,1019","-10.0","7,1119","-1.7","7,0426","-3.3","7,0419","-6.1","7,0328","-12.2","7,0313","-12.2","7,0313","    3397.4","4","      27.8","7,3,2","      26.1","7,5,2","    3397.4","7","      35.0","7,3,2","      29.4","7,5,2","      -6.7","7,3,2","      -5.6","7,5,2","      -2.8","7,3,2","      -2.8","7,5,2","      11.2","7,3,2","      10.6","7,5,2","      14.8","7,3,2","      12.8","7,5,2","    751.3"," ,7","      504"," ,7","      9.68","7","     15.56","7","      3.80","7"
"USC00115772","2023","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    544.7","","     544.7","7","","","","","","","","","         3","7","         4","7","       129","7","        26","7","       165","7","        20","7","        11"," ","         1"," ","  -19.4","7,0203,+","","","    76"," ,7,1126, ","","","   35.0","7,0825,+","-0.6","7,1010","-3.9","7,1030","-4.4","7,1031","-7.8","7,1101","-16.1","7,1128","-1.1","7,0424","-2.2","7,0327","-10.6","7,0320","-10.6","7,0320","-10.6","7,0320","    3270.8","8","      30.0","7,3,2","      27.2","7,5,2","    3270.8","7","      36.1","7,3,2","      31.7","7,5,2","      -1.1","7,3,2","      -2.2","7,5,2","       0.0","7,3,2","      -1.1","7,5,2","      12.5","7,3,2","      11.8","7,5,2","      16.4","7,3,2","      14.3","7,5,2","","","      211"," ,7","     11.57","7","     17.36","7","      5.78","7"
"USC00115772","2024","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","    583.9","","     583.9","7","","","","","","","       16","","         5","7","         8","7","       109","7","        30","7","       184","7","        17","7","        20"," ","         4"," ","  -28.9","7,0115, ","   305"," ,7,0118,+","   165"," ,7,0116, ","","","   35.0","7,0828, ","-2.8","7,1016","-2.8","7,1016","-7.2","7,1126","-7.2","7,1126","-11.1","7,1130","-0.6","7,0421","-2.8","7,0328","-4.4","7,0320","-11.1","7,0229","-11.1","7,0229","    2812.5","5","      28.3","7,3,2","      26.7","7,5,2","    2812.5","7","      33.9","7,3,2","      29.4","7,5,2","      -2.2","7,3,2","      -0.6","7,5,2","       0.0","7,3,2","       0.6","7,5,2","      12.6","7,3,2","      12.7","7,5,2","      17.0","7,3,2","      14.9","7,5,2","    977.4"," ,7","      557"," ,7","     12.18","7","     17.95","7","      6.41","7"
