"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00156450","2008","42.4353","3.1658","196.0","PORTBOU, SP","    513.6","","     513.6","E","        83","E","        51","E","         4","E","         0","E","         1","E","         0","E","       141","E","         2","E","    0.0","E,1226, ","  82.8"," ,E,1226, ","   34.0","E,0731, ","0.0","E,1226","","","","","","","","","","","    593.2"," ,E","     15.85","E","     19.18","E","     12.51","E"
"SPE00156450","2009","42.4353","3.1658","196.0","PORTBOU, SP","    691.8","","     691.8","E","        63","E","        34","E","         3","E","         0","E","         5","E","         0","E","       163","E","         8","E","   -1.8","E,0107, ","  59.2"," ,E,0203, ","   34.6","E,0701, ","-0.8","E,1217","-1.6","E,0108","","","","","    1540.2","2","    1540.2","E","    457.7"," ,E","     16.33","E","     19.65","E","     13.01","E"
"SPE00156450","2010","42.4353","3.1658","196.0","PORTBOU, SP","    578.1","","     578.1","E","        78","E","        43","E","         7","E","         0","E","        12","E","         0","E","       141","E","         3","E","   -3.4","E,0211, "," 109.0"," ,E,1010, ","   33.9","E,0822, ","-0.7","E,1215","-0.9","E,0311","-3.0","E,0212","","","    1565.8","8","    1565.8","E","    709.2"," ,E","     15.08","E","     18.34","E","     11.82","E"
"SPE00156450","2011","42.4353","3.1658","196.0","PORTBOU, SP","    575.9","","     575.9","E","        66","E","        46","E","         7","E","         0","E","         2","E","         0","E","       158","E","         2","E","   -0.7","E,0123,+"," 105.2"," ,E,1028, ","   36.0","E,0821, ","","","-0.7","E,0123","","","","","    1486.0","0","    1486.0","E","    836.3"," ,E","     16.47","E","     19.59","E","     13.34","E"
"SPE00156450","2012","42.4353","3.1658","196.0","PORTBOU, SP","    587.1","","     587.1","E","        61","E","        35","E","         5","E","         0","E","        11","E","         2","E","       143","E","         2","E","   -4.5","E,0204, ","  52.1"," ,E,1031, ","   33.3","E,0718, ","","","-1.7","E,0213","-4.0","E,0212","-4.5","E,0204","    1413.1","1","    1413.1","E","    404.2"," ,E","     15.73","E","     18.84","E","     12.61","E"
"SPE00156450","2013","42.4353","3.1658","196.0","PORTBOU, SP","    574.5","","     574.5","E","        77","E","        39","E","         5","E","         0","E","         2","E","         0","E","       145","E","         6","E","   -1.9","E,0223, ","  52.7"," ,E,1118, ","   35.1","E,0805, ","","","-1.8","E,0224","","","","","    1625.7","7","    1625.7","E","    450.1"," ,E","     15.39","E","     18.47","E","     12.31","E"
"SPE00156450","2014","42.4353","3.1658","196.0","PORTBOU, SP","    564.2","","     564.2","E","        75","E","        44","E","         5","E","         0","E","         0","E","         0","E","       162","E","         3","E","    1.1","E,1229, ","  90.0"," ,E,1129, ","   33.2","E,0613, ","","","","","","","","","    1280.3","3","    1280.3","E","    640.3"," ,E","     16.64","E","     19.77","E","     13.51","E"
"SPE00156450","2015","42.4353","3.1658","196.0","PORTBOU, SP","    621.2","","     621.2","E","        59","E","        33","E","         4","E","         0","E","         0","E","         0","E","       154","E","         5","E","    0.1","E,0206, "," 103.5"," ,E,0929, ","   33.1","E,0720, ","","","","","","","","","    1286.0","0","    1286.0","E","    529.3"," ,E","     16.47","E","     19.70","E","     13.23","E"
"SPE00156450","2016","42.4353","3.1658","196.0","PORTBOU, SP","    628.0","","     628.0","E","        81","E","        46","E","         5","E","         0","E","         0","E","         0","E","       146","E","         5","E","    2.4","E,0217, ","  82.5"," ,E,1013, ","   33.1","E,0817, ","","","","","","","","","    1283.6","6","    1283.6","E","    595.2"," ,E","     16.43","E","     19.70","E","     13.16","E"
"SPE00156450","2017","42.4353","3.1658","196.0","PORTBOU, SP","    627.4","","     627.4","E","        68","E","        36","E","         2","E","         0","E","         2","E","         0","E","       164","E","         7","E","   -0.6","E,0118, ","  52.3"," ,E,0122, ","   35.3","E,0830, ","","","-0.6","E,0118","","","","","    1240.4","4","    1240.4","E","    395.1"," ,E","     16.34","E","     19.84","E","     12.84","E"
