"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00117CA90","1969","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","","","","","       194","C","       149","C","        15","C","","","       102","C","","","","","","","","","","","","","","","   503"," ,C,0315, ","  50.3"," ,C,0315, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1865.8"," ,C","    12121"," ,C","","","","","",""
"CA00117CA90","1970","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","      0.0","","       0.0","C","       202","C","       149","C","        10","C","","","       115","C","        14","C","       241","C","       160","C","        16","C","         0","C","  -25.6","C,1122, ","","","   399"," ,C,0131, ","  39.9"," ,C,0131, ","   23.9","C,0805, ","0.0","C,0906","-6.7","C,0911","-6.7","C,0911","-6.7","C,0911","-10.6","C,1026","0.0","C,0613","-2.2","C,0528","-7.2","C,0518","-7.2","C,0518","-11.1","C,0426","    6490.2","2","    6490.2","C","   1811.2"," ,C","    14386"," ,C","      0.20","C","      3.58","C","     -3.18","C"
"CA00117CA90","1971","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","     12.3","","      12.3","C","       231","C","       183","C","        18","C","","","       143","C","        21","C","       236","C","       174","C","        27","C","         0","C","  -22.2","C,0111, ","","","   437"," ,C,1216, ","  43.7"," ,C,1216, ","   27.8","C,0801, ","-1.1","C,0913","-3.3","C,0920","-6.1","C,1015","-8.3","C,1016","-8.9","C,1017","0.0","C,0707","-2.2","C,0520","-7.2","C,0515","-7.2","C,0515","-9.4","C,0416","    6786.8","8","    6786.8","C","   2235.6"," ,C","    18044"," ,C","     -0.38","C","      2.91","C","     -3.66","C"
"CA00117CA90","1972","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","      0.5","","       0.5","C","       214","C","       176","C","        20","C","","","       132","C","        27","C","       244","C","       167","C","         7","C","         0","C","  -28.3","C,0126,+","","","   719"," ,C,0120, ","  72.1"," ,C,0611, ","   24.4","C,0808, ","-2.2","C,0908","-2.2","C,0908","-5.6","C,0924","-11.7","C,0927","-11.7","C,0927","0.0","C,0710","-2.8","C,0506","-5.0","C,0501","-10.6","C,0430","-10.6","C,0430","    6958.0","0","    6958.0","C","   2394.9"," ,C","    18286"," ,C","     -0.77","C","      2.53","C","     -4.07","C"
"CA00117CA90","1973","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","      0.0","","       0.0","C","       226","C","       168","C","         8","C","","","       129","C","        12","C","       248","C","       157","C","        13","C","         0","C","  -25.0","C,0106, ","","","   409"," ,C,0202, ","  40.9"," ,C,0202, ","   23.9","C,0803,+","0.0","C,0817","-3.3","C,1001","-5.0","C,1002","-8.9","C,1008","-8.9","C,1008","0.0","C,0701","-2.8","C,0612","-4.4","C,0602","-7.2","C,0511","-10.6","C,0414","    6693.9","9","    6693.9","C","   1833.3"," ,C","    14065"," ,C","     -0.02","C","      3.26","C","     -3.30","C"
"CA00117CA90","1974","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","      0.0","","       0.0","C","       223","C","       175","C","        18","C","","","       137","C","        12","C","       235","C","       145","C","         9","C","         0","C","  -27.8","C,0111, ","","","   478"," ,C,0112, ","  47.8"," ,C,0112, ","   23.9","C,0804,+","0.0","C,0910","-2.2","C,0912","-5.6","C,0929","-10.0","C,1005","-10.0","C,1005","0.0","C,0716","-2.2","C,0607","-5.0","C,0516","-9.4","C,0413","-9.4","C,0413","    6776.6","6","    6776.6","C","   2262.3"," ,C","    18623"," ,C","      0.33","C","      3.61","C","     -2.96","C"
"CA00117CA90","1975","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","      4.5","","       4.5","C","       222","C","       176","C","        22","C","","","       125","C","        16","C","       244","C","       171","C","         8","C","         0","C","  -27.8","C,0111, ","","","   411"," ,C,0212, ","  41.1"," ,C,0212, ","   26.7","C,0711,+","0.0","C,0830","-2.8","C,1005","-4.4","C,1008","-8.9","C,1021","-8.9","C,1021","0.0","C,0630","-2.8","C,0605","-4.4","C,0525","-6.7","C,0523","-8.9","C,0421","    6796.3","3","    6796.3","C","   2308.8"," ,C","    16620"," ,C","     -0.87","C","      2.40","C","     -4.13","C"
"CA00117CA90","1976","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","      0.0","","       0.0","C","       227","C","       185","C","        19","C","","","       126","C","         6","C","       236","C","       151","C","         3","C","         0","C","  -26.1","C,0303, ","","","   409"," ,C,0312, ","  42.9"," ,C,0905, ","   23.9","C,0718, ","0.0","C,0826","-2.2","C,0908","-5.6","C,1004","-7.2","C,1023","-12.2","C,1120","0.0","C,0702","-2.2","C,0626","-4.4","C,0518","-6.7","C,0425","-9.4","C,0402","    6804.8","8","    6804.8","C","   2346.4"," ,C","    15377"," ,C","      0.10","C","      3.18","C","     -2.99","C"
"CA00117CA90","1977","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","      1.2","","       1.2","C","       209","C","       171","C","        15","C","","","       112","C","        16","C","       229","C","       166","C","        12","C","         0","C","  -23.9","C,1122, ","","","   371"," ,C,1101, ","  37.1"," ,C,1101, ","   25.0","C,0818, ","-0.6","C,0925","-2.8","C,0927","-6.1","C,1004","-8.3","C,1010","-10.0","C,1011","0.0","C,0609","-2.8","C,0603","-4.4","C,0506","-7.8","C,0421","-11.1","C,0420","    6478.5","5","    6478.5","C","   1975.8"," ,C","    13733"," ,C","     -0.19","C","      2.86","C","     -3.24","C"
"CA00117CA90","1978","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","      0.0","","       0.0","C","       218","C","       161","C","        19","C","","","        99","C","        13","C","       233","C","       153","C","         8","C","         0","C","  -30.5","C,1231, ","","","   582"," ,C,0104, ","  58.2"," ,C,0104, ","   23.3","C,0804, ","-2.2","C,0916","-2.2","C,0916","-4.5","C,1012","-7.5","C,1022","-9.0","C,1031","0.0","C,0614","-2.2","C,0529","-5.0","C,0505","-8.9","C,0504","-8.9","C,0504","    6656.2","2","    6656.2","C","   2093.3"," ,C","    13424"," ,C","     -0.30","C","      2.72","C","     -3.32","C"
"CA00117CA90","1979","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","","","","","       189","C","       148","C","        18","C","","","       100","C","        17","C","       225","C","       155","C","         7","C","         0","C","  -26.0","C,0101, ","","","   440"," ,C,1213, ","  44.0"," ,C,1213, ","   26.5","C,0720, ","0.0","C,0928","-7.0","C,1018","-7.0","C,1018","-7.0","C,1018","-10.5","C,1101","0.0","C,0703","-2.5","C,0607","-5.0","C,0528","-8.0","C,0415","-10.0","C,0407","    7000.8","8","    7000.8","C","   1966.4"," ,C","    14460"," ,C","      0.41","C","      3.73","C","     -2.92","C"
