"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CAPT","2009","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    420.8","","     420.8","U","         0","U","        21","U","         0","U","       162","U","        58","U","   -6.1","U,1209,+","   41.1","U,0819,+","0.0","U,1203","-2.2","U,1206","-6.1","U,1208","","","-1.1","U,0404","-3.3","U,0310","","","    2003.7","7","    2003.7","U","     13.82","U","     20.76","U","      6.87","U"
"USR0000CAPT","2010","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    290.2","","     290.2","U","         0","U","        12","U","         0","U","       151","U","        33","U","   -3.3","U,1124, ","   42.2","U,0825, ","-1.7","U,1123","-3.3","U,1124","","","","","0.0","U,0405","","","","","    2113.0","0","    2113.0","U","     13.48","U","     19.58","U","      7.39","U"
"USR0000CAPT","2012","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    318.6","","     318.6","U","         0","U","        27","U","         0","U","       165","U","        45","U","   -5.6","U,0117, ","   41.7","U,0813, ","0.0","U,1215","-2.2","U,1219","","","","","0.0","U,0406","-2.2","U,0307","-5.6","U,0117","    2092.5","5","    2092.5","U","     13.58","U","     20.11","U","      7.05","U"
"USR0000CAPT","2013","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    382.4","","     382.4","U","         0","U","        45","U","         1","U","       172","U","        47","U","   -6.7","U,1208, ","   39.4","U,0909,+","0.0","U,1124","-2.8","U,1204","-5.0","U,1205","-6.7","U,1208","-0.6","U,0323","-2.2","U,0209","-4.4","U,0114","    1902.6","6","    1902.6","U","     13.91","U","     21.03","U","      6.77","U"
"USR0000CAPT","2015","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    527.8","","     527.8","U","         0","U","        13","U","         0","U","       185","U","        56","U","   -3.3","U,1129, ","   43.9","U,0730, ","0.0","U,1116","-2.8","U,1128","","","","","-0.6","U,0224","-2.8","U,0101","","","    1424.1","1","    1424.1","U","     15.40","U","     22.34","U","      8.46","U"
"USR0000CAPT","2016","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    420.1","","     420.1","U","         0","U","        17","U","         0","U","       174","U","        55","U","   -3.9","U,0102, ","   43.9","U,0729, ","0.0","U,1202","-2.2","U,1217","","","","","-0.6","U,0201","-3.9","U,0102","","","    1662.8","8","    1662.8","U","     14.78","U","     21.43","U","      8.13","U"
"USR0000CAPT","2017","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    514.8","","     514.8","U","         0","U","        14","U","         0","U","       169","U","        60","U","   -3.3","U,0106, ","   43.9","U,0802, ","-1.1","U,1205","","","","","","","0.0","U,0224","-3.3","U,0106","","","    1961.8","8","    1961.8","U","     14.36","U","     20.94","U","      7.79","U"
"USR0000CAPT","2018","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    380.1","","     380.1","U","         0","U","        20","U","         0","U","       180","U","        47","U","   -3.3","U,0220, ","   40.6","U,0724, ","0.0","U,1110","","","","","","","-0.6","U,0305","-2.2","U,0224","","","    1901.0","0","    1901.0","U","     14.33","U","     21.38","U","      7.27","U"
"USR0000CAPT","2019","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    333.1","","     333.1","U","         0","U","        19","U","         0","U","       183","U","        28","U","   -3.3","U,0101, ","   40.6","U,0827, ","-1.7","U,1128","","","","","","","-0.6","U,0313","-2.8","U,0222","","","    1832.6","6","    1832.6","U","     14.17","U","     20.78","U","      7.56","U"
"USR0000CAPT","2020","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    470.3","","     470.3","U","         0","U","        15","U","         0","U","       188","U","        53","U","   -2.8","U,0204, ","   42.2","U,0907,+","-2.2","U,1109","-2.2","U,1109","","","","","0.0","U,0402","-2.8","U,0204","","","    1831.3","3","    1831.3","U","     14.59","U","     21.47","U","      7.71","U"
"USR0000CAPT","2021","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    474.1","","     474.1","U","         0","U","         7","U","         0","U","       171","U","        54","U","   -1.7","U,0316,+","   42.2","U,0730, ","-1.1","U,1210","","","","","","","-0.6","U,0317","","","","","    1827.6","6","    1827.6","U","     14.38","U","     21.35","U","      7.40","U"
"USR0000CAPT","2022","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    443.4","","     443.4","U","         0","U","        28","U","         0","U","       165","U","        52","U","   -2.8","U,0224, ","   43.9","U,0906, ","-0.6","U,1116","-2.2","U,1203","","","","","-0.6","U,0226","-2.2","U,0225","","","    1945.8","8","    1945.8","U","     14.13","U","     21.03","U","      7.23","U"
"USR0000CAPT","2023","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    411.1","","     411.1","U","         0","U","        29","U","         0","U","       159","U","        47","U","   -3.3","U,0130, ","   42.8","U,0816, ","-1.7","U,1125","-2.2","U,1126","","","","","-0.6","U,0404","-2.2","U,0216","","","    2144.9","9","    2144.9","U","     13.82","U","     20.21","U","      7.42","U"
"USR0000CAPT","2024","40.1867","-123.5903","281.3","ALDER POINT CALIFORNIA, CA US","    493.3","","     493.3","U","         0","U","        11","U","         0","U","       183","U","        60","U","   -1.1","U,1210, ","   45.0","U,0706, ","0.0","U,1128","","","","","","","0.0","U,0406","","","","","    1795.6","6","    1795.6","U","     14.79","U","     21.56","U","      8.01","U"
