"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000087692","1957","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","    243.1","","     243.1","G","         0","G","        42","G","         0","G","       132","G","        13","G","   -4.9","G,0722, ","   41.6","G,0128, ","-2.7","G,0525","-2.7","G,0525","-4.9","G,0722","","","","","-0.1","G,1109","-3.2","G,0921","","","    1954.7","7","    1954.7","G","     13.66","G","     19.30","G","      8.02","G"
"AR000087692","1958","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","    212.3","","     212.3","G","         0"," ","        17","I","","","","","","","   -3.6","I,0413, ","","","-3.6","G,0413","-3.6","G,0413","","","","","","","0.0","I,1003","-2.2","I,0829","","","","","","","","","","","      8.96","I"
"AR000087692","1959","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","","","","","         0"," ","        23","G","","","","","","","   -4.4","G,0716, ","","","-0.6","G,0420","-4.4","G,0716","-4.4","G,0716","","","","","-1.3","G,0920","-2.2","G,0919","","","","","","","","","","","      8.28","G"
"AR000087692","1960","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","","","","","         0"," ","        24","G","","","","","","","   -6.0","G,0708, ","","","-0.1","G,0512","-6.0","G,0708","-6.0","G,0708","","","","","-1.2","G,1028","-3.6","G,0902","","","","","","","","","","","      8.79","G"
"AR000087692","1961","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","","","","","         0","G","        25","G","","","","","","","   -2.6","G,1003, ","","","-0.6","G,0428","-2.3","G,0613","","","","","","","-1.0","G,1105","-2.6","G,1003","","","","","","","","","","","      8.62","G"
"AR000087692","1962","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","","","","","         0","G","        22","G","","","","","","","   -5.8","G,0716, ","","","-0.2","G,0508","-5.2","G,0612","-5.2","G,0612","","","","","-1.3","G,1020","-2.2","G,0829","","","","","","","","","","","      8.22","G"
"AR000087692","1963","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","","","","","         0","G","        20","G","         0","G","       134","G","         7","G","   -3.4","G,0516, ","   35.9","G,0126, ","-1.4","G,0512","-3.4","G,0516","","","","","","","-1.4","G,1023","-3.0","G,1007","","","    1885.0","0","    1885.0","G","     13.82","G","     18.78","G","      8.87","G"
"AR000087692","1964","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","    194.5","","     194.5","G","         0","G","        32","G","         0","G","       124","G","         4","G","   -4.2","G,0720, ","   36.3","G,0125, ","0.0","G,0401","-2.5","G,0610","","","","","","","0.0","G,1003","-3.3","G,0802","","","    2087.6","6","    2087.6","G","     13.10","G","     18.53","G","      7.67","G"
"AR000087692","1965","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","    197.1","","     197.1","G","         0","G","        21","G","         0","G","       136","G","        11","G","   -3.1","G,0825, ","   35.5","G,1119, ","-1.6","G,0511","-2.2","G,0706","","","","","","","-1.6","G,1002","-3.1","G,0825","","","    1838.5","5","    1838.5","G","     13.97","G","     19.58","G","      8.36","G"
"AR000087692","1966","-37.933","-57.583","22.0","MAR DEL PLATA AERO, AR","    212.9","","     212.9","G","         0","G","        25","G","         0","G","       123","G","         2","G","   -5.7","G,0904, ","   33.4","G,0131, ","-0.8","G,0605","-3.6","G,0627","","","","","","","-0.6","G,1030","-2.5","G,1005","-4.4","G,0911","    1872.8","8","    1872.8","G","     13.72","G","     18.98","G","      8.46","G"
