"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00419415","1995","31.54806","-97.20722","191.1","WACO, TX US","","","","","","","","","","","","","","","","","","","","","","","","","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00419415","1996","31.54806","-97.20722","191.1","WACO, TX US","","","","","        55","0","        45","0","        11","0","        0","","         0","0","","","","","         4","0","       269","0","       101","0","         4"," ","         2"," ","","","     0"," ,0,1231,+","    10"," ,0,0202, ","  82.6"," ,0,0713, ","   38.9","0,0706,+","","","","","","","","","","","","","","","","","    849.2"," ,0","       10"," ,0","","","     25.30","0","",""
"USC00419415","1997","31.54806","-97.20722","191.1","WACO, TX US","","","","","        57","0","        46","0","        14","0","        0","","         0","0","","","","","         4","0","       242","0","        94","0","         3"," ","         3"," ","","","     0","T,0,0107, ","     0"," ,0,1231,+"," 150.4"," ,0,1221, ","   37.8","0,0821,+","","","","","","","","","","","","","","","","","   1197.8"," ,0","        0"," ,0","","","     23.96","0","",""
"USC00419415","1998","31.54806","-97.20722","191.1","WACO, TX US","   1718.2","","    1718.2","0","        57","0","        41","0","        15","0","","","         0","0","         0","0","        17","0","         3","0","       243","0","       121","0","         6"," ","","","   -5.0","0,1222,+","","","     0"," ,0,1231,+","  57.4"," ,0,0916, ","   40.6","0,0713, ","-5.0","0,1221","-5.0","0,1221","-5.0","0,1221","-2.2","0,0312","-2.2","0,0312","","","","","","","    884.8"," ,0","        0"," ,0","     20.05","0","     25.50","0","     14.60","0"
"USC00419415","1999","31.54806","-97.20722","191.1","WACO, TX US","","","","","        23","0","        15","0","         4","0","        0","","         0","0","         0","0","        12","0","         2","0","       271","0","       108","0","","","","","   -6.1","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  58.7"," ,0,0128, ","   39.4","0,0826, ","-2.2","0,1205","-2.2","0,1205","","","-0.6","0,0213","-2.2","0,0111","-6.1","0,0103","","","","","    305.5"," ,0","        0"," ,0","     20.17","0","     26.29","0","     14.05","0"
"USC00419415","2000","31.54806","-97.20722","191.1","WACO, TX US","   1536.2","","    1536.2","0","        45","0","        29","0","        10","0","        0","","         0","0","         0","0","        32","0","         0","0","       259","0","       105","0","","","","","   -6.1","0,1211, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  82.6"," ,0,1103, ","   42.8","0,0906,+","0.0","0,1206","-6.1","0,1211","-6.1","0,1211","-1.7","0,0312","-5.0","0,0130","-5.0","0,0130","     823.5","5","     823.5","0","    629.2"," ,0","        0"," ,0","     19.49","0","     25.65","0","     13.33","0"
"USC00419415","2001","31.54806","-97.20722","191.1","WACO, TX US","","","","","        46","0","        37","0","         7","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.2"," ,0,0828, ","","","","","","","","","","","","","","","","","","","    625.0"," ,0","        0"," ,0","","","","","",""
"USC00419415","2002","31.54806","-97.20722","191.1","WACO, TX US","","","","","        57","0","        39","0","        13","0","","","         0","0","","","","","         0","0","       238","0","       101","0","","","","","","","","","     0"," ,0,1231,+","  58.9"," ,0,1009, ","   37.8","0,0826,+","","","","","","","","","","","","","","","","","    756.9"," ,0","        0"," ,0","","","     24.74","0","",""
"USC00419415","2003","31.54806","-97.20722","191.1","WACO, TX US","","","","","        44","0","        30","0","         3","0","        0","","         0","0","","","","","","","","","","","","","         3"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  82.8"," ,0,1009, ","","","","","","","","","","","","","","","","","","","    425.6"," ,0","        0"," ,0","","","","","",""
