"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00451050","1913","48.616667","-120.633333",,"CAMP CRESENT, WA US","         6"," "
"USC00451050","1914","48.616667","-120.633333",,"CAMP CRESENT, WA US","         3"," "
