"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ET000063460","1973","7.083","38.483","1750.0","AWASSA, ET","","","","","","","","","         0","Q","       310","Q","        19","Q","","","   33.5","Q,0331, ","","","","","","","     27.02","Q","",""
"ET000063460","1974","7.083","38.483","1750.0","AWASSA, ET","    198.1","","     198.1","Q","         0","Q","         0","Q","         0","Q","       319","Q","         0","Q","    0.5","Q,1128, ","   31.2","Q,0427,+","","","","","     18.47","Q","     25.95","Q","     10.98","Q"
"ET000063460","1975","7.083","38.483","1750.0","AWASSA, ET","    309.5","","     309.5","Q","         0","Q","         0","Q","         0","Q","       340","Q","         0","Q","    0.6","Q,1129, ","   31.2","Q,0315,+","     190.8","8","     190.8","Q","     18.68","Q","     25.79","Q","     11.58","Q"
"ET000063460","1976","7.083","38.483","1750.0","AWASSA, ET","    295.5","","     295.5","Q","         0","Q","         0","Q","         0","Q","       353","Q","         0","Q","    5.1","Q,0115, ","   31.9","Q,0314, ","     163.0","0","     163.0","Q","     18.87","Q","     26.10","Q","     11.65","Q"
"ET000063460","1977","7.083","38.483","1750.0","AWASSA, ET","    402.5","","     402.5","Q","         0","Q","         0","Q","         0","Q","       357","Q","         0","Q","    4.4","Q,1230, ","   31.5","Q,0318, ","      82.9","9","      82.9","Q","     19.19","Q","     25.57","Q","     12.81","Q"
"ET000063460","1978","7.083","38.483","1750.0","AWASSA, ET","    354.6","","     354.6","Q","         0","Q","         0","Q","         0","Q","       355","Q","         0","Q","    2.1","Q,1106, ","   31.0","Q,0210, ","     119.5","5","     119.5","Q","     18.98","Q","     25.83","Q","     12.14","Q"
"ET000063460","1979","7.083","38.483","1750.0","AWASSA, ET","    453.7","","     453.7","Q","         0","Q","         0","Q","         0","Q","       360","Q","         0","Q","    3.5","Q,1215, ","   31.5","Q,0307, ","      99.0","0","      99.0","Q","     19.43","Q","     26.31","Q","     12.55","Q"
"ET000063460","1980","7.083","38.483","1750.0","AWASSA, ET","","","","","","","","","","","","","","","","","","","      53.4","4","      53.4","Q","","","","","",""
"ET000063460","1981","7.083","38.483","1750.0","AWASSA, ET","    429.8","","     429.8","Q","         0","Q","         0","Q","         0","Q","       352","Q","         1","Q","    4.5","Q,1212,+","   32.2","Q,0224, ","","","","","     19.32","Q","     26.26","Q","     12.39","Q"
"ET000063460","1982","7.083","38.483","1750.0","AWASSA, ET","    459.3","","     459.3","Q","         0","Q","         0","Q","         0","Q","       354","Q","         3","Q","    5.0","Q,1231,+","   32.6","Q,0325, ","      72.4","4","      72.4","Q","     19.48","Q","     26.01","Q","     12.94","Q"
"ET000063460","1983","7.083","38.483","1750.0","AWASSA, ET","    518.5","","     518.5","Q","         0","Q","         0","Q","         0","Q","       360","Q","         0","Q","    4.0","Q,1217,+","   31.5","Q,0321,+","      74.8","8","      74.8","Q","     19.51","Q","     26.39","Q","     12.62","Q"
"ET000063460","1984","7.083","38.483","1750.0","AWASSA, ET","    313.8","","     313.8","Q","         0","Q","         0","Q","         0","Q","       358","Q","         6","Q","    3.0","Q,1207,+","   33.8","Q,0429, ","     116.0","0","     116.0","Q","     18.82","Q","     27.02","Q","     10.63","Q"
"ET000063460","1985","7.083","38.483","1750.0","AWASSA, ET","    260.6","","     260.6","Q","         0","Q","         0","Q","         0","Q","       357","Q","         2","Q","    2.5","Q,0116, ","   32.5","Q,0317,+","     106.8","8","     106.8","Q","     18.74","Q","     26.43","Q","     11.06","Q"
"ET000063460","1986","7.083","38.483","1750.0","AWASSA, ET","    382.2","","     382.2","Q","         0","Q","         0","Q","         0","Q","       359","Q","         1","Q","    3.5","Q,1226, ","   32.4","Q,0212, ","     112.9","9","     112.9","Q","     19.16","Q","     26.66","Q","     11.67","Q"
"ET000063460","1987","7.083","38.483","1750.0","AWASSA, ET","    579.1","","     579.1","Q","         0","Q","         0","Q","         0","Q","       365","Q","         0","Q","    3.0","Q,0203, ","   31.4","Q,0504, ","      71.9","9","      71.9","Q","     19.82","Q","     27.28","Q","     12.37","Q"
"ET000063460","1988","7.083","38.483","1750.0","AWASSA, ET","    581.7","","     581.7","Q","         0","Q","         0","Q","         0","Q","       357","Q","         6","Q","    3.0","Q,1129, ","   33.2","Q,0402, ","      27.2","2","      27.2","Q","     19.72","Q","     26.97","Q","     12.46","Q"
