"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00042598","1945","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","","","","","        19","6","         7","6","         0","6","","","         0","6","","","","","         0","6","       281","6","       165","6","","","","","","","","","     0"," ,6,1231,+","  13.7"," ,6,0803, ","   45.0","6,0913,+","","","","","","","","","","","","","     718.6","6","     718.6","6","     51.2"," ,6","        0"," ,6","","","     29.59","6","",""
"USC00042598","1946","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2321.0","","    2321.0","6","        12","6","         3","6","         0","6","","","         0","6","         0","6","         0","6","         0","6","       288","6","       155","6","","","","","    1.7","6,1229,+","","","     0"," ,6,1231,+","   9.4"," ,6,0809, ","   44.4","6,0802, ","","","","","","","","","","","","","","","","","     26.2"," ,6","        0"," ,6","     23.04","6","     29.31","6","     16.77","6"
"USC00042598","1947","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2447.9","","    2447.9","6","        18","6","         7","6","         0","6","","","","","         0","6","         0","6","         0","6","       300","6","       162","6","","","","","    2.2","6,0104,+","","","","","  16.5"," ,6,0807, ","   44.4","6,0807,+","","","","","","","","","","","","","     464.6","6","     464.6","6","     58.6"," ,6","","","     23.47","6","     29.85","6","     17.09","6"
"USC00042598","1948","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","     735.4","4","     735.4","0","","","","","","","","","",""
"USC00042598","1949","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2433.3","","    2433.3","0","        10","0","         6","0","         1","0","        0","","         0","0","         0","0","        12","0","         0","0","       276","0","       157","0","","","","","   -2.2","0,0104, ","     0"," ,0,1231,+","     0","T,0,1210,+","  29.5"," ,0,0112, ","   46.1","0,0715, ","-1.1","0,1212","","","0.0","0,0215","-2.2","0,0104","","","","","","","","","     85.3"," ,0","        0","T,0","     22.43","0","     28.57","0","     16.28","0"
"USC00042598","1950","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2448.1","","    2448.1","0","         9","0","         3","0","         1","0","        0","","         0","0","         0","0","         6","0","         0","0","       320","0","       161","0","","","         5"," ","   -4.4","0,0104, ","     0"," ,0,1231,+","     0","T,0,0707, ","  58.4"," ,0,0707, ","   47.2","0,0902,+","","","","","0.0","0,0127","-2.2","0,0106","-4.4","0,0104","","","     610.8","8","     610.8","0","     86.7"," ,0","        0","T,0","     23.75","0","     30.14","0","     17.36","0"
"USC00042598","1951","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00042598","1952","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2495.6","","    2495.6","0","        25","0","        11","0","         1","0","        0","","         0","0","         0","0","         2","0","         0","0","       258","0","       174","0","","","         3"," ","   -1.1","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  30.5"," ,0,0118, ","   44.4","0,0903,+","","","","","0.0","0,0105","","","","","","","","","","","    115.1"," ,0","        0"," ,0","     22.79","0","     28.90","0","     16.68","0"
"USC00042598","1953","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","     591.3","3","     591.3","0","","","","","","","","","",""
"USC00042598","1954","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2428.7","","    2428.7","0","        14","0","         5","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       296","0","       172","0","","","         1"," ","    0.6","0,1229,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  12.2"," ,0,0323, ","   46.1","0,0622, ","","","","","","","","","","","","","","","","","     60.6"," ,0","        0"," ,0","     23.57","0","     29.75","0","     17.40","0"
"USC00042598","1955","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2152.6","","    2152.6","0","        14","0","         6","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       274","0","       143","0","         1"," ","         9"," ","    0.6","0,0222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.4"," ,0,0804, ","   45.0","0,0610,+","","","","","","","","","","","","","     706.4","4","     706.4","0","     81.8"," ,0","        0"," ,0","     22.22","0","     28.17","0","     16.27","0"
"USC00042598","1956","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00042598","1957","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2211.1","","    2211.1","0","        21","0","         7","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       277","0","       133","0","","","         1"," ","    2.2","0,0201,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  34.3"," ,0,0819, ","   46.1","0,0801,+","","","","","","","","","","","","","     563.0","0","     563.0","0","     86.6"," ,0","        0"," ,0","     22.74","0","     28.53","0","     16.95","0"
"USC00042598","1958","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2479.7","","    2479.7","0","        11","0","         8","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       281","0","       166","0","","","         1"," ","    1.7","0,1118, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   5.6"," ,0,0204, ","   47.2","0,0712, ","","","","","","","","","","","","","     632.5","5","     632.5","0","     35.6"," ,0","        0"," ,0","     23.56","0","     29.59","0","     17.53","0"
"USC00042598","1959","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2439.8","","    2439.8","0","        14","0","         9","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       293","0","       161","0","","","","","    2.2","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.3"," ,0,1225, ","   45.6","0,0623, ","","","","","","","","","","","","","     456.3","3","     456.3","0","     95.2"," ,0","        0"," ,0","     23.60","0","     29.53","0","     17.66","0"
"USC00042598","1960","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2507.1","","    2507.1","0","        13","0","         7","0","         1","0","        0","","         0","0","         0","0","         4","0","         0","0","       283","0","       160","0","","","","","   -1.1","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.9"," ,0,0901, ","   47.2","0,0717, ","0.0","0,1208","","","0.0","0,0104","","","","","","","     635.4","4","     635.4","0","     88.4"," ,0","        0"," ,0","     23.30","0","     29.33","0","     17.28","0"
"USC00042598","1961","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2278.3","","    2278.3","0","        11","0","         4","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       290","0","       151","0","","","","","    0.6","0,1212, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  18.0"," ,0,0824, ","   46.1","0,0711,+","","","","","","","","","","","","","     498.6","6","     498.6","0","     42.8"," ,0","        0"," ,0","     22.99","0","     29.00","0","     16.97","0"
"USC00042598","1962","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2457.5","","    2457.5","0","        11","0","         5","0","         0","0","        0","","         0","0","         0","0","         5","0","         0","0","       293","0","       162","0","","","","","   -1.1","0,0228,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  13.7"," ,0,0927, ","   45.0","0,0815, ","","","","","-0.6","0,0301","","","","","","","     705.8","8","     705.8","0","     44.2"," ,0","        0"," ,0","     23.48","0","     29.74","0","     17.23","0"
"USC00042598","1963","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2223.3","","    2223.3","0","        15","0","         9","0","         0","0","        0","","         0","0","         0","0","         4","0","         0","0","       283","0","       144","0","","","","","   -1.7","0,0113, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.9"," ,0,0918, ","   44.4","0,0715, ","","","","","0.0","0,0115","","","","","","","     529.6","6","     529.6","0","     81.1"," ,0","        0"," ,0","     22.87","0","     28.72","0","     17.01","0"
"USC00042598","1964","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2231.6","","    2231.6","0","         9","0","         4","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       262","0","       156","0","","","         1"," ","    0.6","0,0114,+","     0"," ,0,1231,+","     0"," ,0,1231,+","   7.9"," ,0,1008, ","   46.1","0,0713, ","","","","","","","","","","","","","     738.2","2","     738.2","0","     20.0"," ,0","        0"," ,0","     22.25","0","     28.39","0","     16.11","0"
"USC00042598","1965","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   1892.0","","    1892.0","0","        22","0","        14","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       270","0","       152","0","","","","","    1.1","0,0110, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  19.3"," ,0,1217, ","   44.4","0,0705, ","","","","","","","","","","","","","     667.7","7","     667.7","0","    121.2"," ,0","        0"," ,0","     21.96","0","     28.01","0","     15.91","0"
"USC00042598","1966","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2359.5","","    2359.5","0","        14","0","        11","0","         0","0","        0","","         0","0","         0","0","         1","0","         0","0","       280","0","       158","0","","","","","   -0.6","0,0123, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  10.2"," ,0,1004, ","   44.4","0,0719,+","","","","","-0.6","0,0123","","","","","","","     681.1","1","     681.1","0","     66.6"," ,0","        0"," ,0","     22.88","0","     29.19","0","     16.57","0"
"USC00042598","1967","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2269.6","","    2269.6","0","        15","0","         6","0","         0","0","        0","","         0","0","         0","0","         1","0","         0","0","       291","0","       148","0","","","","","    0.0","0,1214, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  21.6"," ,0,0831, ","   47.8","0,0703, ","0.0","0,1214","","","","","","","","","","","     551.1","1","     551.1","0","     74.0"," ,0","        0"," ,0","     22.81","0","     28.91","0","     16.72","0"
"USC00042598","1968","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2074.8","","    2074.8","0","        11","0","         2","0","         1","0","        0","","         0","0","         0","0","         4","0","         0","0","       288","0","       137","0","","","","","   -1.7","0,1223,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.2"," ,0,0707, ","   42.8","0,0911, ","0.0","0,1221","","","","","","","","","","","     539.6","6","     539.6","0","     64.7"," ,0","        0"," ,0","     22.46","0","     28.41","0","     16.50","0"
"USC00042598","1969","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2410.6","","    2410.6","0","        18","0","         8","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       277","0","       147","0","","","","","    1.1","0,1229,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.6"," ,0,0906, ","   46.7","0,0806,+","","","","","","","","","","","","","     694.2","2","     694.2","0","     82.0"," ,0","        0"," ,0","     23.35","0","     29.13","0","     17.56","0"
"USC00042598","1970","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2317.2","","    2317.2","0","        10","0","         4","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       290","0","       144","0","","","","","    1.1","0,0106,+","     0"," ,0,1231,+","     0"," ,0,1231,+","   6.4"," ,0,1221, ","   48.9","0,0626, ","","","","","","","","","","","","","     500.1","1","     500.1","0","     26.6"," ,0","        0"," ,0","     23.06","0","     29.16","0","     16.95","0"
"USC00042598","1971","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2170.8","","    2170.8","0","        12","0","         5","0","         0","0","        0","","         0","0","         0","0","         8","0","         0","0","       273","0","       140","0","","","","","   -2.8","0,0108, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  11.4"," ,0,0811, ","   45.6","0,0913,+","-1.7","0,1208","","","-2.2","0,0109","-2.2","0,0109","","","","","     648.0","0","     648.0","0","     36.3"," ,0","        0"," ,0","     22.20","0","     28.43","0","     15.97","0"
"USC00042598","1972","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2408.2","","    2408.2","0","        15","0","         8","0","         1","0","        0","","         0","0","         0","0","         4","0","         0","0","       288","0","       161","0","","","","","   -2.8","0,1212, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.2"," ,0,0605, ","   46.7","0,0714,+","-2.8","0,1212","-2.8","0,1212","-1.1","0,0105","","","","","","","     667.6","6","     667.6","0","     62.8"," ,0","        0"," ,0","     23.23","0","     29.47","0","     16.99","0"
"USC00042598","1973","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2421.7","","    2421.7","0","        15","0","         4","0","         0","0","        0","","         0","0","         0","0","         3","0","         0","0","       269","0","       166","0","","","         2"," ","   -0.6","0,0106, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  13.2"," ,0,0309, ","   47.8","0,0628, ","","","","","0.0","0,0108","","","","","","","     776.9","9","     776.9","0","     35.0"," ,0","        0"," ,0","     23.11","0","     29.28","0","     16.93","0"
"USC00042598","1974","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2480.8","","    2480.8","0","         9","0","         5","0","         0","0","        0","","         0","0","         0","0","         2","0","         0","0","       291","0","       163","0","","","","","   -3.3","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  22.6"," ,0,1205, ","   46.1","0,0629,+","","","","","-2.8","0,0104","-2.8","0,0104","","","","","     546.5","5","     546.5","0","     63.2"," ,0","        0"," ,0","     23.54","0","     29.71","0","     17.37","0"
"USC00042598","1975","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2258.3","","    2258.3","0","         7","0","         1","0","         0","0","        0","","         0","0","         0","0","         1","0","         0","0","       283","0","       146","0","","","","","    0.0","0,0129, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   8.9"," ,0,0727, ","   45.6","0,0809,+","","","","","0.0","0,0129","","","","","","","     672.3","3","     672.3","0","     14.1"," ,0","        0"," ,0","     22.74","0","     29.01","0","     16.46","0"
"USC00042598","1976","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2218.5","","    2218.5","0","        26","0","        14","0","         3","0","        0","","         0","0","         0","0","         3","0","         0","0","       297","0","       151","0","","","","","   -0.6","0,0103,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,0924, ","   45.6","0,0708,+","","","","","-0.6","0,0103","","","","","","","     485.0","0","     485.0","0","    191.8"," ,0","        0"," ,0","     23.01","0","     29.12","0","     16.91","0"
"USC00042598","1977","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2442.1","","    2442.1","0","        21","0","         9","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       303","0","       155","0","","","","","    1.7","0,0110, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.5"," ,0,0817, ","   46.7","0,0602, ","","","","","","","","","","","","","     514.5","5","     514.5","0","     88.7"," ,0","        0"," ,0","     23.84","0","     29.99","0","     17.69","0"
"USC00042598","1978","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2434.9","","    2434.9","0","        25","0","        15","0","         1","0","        0","","         0","0","         0","0","         2","0","         0","0","       263","0","       155","0","","","","","   -1.7","0,1209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.5"," ,0,1021, ","   45.0","0,0731,+","0.0","0,1208","","","","","","","","","","","     412.6","6","     412.6","0","    166.4"," ,0","        0"," ,0","     23.21","0","     29.36","0","     17.06","0"
"USC00042598","1979","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2274.4","","    2274.4","0","        25","0","        16","0","         2","0","        0","","         0","0","         0","0","         2","0","         0","0","       280","0","       155","0","","","","","   -0.6","0,0102, ","     0"," ,0,1231,+","     0","T,0,0128, ","  61.0"," ,0,0816, ","   46.1","0,0628, ","","","","","0.0","0,0103","","","","","","","     813.7","7","     813.7","0","    209.2"," ,0","        0","T,0","     22.64","0","     28.74","0","     16.55","0"
"USC00042598","1980","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2299.0","","    2299.0","0","        26","0","        14","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       298","0","       149","0","","","","","    4.4","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  18.3"," ,0,0214, ","   45.6","0,0729,+","","","","","","","","","","","","","     496.4","4","     496.4","0","    116.6"," ,0","        0"," ,0","     23.51","0","     29.60","0","     17.43","0"
"USC00042598","1981","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2552.2","","    2552.2","0","        22","0","        10","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       313","0","       156","0","","","","","    4.4","0,1224, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  13.5"," ,0,0302, ","   45.6","0,0828, ","","","","","","","","","","","","","     333.1","1","     333.1","0","     78.0"," ,0","        0"," ,0","     24.33","0","     30.23","0","     18.43","0"
"USC00042598","1982","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2143.4","","    2143.4","0","        28","0","        12","0","         1","0","","","         0","0","         0","0","         0","0","         0","0","       274","0","       135","0","","","","","    2.2","0,0107, ","","","     0"," ,0,1231,+","  25.4"," ,0,1208, ","   44.4","0,0903, ","","","","","","","","","","","","","     479.5","5","     479.5","0","    108.0"," ,0","        0"," ,0","     22.48","0","     28.18","0","     16.79","0"
"USC00042598","1983","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2123.4","","    2123.4","0","        26","0","        17","0","         4","0","        0","","         0","0","         0","0","         0","0","         0","0","       279","0","       125","0","","","","","    2.8","0,1206,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.2"," ,0,0816, ","   44.4","0,0714, ","","","","","","","","","","","","","     599.0","0","     599.0","0","    327.3"," ,0","        0"," ,0","     22.62","0","     28.28","0","     16.97","0"
"USC00042598","1984","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2269.0","","    2269.0","0","        25","0","        12","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       289","0","       155","0","","","","","    1.7","0,0118, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.7"," ,0,1226, ","   45.0","0,0706,+","","","","","","","","","","","","","     473.1","1","     473.1","0","    121.6"," ,0","        0"," ,0","     23.04","0","     28.78","0","     17.30","0"
"USC00042598","1985","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2330.9","","    2330.9","0","        19","0","        10","0","         0","0","        0","","         0","0","         0","0","         2","0","         0","0","       277","0","       151","0","","","","","   -1.1","0,0201, ","     0"," ,0,1231,+","     0","T,0,0203, ","  18.3"," ,0,1126, ","   46.1","0,0709, ","","","","","0.0","0,0205","","","","","","","     720.8","8","     720.8","0","     84.6"," ,0","        0","T,0","     22.82","0","     28.83","0","     16.82","0"
"USC00042598","1986","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2203.5","","    2203.5","0","        17","0","         9","0","         0","0","","","         0","0","         0","0","         0","0","         0","0","       305","0","       141","0","","","","","    1.1","0,0210, ","","","     0"," ,0,1231,+","  22.9"," ,0,0215, ","   44.4","0,0801, ","","","","","","","","","","","","","     455.5","5","     455.5","0","     89.6"," ,0","        0"," ,0","     23.49","0","     29.54","0","     17.43","0"
"USC00042598","1987","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2344.5","","    2344.5","0","        15","0","         5","0","         0","0","        0","","         0","0","         0","0","         3","0","         0","0","       277","0","       168","0","","","","","   -0.6","0,1228,+","     0"," ,0,1231,+","     0","T,0,0115, ","  22.1"," ,0,1101, ","   44.4","0,0715, ","-0.6","0,1215","","","","","","","","","","","     536.5","5","     536.5","0","     71.3"," ,0","        0","T,0","     22.88","0","     28.73","0","     17.02","0"
"USC00042598","1988","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","","","","","        13","0","         7","0","         1","0","","","         0","0","         0","0","         1","0","","","","","","","","","         1"," ","   -0.6","0,1227, ","","","     0"," ,0,1231,+","  32.5"," ,0,0820, ","","","-0.6","0,1227","","","","","","","","","","","","","","","    113.6"," ,0","        0"," ,0","","","","","     17.10","0"
"USC00042598","1989","33.80807","-115.45138","296.6","EAGLE MOUNTAIN, CA US","   2529.8","","    2529.8","0","         5","0","         3","0","         1","0","        0","","         0","0","         0","0","         2","0","         0","0","       302","0","       181","0","","","","","   -1.7","0,0206, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.4"," ,0,0104, ","   44.4","0,0621, ","","","","","-0.6","0,0207","","","","","","","     575.5","5","     575.5","0","     58.0"," ,0","        0"," ,0","     23.87","0","     30.20","0","     17.53","0"
