"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00143814","1956","39.66667","-95.58333","345.0","HORTON 3 W, KS US","        57","0","        42","0","         7","0","         3","0","","","    76"," ,0,0117, ","  38.6"," ,0,1105, ","    579.2"," ,0","      157"," ,0"
"USC00143814","1957","39.66667","-95.58333","345.0","HORTON 3 W, KS US","","","","","","","","","         1"," ","","","","","","","",""
"USC00143814","1958","39.66667","-95.58333","345.0","HORTON 3 W, KS US","        70","0","        65","0","         7","0","         7","0","","","   127"," ,0,0121, "," 120.7"," ,0,0731, ","    962.0"," ,0","      469"," ,0"
