"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003024","1998","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","","","   1254.8","","    1254.8","W","","","","","","","","","","","         0","W","        75","W","         6","W","       201","W","       106","W","","","","","","","  -17.2","W,1222, ","","","","","","","   42.8","W,0627,+","-1.1","W,1120","-3.9","W,1208","-4.4","W,1212","-8.9","W,1220","-8.9","W,1220","0.0","M,0331","-2.8","M,0321","-9.4","M,0312","-9.4","M,0312","-9.4","M,0312","","","","","","","","","     16.11","W","     22.98","W","      9.24","W","","","","","","","",""
"USW00003024","1999","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       4.8","W","    907.0","","     907.0","W","        73","W","        38","W","         4","W","","","","","         0","W","        73","W","         5","W","       209","W","        73","W","","","","","","","  -10.0","W,0109, ","","","","","  50.0"," ,W,0414, ","   40.0","W,0627, ","-2.2","W,1102","-2.2","W,1102","-6.7","W,1205","-6.7","W,1205","","","-1.1","W,0416","-2.2","W,0320","-5.0","W,0314","-6.7","W,0110","-10.0","W,0109","    1913.7","7","    1913.7","W","    489.4"," ,W","","","     15.79","W","     22.68","W","      8.90","W","       140","W","       140","W","      20.6","W","      38.9","W"
"USW00003024","2000","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       4.9","W","   1158.6","","    1158.6","W","        59","W","        32","W","         5","W","","","","","         0","W","        90","W","        10","W","       200","W","        98","W","","","","","","","  -12.8","W,1212, ","","","","","  63.0"," ,W,0627, ","   40.6","W,0804,+","-2.2","W,1107","-2.2","W,1107","-5.0","W,1109","-7.2","W,1113","-11.7","W,1211","-0.6","W,0416","-2.2","W,0317","-4.4","W,0316","-8.3","W,0130","","","    1775.0","0","    1775.0","W","    488.6"," ,W","","","     15.88","W","     22.75","W","      9.02","W","        10","W","        10","W","      21.5","W","      27.3","W"
"USW00003024","2001","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       4.7","W","   1164.2","","    1164.2","W","        74","W","        32","W","         3","W","","","","","         0","W","        78","W","        11","W","       216","W","        85","W","","","","","","","  -11.7","W,0129, ","","","","","  33.3"," ,W,0825, ","   41.1","W,0723, ","0.0","W,1120","-2.8","W,1126","-6.7","W,1127","-6.7","W,1127","-8.9","W,1231","-0.6","W,0327","-3.9","W,0316","-8.3","W,0228","-8.3","W,0228","-10.0","W,0210","    2338.5","5","    2338.5","W","    382.0"," ,W","","","     16.07","W","     22.79","W","      9.35","W","       350","W","       340","W","      19.2","W","      26.8","W"
"USW00003024","2002","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       5.0","W","   1048.1","","    1048.1","W","        66","W","        38","W","         2","W","","","","","         0","W","        93","W","         9","W","       202","W","        90","W","","","","","","","  -13.9","W,0302, ","","","","","  85.3"," ,W,0523, ","   40.0","W,0726, ","0.0","W,1024","-3.9","W,1125","-5.6","W,1126","-7.8","W,1127","-8.9","W,1224","-1.1","W,0404","-2.2","W,0403","-6.1","W,0326","-6.7","W,0322","-12.8","W,0303","    1908.9","9","    1908.9","W","    522.7"," ,W","","","     15.27","W","     22.10","W","      8.45","W","        20","W","       220","W","      21.0","W","      31.7","W"
"USW00003024","2003","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       4.7","W","   1025.6","","    1025.6","W","        59","W","        24","W","         4","W","","","","","         0","W","        85","W","         4","W","       221","W","        79","W","","","","","","","  -14.4","W,0224, ","","","","","  59.7"," ,W,0830, ","   41.7","W,0714, ","-1.1","W,1026","-2.8","W,1106","-7.8","W,1123","-7.8","W,1123","-8.9","W,1229","-0.6","W,0409","-2.2","W,0408","-4.4","W,0310","-8.9","W,0305","-8.9","W,0305","    2105.5","5","    2105.5","W","    375.0"," ,W","","","     15.86","W","     22.91","W","      8.82","W","       250","W","       240","W","      19.2","W","      25.0","W"
"USW00003024","2004","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       4.7","W","    943.9","","     943.9","W","        86","W","        50","W","         5","W","","","","","         1","W","        72","W","         8","W","       206","W","        67","W","","","","","","","  -18.3","W,1224, ","","","",""," 126.5"," ,W,0922, ","   39.4","W,0614, ","0.0","W,1102","-5.6","W,1129","-5.6","W,1129","-8.9","W,1130","-8.9","W,1130","-3.3","W,0413","-3.3","W,0413","-6.7","W,0226","-6.7","W,0226","-8.9","W,0212","    1914.4","4","    1914.4","W","    708.8"," ,W","","","     15.45","W","     21.95","W","      8.94","W","       340","W","       330","W","      22.8","W","      26.4","W"
"USW00003024","2005","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       4.5","B","   1044.3","","    1044.3","B","        81","B","        39","B","         2","B","","","","","         1","B","        71","B","         6","B","       217","B","        91","B","","","","","","","  -17.8","B,1208, ","","","","","  54.6"," ,B,0813, ","   40.0","B,0703, ","-2.2","B,1024","-2.2","B,1024","-7.2","B,1116","-7.2","B,1116","-10.6","B,1206","0.0","W,0502","-4.4","W,0316","-4.4","W,0316","-7.8","W,0116","-10.0","W,0115","    2016.5","5","    2016.5","B","    450.0"," ,B","","","     15.81","B","     22.64","B","      8.99","B","       340","B","       340","B","      21.0","B","      26.8","B"
"USW00003024","2006","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       4.6","W","   1172.5","","    1172.5","W","        68","W","        33","W","         4","W","","","","","         0","W","        79","W","         5","W","       221","W","        94","W","        54"," ","         4"," ","        40"," ","  -14.3","W,0218, ","","","","","  53.1"," ,W,0907, ","   41.7","W,0605, ","-1.0","W,1031","-2.7","W,1101","-7.1","W,1129","-7.1","W,1129","-10.5","W,1130","-3.2","W,0324","-3.2","W,0324","-4.9","W,0321","-9.9","W,0219","-9.9","W,0219","    1701.9","9","    1701.9","W","    419.6"," ,W","","","     16.59","W","     23.79","W","      9.39","W","       340","W","       340","W","      21.0","W","      30.0","W"
"USW00003024","2007","35.69502","-101.39551","926.8","BORGER HUTCHINSON CO AIRPORT, TX US","       4.3","W","    985.9","","     985.9","W","        80","W","        39","W","         4","W","","","","","         0","W","        91","W","        15","W","       228","W","        74","W","        95"," ","        10"," ","        32"," ","  -14.9","W,0215, ","","","","","  34.5"," ,W,0909, ","   39.4","W,0820,+","-1.6","W,1106","-2.7","W,1115","-6.0","W,1122","-7.7","W,1125","-9.3","W,1222","0.0","W,0414","-2.7","W,0407","-4.9","W,0304","-8.8","W,0216","-14.9","W,0215","    2137.3","3","    2137.3","W","    471.6"," ,W","","","     15.18","W","     21.87","W","      8.49","W","       330","W","       310","W","      18.3","W","      26.8","W"
