"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF001130250","1878","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        20","I","        11","I","         0","I","","","","","","","","","","","","","  16.3"," ,I,0302, ","","","","","","","","","","","","","","","","","","","     99.3"," ,I","","","","","",""
"SF001130250","1880","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        33","I","        15","I","         1","I","","","","","","","","","","","","","  45.7"," ,I,0228, ","","","","","","","","","","","","","","","","","","","    192.0"," ,I","","","","","",""
"SF001130250","1881","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        23","I","        11","I","         1","I","","","","","","","","","","","","","  29.5"," ,I,0606, ","","","","","","","","","","","","","","","","","","","    158.2"," ,I","","","","","",""
"SF001130250","1883","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        43","I","        17","I","         0","I","","","","","","","","","","","","","  21.6"," ,I,0921, ","","","","","","","","","","","","","","","","","","","    140.0"," ,I","","","","","",""
"SF001130250","1884","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        20","I","        11","I","         0","I","","","","","","","","","","","","","  10.4"," ,I,0306, ","","","","","","","","","","","","","","","","","","","     74.2"," ,I","","","","","",""
"SF001130250","1885","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        30","I","        14","I","         0","I","","","","","","","","","","","","","  20.3"," ,I,0216, ","","","","","","","","","","","","","","","","","","","    146.8"," ,I","","","","","",""
"SF001130250","1886","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        38","I","        13","I","         0","I","","","","","","","","","","","","","  19.1"," ,I,0204, ","","","","","","","","","","","","","","","","","","","    117.6"," ,I","","","","","",""
"SF001130250","1887","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        52","I","        22","I","         1","I","","","","","","","","","","","","","  27.4"," ,I,0221, ","","","","","","","","","","","","","","","","","","","    196.5"," ,I","","","","","",""
"SF001130250","1888","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        58","I","        22","I","         0","I","","","","","","","","","","","","","  19.1"," ,I,0907, ","","","","","","","","","","","","","","","","","","","    181.3"," ,I","","","","","",""
"SF001130250","1889","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        39","I","        20","I","         3","I","","","","","","","","","","","","","  35.6"," ,I,0105, ","","","","","","","","","","","","","","","","","","","    234.4"," ,I","","","","","",""
"SF001130250","1892","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        39","I","        16","I","         3","I","","","","","","","","","","","","","  46.7"," ,I,0319, ","","","","","","","","","","","","","","","","","","","    204.2"," ,I","","","","","",""
"SF001130250","1894","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        47","I","        28","I","         1","I","","","","","","","","","","","","","  39.4"," ,I,0829, ","","","","","","","","","","","","","","","","","","","    226.4"," ,I","","","","","",""
"SF001130250","1897","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        19","I","        14","I","         0","I","","","","","","","","","","","","","  17.0"," ,I,0119, ","","","","","","","","","","","","","","","","","","","    107.2"," ,I","","","","","",""
"SF001130250","1898","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        30","I","        20","I","         0","I","","","","","","","","","","","","","  12.7"," ,I,0930, ","","","","","","","","","","","","","","","","","","","    135.6"," ,I","","","","","",""
"SF001130250","1899","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        21","I","        19","I","         1","I","","","","","","","","","","","","","  28.7"," ,I,0313, ","","","","","","","","","","","","","","","","","","","    180.0"," ,I","","","","","",""
"SF001130250","1900","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        23","I","        22","I","         1","I","","","","","","","","","","","","","  33.0"," ,I,0325, ","","","","","","","","","","","","","","","","","","","    240.6"," ,I","","","","","",""
"SF001130250","1901","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        28","I","        22","I","         0","I","","","","","","","","","","","","","  19.1"," ,I,0420, ","","","","","","","","","","","","","","","","","","","    170.7"," ,I","","","","","",""
"SF001130250","1902","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        32","I","        11","I","         0","I","","","","","","","","","","","","","  19.1"," ,I,0403, ","","","","","","","","","","","","","","","","","","","    105.0"," ,I","","","","","",""
"SF001130250","1903","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        10","I","         6","I","         0","I","","","","","","","","","","","","","   6.4"," ,I,0213, ","","","","","","","","","","","","","","","","","","","     28.0"," ,I","","","","","",""
"SF001130250","1904","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        33","I","        19","I","         0","I","","","","","","","","","","","","","  24.9"," ,I,0109, ","","","","","","","","","","","","","","","","","","","    149.2"," ,I","","","","","",""
"SF001130250","1905","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        30","I","        10","I","         1","I","","","","","","","","","","","","","  86.4"," ,I,0113, ","","","","","","","","","","","","","","","","","","","    193.4"," ,I","","","","","",""
"SF001130250","1906","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        27","I","        10","I","         0","I","","","","","","","","","","","","","  19.6"," ,I,1013, ","","","","","","","","","","","","","","","","","","","     88.8"," ,I","","","","","",""
"SF001130250","1907","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        37","I","        22","I","         1","I","","","","","","","","","","","","","  31.8"," ,I,0416, ","","","","","","","","","","","","","","","","","","","    190.1"," ,I","","","","","",""
"SF001130250","1908","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        16","I","         9","I","         0","I","","","","","","","","","","","","","  22.9"," ,I,0326, ","","","","","","","","","","","","","","","","","","","    104.2"," ,I","","","","","",""
"SF001130250","1909","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        38","I","        25","I","         1","I","","","","","","","","","","","","","  31.8"," ,I,0312, ","","","","","","","","","","","","","","","","","","","    305.6"," ,I","","","","","",""
"SF001130250","1910","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        24","I","        11","I","         0","I","","","","","","","","","","","","","  20.3"," ,I,0117, ","","","","","","","","","","","","","","","","","","","     99.6"," ,I","","","","","",""
"SF001130250","1912","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        23","I","        10","I","         2","I","","","","","","","","","","","","","  32.0"," ,I,0618, ","","","","","","","","","","","","","","","","","","","    111.2"," ,I","","","","","",""
"SF001130250","1914","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        16","I","        14","I","         2","I","","","","","","","","","","","","","  33.0"," ,I,0302, ","","","","","","","","","","","","","","","","","","","    153.3"," ,I","","","","","",""
"SF001130250","1915","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        18","I","        12","I","         0","I","","","","","","","","","","","","","  17.8"," ,I,0215, ","","","","","","","","","","","","","","","","","","","     93.8"," ,I","","","","","",""
"SF001130250","1916","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        26","I","        13","I","         0","I","","","","","","","","","","","","","  17.5"," ,I,0104, ","","","","","","","","","","","","","","","","","","","    121.4"," ,I","","","","","",""
"SF001130250","1917","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        28","I","        19","I","         2","I","","","","","","","","","","","","","  33.8"," ,I,0206, ","","","","","","","","","","","","","","","","","","","    238.4"," ,I","","","","","",""
"SF001130250","1918","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        15","I","        15","I","         0","I","","","","","","","","","","","","","  22.9"," ,I,0125, ","","","","","","","","","","","","","","","","","","","    150.0"," ,I","","","","","",""
"SF001130250","1919","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        10","I","        10","I","         3","I","","","","","","","","","","","","","  45.7"," ,I,0311, ","","","","","","","","","","","","","","","","","","","    155.1"," ,I","","","","","",""
"SF001130250","1920","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        22","I","        17","I","         2","I","","","","","","","","","","","","","  34.0"," ,I,0202, ","","","","","","","","","","","","","","","","","","","    205.9"," ,I","","","","","",""
"SF001130250","1923","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        22","I","        18","I","         1","I","","","","","","","","","","","","","  25.4"," ,I,0114, ","","","","","","","","","","","","","","","","","","","    152.8"," ,I","","","","","",""
"SF001130250","1925","-31.917","21.517","1268.0","FRASERBURG, SF","","","","","        29","I","        26","I","         1","I","","","","","","","","","","","","","  32.5"," ,I,0228, ","","","","","","","","","","","","","","","","","","","    253.9"," ,I","","","","","",""
