"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00199136","1942","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","    144.9","","     144.9","6","       135","6","        85","6","        18","6","","","","","        22","6","       187","6","        57","6","       131","6","         1","6","","","  -31.1","6,1220,+","","","","","  56.4"," ,6,1125, ","   32.2","6,0719, ","-1.1","6,0825","-5.6","6,0929","-5.6","6,0929","-7.2","6,1028","-10.0","6,1105","-1.1","6,0512","-6.7","6,0511","-6.7","6,0511","-6.7","6,0511","-10.0","6,0226","    4116.3","3","    4116.3","6","   1406.2"," ,6","","","      6.96","6","     13.51","6","      0.41","6"
"USC00199136","1943","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","    183.5","","     183.5","6","       147","6","       101","6","         8","6","","","","","        31","6","       192","6","        56","6","       127","6","         2","6","","","  -34.4","6,0216, ","","","","","  60.7"," ,6,1109, ","   32.8","6,0626,+","-1.7","6,0912","-2.8","6,0913","-4.4","6,0926","-9.4","6,1011","-9.4","6,1011","-3.3","6,0515","-3.3","6,0515","-4.4","6,0423","-9.4","6,0416","-9.4","6,0416","    4551.9","9","    4551.9","6","   1224.2"," ,6","","","      6.22","6","     12.91","6","     -0.48","6"
"USC00199136","1944","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","    176.2","","     176.2","6","       129","6","        85","6","        10","6","","","","","        24","6","       197","6","        51","6","       133","6","        11","6","","","  -26.7","6,0117, ","","","","","  62.7"," ,6,0915, ","   33.9","6,0813, ","-3.9","6,0924","-3.9","6,0924","-4.4","6,1004","-7.8","6,1028","-10.0","6,1031","0.0","6,0608","-2.2","6,0521","-5.6","6,0519","-8.9","6,0414","-8.9","6,0414","    4476.4","4","    4476.4","6","   1260.3"," ,6","","","      6.69","6","     13.70","6","     -0.31","6"
"USC00199136","1945","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4252.3","3","    4252.3","6","","","","","","","","","",""
"USC00199136","1953","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","    146.5","","     146.5","0","       143","0","        89","0","        15","0","       90","","        21","0","         4","0","       175","0","        26","0","       124","0","        13","0","","","  -19.4","0,0311,+","   483"," ,0,0110, ","   305"," ,0,0109, ","  52.1"," ,0,1207, ","   35.0","0,0902, ","-0.6","0,0910","-5.0","0,0924","-5.0","0,0924","-6.7","0,1014","-11.1","0,1106","-2.2","0,0603","-2.2","0,0603","-4.4","0,0422","-7.8","0,0312","-19.4","0,0311","    3953.1","1","    3953.1","0","   1340.3"," ,0","     1975"," ,0","      7.88","0","     14.83","0","      0.92","0"
"USC00199136","1954","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","     75.9","","      75.9","0","       172","0","       107","0","        14","0","       76","","        19","0","         8","0","       184","0","        37","0","       113","0","         2","0","         4"," ","  -28.9","0,0114, ","   432"," ,0,0116, ","   254"," ,0,0204, "," 112.8"," ,0,0911, ","   32.2","0,0731,+","0.0","0,0913","-2.8","0,1007","-6.7","0,1008","-6.7","0,1008","-9.4","0,1110","0.0","0,0618","-2.2","0,0514","-7.2","0,0410","-7.2","0,0410","-13.3","0,0405","    4068.1","1","    4068.1","0","   1468.6"," ,0","     1516"," ,0","      6.92","0","     13.33","0","      0.51","0"
"USC00199136","1955","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","    218.7","","     218.7","0","       136","0","        82","0","        18","0","      120","","        23","0","        14","0","       186","0","        60","0","       122","0","        10","0","","","  -26.1","0,1221, ","   508"," ,0,0404, ","   305"," ,0,0403, "," 102.9"," ,0,1015, ","   35.0","0,0805, ","-0.6","0,0908","-3.9","0,0923","-7.8","0,1023","-7.8","0,1023","-9.4","0,1121","-1.1","0,0520","-2.2","0,0518","-7.2","0,0409","-7.2","0,0409","-10.0","0,0328","    4097.9","9","    4097.9","0","   1583.1"," ,0","     2086"," ,0","      7.06","0","     13.64","0","      0.49","0"
"USC00199136","1956","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","     78.6","","      78.6","0","       151","0","       105","0","         9","0","      131","","        35","0","         9","0","       211","0","        46","0","       108","0","         2","0","","","  -25.6","0,0318,+","   914"," ,0,0319, ","   330"," ,0,0408, ","  62.2"," ,0,0902, ","   32.2","0,0615,+","-1.7","0,0909","-3.3","0,0910","-5.0","0,1006","-6.7","0,1011","-15.0","0,1111","-1.1","0,0619","-3.9","0,0526","-6.1","0,0525","-6.7","0,0509","-13.3","0,0402","    4595.1","1","    4595.1","0","   1258.0"," ,0","     3700"," ,0","      5.86","0","     12.66","0","     -0.94","0"
"USC00199136","1957","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","","","","","       115","0","        85","0","         7","0","       73","","        19","0","","","","","","","","","","","","","","","   483"," ,0,0116, ","   127"," ,0,0116,+","  40.6"," ,0,1226, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    981.6"," ,0","     1194"," ,0","","","","","",""
"USC00199136","1958","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","     88.4","","      88.4","0","       124","0","        90","0","        12","0","      133","","        26","0","        20","0","       187","0","        54","0","       105","0","         0","0","","","  -30.6","0,0211, ","   965"," ,0,0323,+","   356"," ,0,0216, ","  48.8"," ,0,1023, ","   31.7","0,0701, ","-0.6","0,0912","-2.2","0,1002","-5.6","0,1006","-8.3","0,1014","-10.6","0,1128","0.0","0,0618","-2.2","0,0514","-5.0","0,0410","-7.2","0,0405","-10.0","0,0329","    4112.6","6","    4112.6","0","   1193.2"," ,0","     3025"," ,0","      6.06","0","     12.29","0","     -0.18","0"
"USC00199136","1959","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","    241.9","","     241.9","0","       141","0","        96","0","        13","0","      108","","        22","0","        19","0","       178","0","        41","0","       130","0","         3","0","","","  -25.0","0,0225, ","   508"," ,0,0314,+","   381"," ,0,0312, ","  89.9"," ,0,1024, ","   32.2","0,0817,+","0.0","0,0914","-2.2","0,0917","-6.1","0,1019","-8.3","0,1022","-11.1","0,1118","0.0","0,0525","-2.2","0,0518","-4.4","0,0423","-7.8","0,0414","-17.8","0,0329","    4367.2","2","    4367.2","0","   1401.8"," ,0","     1774"," ,0","      7.46","0","     13.79","0","      1.13","0"
"USC00199136","1960","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","     80.2","","      80.2","0","       129","0","        79","0","        14","0","      115","","        20","0","        19","0","       178","0","        56","0","       118","0","         0","0","","","  -27.2","0,1228,+","   635"," ,0,0305,+","   267"," ,0,0219, "," 101.3"," ,0,0912, ","   31.7","0,0908, ","-3.9","0,1002","-3.9","0,1002","-7.2","0,1022","-7.2","0,1022","-12.2","0,1108","0.0","0,0608","-2.8","0,0503","-5.6","0,0420","-7.2","0,0407","-11.7","0,0327","    4088.1","1","    4088.1","0","   1286.2"," ,0","     2218"," ,0","      6.52","0","     13.31","0","     -0.28","0"
"USC00199136","1961","42.48333","-72.96667","363.0","WEST CUMMINGTON, MA US","    171.1","","     171.1","0","       113","0","        82","0","         5","0","      118","","        20","0","        31","0","       189","0","        50","0","       126","0","         2","0","","","  -32.2","0,0123, ","  1194"," ,0,0204, ","   406"," ,0,0204, ","  43.9"," ,0,0921, ","   35.6","0,0904, ","-1.1","0,0917","-2.8","0,0918","-5.6","0,1023","-7.2","0,1028","-8.9","0,1102","-1.1","0,0616","-3.3","0,0531","-4.4","0,0421","-12.8","0,0322","-12.8","0,0322","    4476.4","4","    4476.4","0","   1003.9"," ,0","     3081"," ,0","      6.77","0","     13.55","0","      0.00","0"
