"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003966","2004","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.9","W","    584.5","","     584.5","W","       129","W","        72","W","        14","W","","","","","         0","W","       105","W","        18","W","       180","W","        15","W","","","","","","","  -16.7","W,0130,+","","","","","  70.6"," ,W,0705, ","   35.6","W,0722,+","-0.6","W,1005","-2.8","W,1113","-6.1","W,1125","-8.9","W,1214","-8.9","W,1214","-1.7","W,0414","-4.4","W,0322","-4.4","W,0322","-6.7","W,0227","-14.4","W,0208","    2597.9","9","    2597.9","W","   1202.0"," ,W","","","     12.85","W","     18.84","W","      6.86","W","","","       300","W","       300","W","","","      22.8","W","      30.8","W"
"USW00003966","2005","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.8","B","    873.0","","     873.0","B","       115","B","        68","B","        11","B","","","","","         2","B","        98","B","        13","B","       187","B","        60","B","","","","","","","  -18.9","B,1209, ","","","","","  49.3"," ,B,0104, ","   39.4","B,0724, ","0.0","B,1026","-3.9","B,1116","-8.3","B,1117","-8.3","B,1117","-8.9","B,1125","0.0","W,0403","-5.6","W,0320","-5.6","W,0320","-7.8","W,0314","-10.0","W,0123","    2484.0","0","    2484.0","B","    986.0"," ,B","","","     13.62","B","     19.84","B","      7.40","B","","","       320","B","       310","B","","","      18.3","B","      23.7","B"
"USW00003966","2006","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       3.0","W","    811.3","","     811.3","W","       111","W","        57","W","         5","W","","","","","         0","W","        99","W","         6","W","       187","W","        54","W","       185"," ","        26"," ","        60"," ","  -14.9","W,0218, ","","","","","  61.2"," ,W,1130, ","   39.4","W,0802, ","0.0","W,1012","-4.3","W,1024","-5.5","W,1102","-8.2","W,1201","-9.9","W,1202","-1.6","W,0409","-4.9","W,0326","-4.9","W,0326","-8.8","W,0322","-14.3","W,0219","    2426.0","0","    2426.0","W","    766.7"," ,W","","","     13.96","W","     20.57","W","      7.35","W","","","       270","W","       280","W","","","      25.0","W","      33.1","W"
"USW00003966","2007","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.7","W","    978.9","","     978.9","W","       109","W","        64","W","         5","W","","","","","         0","W","       114","W","        18","W","       201","W","        59","W","       185"," ","        21"," ","        39"," ","  -17.7","W,0204, ","","","","","  36.6"," ,W,0501, ","   41.1","W,0815, ","-1.6","W,1028","-4.9","W,1102","-4.9","W,1102","-13.2","W,1216","-13.2","W,1216","-1.0","W,0413","-5.5","W,0409","-5.5","W,0409","-8.2","W,0304","-11.6","W,0218","    2520.2","2","    2520.2","W","    745.4"," ,W","","","     14.02","W","     20.33","W","      7.71","W","","","       290","W","        90","W","","","      18.3","W","      34.0","W"
"USW00003966","2008","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.9","W","    679.4","","     679.4","W","       153","W","        81","W","        16","W","","","","","         0","W","       114","W","        22","W","       182","W","        30","W","       198"," ","        51"," ","        65"," ","  -16.6","W,0120, ","","","",""," 113.5"," ,W,0914, ","   36.7","W,0804,+","-3.2","W,1028","-3.2","W,1028","-5.5","W,1110","-7.1","W,1121","-9.9","W,1205","-0.5","W,0429","-3.2","W,0324","-6.0","W,0311","-8.2","W,0308","-9.9","W,0305","    2695.7","7","    2695.7","W","   1305.1"," ,W","","","     12.56","W","     18.46","W","      6.66","W","","","       290","W","        90","W","","","      17.4","W","      26.4","W"
"USW00003966","2009","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.7","W","    653.0","","     653.0","W","       131","W","        78","W","        11","W","","","","","         2","W","       102","W","        18","W","       176","W","        24","W","       198"," ","        35"," ","        52"," ","  -18.8","W,0116, ","","","","","  68.3"," ,W,1008, ","   36.1","W,0809,+","-0.5","W,1018","-2.7","W,1112","-5.5","W,1203","-7.7","W,1204","-9.3","W,1205","-0.5","W,0411","-3.2","W,0314","-5.5","W,0313","-9.3","W,0303","-9.3","W,0303","    2640.9","9","    2640.9","W","   1181.9"," ,W","","","     12.93","W","     18.75","W","      7.11","W","","","       240","W","       250","W","","","      19.7","W","      24.1","W"
"USW00003966","2010","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.5","W","    927.8","","     927.8","W","       117","W","        66","W","         9","W","","","","","         3","W","       103","W","        32","W","       197","W","        59","W","       216"," ","        27"," ","        47"," ","  -21.6","W,0110, ","","","","","  74.2"," ,W,1124, ","   38.3","W,0803, ","-2.7","W,1029","-2.7","W,1029","-4.9","W,1106","-7.1","W,1205","-9.9","W,1207","-1.6","W,0326","-6.0","W,0306","-6.0","W,0306","-7.1","W,0305","-11.0","W,0225","    2698.3","3","    2698.3","W","    873.0"," ,W","","","     13.31","W","     19.42","W","      7.20","W","","","       250","W","       280","W","","","      19.2","W","      27.7","W"
"USW00003966","2011","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.7","W","    901.0","","     901.0","W","       129","W","        72","W","         7","W","","","","","         1","W","       100","W","        19","W","       183","W","        58","W","       196"," ","        30"," ","        48"," ","  -22.7","W,0121, ","","","","","  54.1"," ,W,0419, ","   38.9","W,0802, ","0.0","W,1028","-3.2","W,1110","-4.9","W,1130","-7.1","W,1209","-9.3","W,1210","-1.6","W,0405","-6.0","W,0327","-6.0","W,0327","-7.1","W,0211","-16.6","W,0210","    2741.6","6","    2741.6","W","    937.1"," ,W","","","     13.69","W","     19.66","W","      7.72","W","","","       290","W","       300","W","","","      24.6","W","      31.7","W"
"USW00003966","2012","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.5","W","    958.7","","     958.7","W","        95","W","        54","W","         4","W","        0","","","","         0","W","        99","W","         4","W","       203","W","        75","W","       154"," ","        18"," ","        50"," ","  -13.2","W,0114,+","     0"," ,W,1231,+","","","  32.5"," ,W,0831, ","   42.8","W,0628, ","-1.0","W,1008","-3.8","W,1029","-4.9","W,1113","-7.1","W,1127","-9.3","W,1230","-2.1","W,0412","-2.7","W,0310","-6.0","W,0220","-9.9","W,0212","-9.9","W,0212","    2075.6","6","    2075.6","W","    568.5"," ,W","","","     14.89","W","     21.73","W","      8.04","W","","","","","       280","W","","","      76.0","W","      28.2","W"
"USW00003966","2013","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.6","W","    734.9","","     734.9","W","       101","W","        66","W","         8","W","","","","","         0","W","       129","W","        19","W","       174","W","        41","W","       194"," ","        30"," ","        46"," ","  -15.5","W,1224, ","","","","","  58.7"," ,W,0503, ","   38.3","W,0831, ","-0.5","W,1022","-3.8","W,1024","-4.9","W,1025","-7.1","W,1112","-9.9","W,1124","-1.0","W,0420","-3.8","W,0404","-7.1","W,0327","-7.1","W,0327","-11.0","W,0224","    2746.3","3","    2746.3","W","    889.6"," ,W","","","     12.43","W","     18.63","W","      6.23","W","","","       250","W","       260","W","","","      21.9","W","      27.7","W"
"USW00003966","2014","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.7","W","    681.5","","     681.5","W","       112","W","        61","W","        13","W","","","","","         8","W","       121","W","        34","W","       172","W","        32","W","       196"," ","        38"," ","        65"," ","  -24.3","W,0207, ","","","","","  71.1"," ,W,0403, ","   37.2","W,0726, ","-4.3","W,1101","-4.3","W,1101","-8.2","W,1113","-8.2","W,1113","-9.9","W,1114","-1.0","W,0415","-5.5","W,0330","-5.5","W,0330","-9.3","W,0326","-9.3","W,0326","    3088.4","4","    3088.4","W","    968.1"," ,W","","","     11.74","W","     17.84","W","      5.64","W","","","       250","W","","","","","      19.7","W","",""
"USW00003966","2015","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.5","W","    771.2","","     771.2","W","       114","W","        69","W","        15","W","","","","","         0","W","       102","W","        20","W","       191","W","        35","W","       202"," ","        25"," ","        57"," ","  -17.1","W,0219,+","","","",""," 104.9"," ,W,1226, ","   35.6","W,0728, ","0.0","W,1017","-2.7","W,1120","-7.1","W,1122","-7.1","W,1122","","","0.0","W,0405","-3.2","W,0328","-11.0","W,0306","-11.0","W,0306","-11.0","W,0306","    2808.1","1","    2808.1","W","   1291.1"," ,W","","","     13.51","W","     19.50","W","      7.52","W","","","       240","W","       230","W","","","      16.1","W","      27.7","W"
"USW00003966","2016","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.6","W","","","","","       108","W","        62","W","         9","W","","","","","","","","","","","","","","","       181"," ","        37"," ","        59"," ","","","","","","","  45.2"," ,W,0511, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    837.3"," ,W","","","","","","","","","","","       290","W","       240","W","","","      21.5","W","      30.0","W"
"USW00003966","2017","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.8","W","    801.4","","     801.4","W","        96","W","        58","W","         9","W","","","         0","W","         0","W","        90","W","        16","W","       212","W","        45","W","       166"," ","        30"," ","        54"," ","  -17.7","W,0107, ","","","     0","T,W,0904, ","  73.4"," ,W,0429, ","   40.0","W,0722, ","-1.6","W,1028","-4.3","W,1029","-5.5","W,1122","-8.8","W,1207","-10.5","W,1208","-6.0","W,0316","-6.0","W,0316","-6.0","W,0316","-10.5","W,0315","-10.5","W,0315","    2138.5","5","    2138.5","W","    921.2"," ,W","        0","T,W","     14.44","W","     20.91","W","      7.98","W","","","       300","W","       290","W","","","      19.7","W","      25.5","W"
"USW00003966","2018","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.8","W","   1078.6","","    1078.6","W","       106","W","        70","W","        10","W","","","","","         3","W","       115","W","        22","W","       180","W","        78","W","       183"," ","        15"," ","        56"," ","  -21.6","W,0102, ","","","","","  42.2"," ,W,0224, ","   37.8","W,0806, ","-2.7","W,1021","-2.7","W,1021","-8.2","W,1110","-8.2","W,1110","-10.5","W,1114","-2.7","W,0420","-2.7","W,0420","-6.6","W,0314","-8.8","W,0213","-12.7","W,0212","    2671.9","9","    2671.9","W","    952.4"," ,W","","","     13.62","W","     19.62","W","      7.61","W","","","       220","W","       280","W","","","      16.1","W","      23.7","W"
"USW00003966","2019","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.7","W","    931.1","","     931.1","W","       135","W","        85","W","        13","W","","","","","         1","W","       112","W","        18","W","       181","W","        47","W","       204"," ","        20"," ","        65"," ","  -19.9","W,0130, ","","","","","  74.9"," ,W,0826, ","   36.1","W,0710, ","-2.7","W,1031","-2.7","W,1031","-6.6","W,1108","-8.2","W,1111","-12.1","W,1112","-1.0","W,0415","-2.7","W,0319","-12.7","W,0306","-12.7","W,0306","-12.7","W,0306","    2694.8","8","    2694.8","W","   1324.2"," ,W","","","     13.64","W","     19.27","W","      8.02","W","","","       240","W","       240","W","","","      19.7","W","      28.2","W"
"USW00003966","2020","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.6","W","    764.7","","     764.7","W","       110","W","        78","W","         9","W","","","","","         0","W","       100","W","         6","W","       182","W","        42","W","       210"," ","        39"," ","        53"," ","  -14.3","W,0214, ","","","","","  56.4"," ,W,0110, ","   35.6","W,0711,+","-1.0","W,1005","-3.2","W,1101","-6.0","W,1102","-7.1","W,1201","-9.3","W,1224","-1.6","W,0418","-3.8","W,0307","-5.5","W,0229","-9.9","W,0221","-9.9","W,0221","    2512.9","9","    2512.9","W","   1080.8"," ,W","","","     13.58","W","     19.58","W","      7.57","W","","","       250","W","       330","W","","","      18.3","W","      26.8","W"
"USW00003966","2021","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.6","W","    828.6","","     828.6","W","       109","W","        60","W","        14","W","","","","","         5","W","        96","W","        18","W","       187","W","        38","W","       198"," ","        41"," ","        52"," ","  -22.1","W,0216, ","","","","","  39.6"," ,W,0830, ","   38.3","W,0618, ","0.0","W,1102","-3.8","W,1104","-6.6","W,1119","-7.7","W,1126","","","-2.1","W,0422","-4.9","W,0402","-4.9","W,0402","-15.5","W,0220","-15.5","W,0220","    2661.1","1","    2661.1","W","    924.3"," ,W","","","     13.78","W","     19.90","W","      7.66","W","","","        50","W","        40","W","","","      26.4","W","      34.4","W"
"USW00003966","2022","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.8","W","    819.8","","     819.8","W","       100","W","        69","W","         9","W","","","","","         3","W","       118","W","        21","W","       188","W","        44","W","       179"," ","        37"," ","        44"," ","  -21.0","W,1223,+","","","","","  67.6"," ,W,0726, ","   39.4","W,0723, ","-0.5","W,1008","-4.9","W,1019","-4.9","W,1019","-8.2","W,1114","-9.3","W,1120","-1.6","W,0419","-9.9","W,0312","-9.9","W,0312","-9.9","W,0312","-9.9","W,0312","    2420.1","1","    2420.1","W","   1025.7"," ,W","","","     13.03","W","     19.52","W","      6.54","W","","","       220","W","       200","W","","","      17.4","W","      25.9","W"
"USW00003966","2023","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.6","W","    696.7","","     696.7","W","       112","W","        65","W","         4","W","","","","","         0","W","       105","W","         4","W","       191","W","        38","W","       194"," ","        32"," ","        54"," ","  -11.6","W,0131, ","","","","","  43.2"," ,W,0303, ","   38.3","W,0825, ","-3.8","W,1030","-3.8","W,1030","-4.9","W,1031","-9.3","W,1219","-9.3","W,1219","-2.7","W,0424","-2.7","W,0424","-9.3","W,0320","-9.3","W,0320","-9.3","W,0320","    2548.5","5","    2548.5","W","    730.2"," ,W","","","     13.86","W","     20.60","W","      7.12","W","","","       290","W","       250","W","","","      17.9","W","      24.6","W"
"USW00003966","2024","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","       2.7","W","    754.9","","     754.9","W","       104","W","        66","W","        16","W","","","","","         3","W","        91","W","        11","W","       210","W","        36","W","       182"," ","        29"," ","        49"," ","  -22.1","W,0114, ","","","","","  78.7"," ,W,1104, ","   37.8","W,0625, ","-2.1","W,1016","-3.8","W,1126","-6.0","W,1129","-8.2","W,1201","-10.5","W,1205","0.0","W,0422","-3.2","W,0328","-4.9","W,0318","-8.2","W,0229","-10.5","W,0217","    2251.7","7","    2251.7","W","   1283.5"," ,W","","","     14.19","W","     20.56","W","      7.83","W","","","       240","W","       240","W","","","      20.1","W","      37.1","W"
"USW00003966","2025","38.65752","-90.65577","139.5","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","","","","","","","","","","","","","","","","","","","","","","","","","","","        31"," ","         2"," ","        16"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
