"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EGM00062387","1958","28.083","30.733","40.0","MINYA, EG","   1712.1","","    1712.1","S","         1","S","         0","S","         0","S","         0","S","         4","S","         0","S","       336","S","       165","S","   -2.2","S,0128, ","   0.5"," ,S,1208, ","   43.9","S,0614,+","0.0","S,0131","-2.2","S,0128","     505.6","6","     505.6","S","      0.5"," ,S","     21.83","S","     30.20","S","     13.46","S"
"EGM00062387","1962","28.083","30.733","40.0","MINYA, EG","   1789.7","","    1789.7","S","         0","S","         0","S","         0","S","         0","S","         0","S","         0","S","       325","S","       191","S","    1.1","S,0222,+","     0"," ,S,1231,+","   43.9","S,0611, ","","","","","     498.3","3","     498.3","S","      0.0"," ,S","     21.90","S","     30.27","S","     13.53","S"
"EGM00062387","1963","28.083","30.733","40.0","MINYA, EG","   1775.9","","    1775.9","S","         2","S","         0","S","         0","S","         0","S","         3","S","         0","S","       335","S","       183","S","   -2.2","S,0129, ","   1.0"," ,S,0504,+","   42.8","S,0618, ","0.0","S,0130","-2.2","S,0129","     500.4","4","     500.4","S","      2.0"," ,S","     21.87","S","     30.13","S","     13.61","S"
"EGM00062387","1964","28.083","30.733","40.0","MINYA, EG","   1510.3","","    1510.3","S","         0","S","         0","S","         0","S","         0","S","         5","S","         0","S","       322","S","       163","S","   -1.1","S,0127, ","     0"," ,S,1231,+","   45.0","S,0612, ","0.0","S,0208","","","     589.6","6","     589.6","S","      0.0"," ,S","     20.89","S","     29.29","S","     12.49","S"
"EGM00062387","1965","28.083","30.733","40.0","MINYA, EG","   1508.6","","    1508.6","S","         0","S","         0","S","         0","S","         0","S","         0","S","         0","S","       331","S","       165","S","    2.2","S,1217,+","     0"," ,S,1231,+","   47.2","S,0610, ","","","","","     452.0","0","     452.0","S","      0.0"," ,S","     21.15","S","     29.61","S","     12.70","S"
"EGM00062387","1991","28.083","30.733","40.0","MINYA, EG","","","","","         6","S","         3","S","         0","S","","","","","","","","","","","","","   5.1"," ,S,0323, ","","","","","","","","","","","     15.1"," ,S","","","","","",""
"EGM00062387","1992","28.083","30.733","40.0","MINYA, EG","","","","","","","","","","","         0","S","         1","S","","","","","","","   -0.8","S,0212, ","","","","","-0.8","S,0212","","","","","","","","","","","","","     13.20","S"
"EGM00062387","1993","28.083","30.733","40.0","MINYA, EG","","","","","         5","S","         2","S","         2","S","         0","S","         0","S","","","","","","","    0.5","S,0113, "," 141.0"," ,S,1203, ","","","","","","","","","","","    214.9"," ,S","","","","","     13.77","S"
"EGM00062387","1994","28.083","30.733","40.0","MINYA, EG","","","","","         2","S","         1","S","         1","S","","","","","","","","","","","","","  37.1"," ,S,0824, ","","","","","","","","","","","     38.1"," ,S","","","","","",""
"EGM00062387","1995","28.083","30.733","40.0","MINYA, EG","","","","","         5","S","         2","S","         1","S","","","","","","","","","","","","","  52.1"," ,S,0201, ","","","","","","","","","","","     79.0"," ,S","","","","","",""
