"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00441037","1949","36.6","-82.16667","609.9","BRISTOL, VA US","    698.5","","     698.5","0","       119","0","       102","0","         8","0","        0","","         2","0","         0","0","        86","0","         1","0","       205","0","        38","0","         2"," ","  -10.0","0,0316, ","     0"," ,0,1231,+","    76"," ,0,0407, ","  43.7"," ,0,0816, ","   35.6","0,0704, ","0.0","0,1104","-5.0","0,1106","-5.0","0,1106","-6.7","0,1123","-8.9","0,1216","-0.6","0,0425","-3.9","0,0417","-10.0","0,0316","-10.0","0,0316","-10.0","0,0316","","","","","   1222.7"," ,0","      140"," ,0","     14.95","0","     21.61","0","      8.29","0"
"USC00441037","1950","36.6","-82.16667","609.9","BRISTOL, VA US","    540.7","","     540.7","0","","","","","","","       10","","","","         0","0","        94","0","        11","0","       208","0","        12","0","","","  -15.6","0,1125, ","   229"," ,0,1126, ","","","","","   33.9","0,0902, ","-2.2","0,1106","-2.2","0,1106","-6.7","0,1112","-6.7","0,1112","-15.6","0,1125","0.0","0,0422","-2.8","0,0416","-4.4","0,0407","-7.2","0,0310","-8.9","0,0303","    1928.6","6","    1928.6","0","","","","","     13.91","0","     20.41","0","      7.40","0"
"USC00441037","1951","36.6","-82.16667","609.9","BRISTOL, VA US","    591.3","","     591.3","0","       126","0","       114","0","         4","0","        1","","         0","0","         0","0","        91","0","         6","0","       197","0","        35","0","","","  -15.0","0,1216,+","    51"," ,0,0314, ","     0","T,0,1212,+","  31.0"," ,0,0810, ","   35.0","0,0722, ","0.0","0,1011","-3.9","0,1103","-5.0","0,1104","-6.7","0,1109","-10.6","0,1120","-1.7","0,0418","-3.9","0,0325","-5.0","0,0322","-6.7","0,0209","-13.3","0,0208","    2292.4","4","    2292.4","0","   1200.4"," ,0","        0","T,0","     13.78","0","     20.52","0","      7.05","0"
"USC00441037","1953","36.6","-82.16667","609.9","BRISTOL, VA US","    748.6","","     748.6","0","        98","0","        91","0","         7","0","","","","","         0","0","        86","0","         3","0","       203","0","        54","0","","","  -13.3","0,1218, ","","","","","  61.0"," ,0,0905, ","   37.2","0,0902,+","-7.8","0,1107","-7.8","0,1107","-7.8","0,1107","-7.8","0,1107","-10.6","0,1217","0.0","0,0428","-2.2","0,0421","-6.7","0,0223","-6.7","0,0223","","","    2193.3","3","    2193.3","0","   1123.4"," ,0","","","     14.74","0","     21.76","0","      7.71","0"
"USC00441037","1954","36.6","-82.16667","609.9","BRISTOL, VA US","    784.2","","     784.2","0","        84","0","        79","0","         7","0","        2","","","","         0","0","        93","0","         4","0","       197","0","        65","0","","","  -14.4","0,0113, ","   203"," ,0,0301, ","","","  43.7"," ,0,0116, ","   38.9","0,0906,+","-1.7","0,1020","-2.8","0,1031","-4.4","0,1102","-7.8","0,1204","-9.4","0,1207","0.0","0,0505","-6.7","0,0322","-6.7","0,0322","-6.7","0,0322","-11.1","0,0302","    2128.2","2","    2128.2","0","    988.1"," ,0","","","     14.35","0","     21.56","0","      7.14","0"
"USC00441037","1955","36.6","-82.16667","609.9","BRISTOL, VA US","    675.1","","     675.1","0","       112","0","        90","0","         9","0","       10","","         6","0","         1","0","        98","0","         9","0","       200","0","        42","0","","","  -17.8","0,0213, ","   152"," ,0,0120, ","   203"," ,0,0119, ","  50.8"," ,0,0318, ","   35.0","0,0923,+","-0.6","0,1017","-2.2","0,1031","-5.6","0,1108","-10.6","0,1129","-10.6","0,1129","-1.1","0,0408","-3.9","0,0330","-5.6","0,0328","-10.6","0,0327","-10.6","0,0327","    2247.3","3","    2247.3","0","   1111.4"," ,0","      379"," ,0","     13.82","0","     20.33","0","      7.32","0"
"USC00441037","1956","36.6","-82.16667","609.9","BRISTOL, VA US","","","","","","","","","","","       11","","         3","0","","","","","","","","","","","","","","","   127"," ,0,0123, ","   127"," ,0,0123, ","","","","","","","","","","","","","","","","","","","","","","","","","    2402.5","5","    2402.5","0","","","      248"," ,0","","","","","",""
"USC00441037","1957","36.6","-82.16667","609.9","BRISTOL, VA US","    696.8","","     696.8","0","       122","0","       118","0","        19","0","        1","","         4","0","         0","0","        74","0","         5","0","       186","0","        37","0","","","  -15.6","0,1212, ","    25"," ,0,1130, ","    38"," ,0,1211, ","  62.5"," ,0,0915, ","   34.4","0,0814,+","-1.7","0,1020","-3.3","0,1029","-5.0","0,1110","-6.7","0,1111","-12.2","0,1211","-2.2","0,0415","-2.2","0,0415","-5.0","0,0321","-6.7","0,0220","-11.7","0,0119","","","","","   1825.4"," ,0","      131"," ,0","     14.59","0","     20.90","0","      8.28","0"
"USC00441037","1958","36.6","-82.16667","609.9","BRISTOL, VA US","","","","","       104","0","        98","0","         9","0","       12","","         6","0","","","","","","","","","","","","","","","   203"," ,0,0215, ","   203"," ,0,0215, ","  57.7"," ,0,0506, ","","","","","","","","","","","","","","","","","","","","","","","    2459.9","9","    2459.9","0","   1238.2"," ,0","      456"," ,0","","","","","",""
"USC00441037","1959","36.6","-82.16667","609.9","BRISTOL, VA US","    665.4","","     665.4","0","       113","0","        96","0","         9","0","","","","","         1","0","        87","0","         7","0","       193","0","        20","0","","","  -17.8","0,0118, ","","","","","  56.1"," ,0,1007, ","   36.1","0,0701, ","-2.2","0,1103","-2.2","0,1103","-5.0","0,1108","-8.3","0,1118","-9.4","0,1208","0.0","0,0415","-2.2","0,0328","-5.0","0,0319","-6.7","0,0318","-11.7","0,0221","","","","","   1124.8"," ,0","","","     14.05","0","     20.67","0","      7.43","0"
