"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MOE00147753","1962","35.7297","-5.9","19.0","TANGIER AIRPORT, MO","","","","","        82","E","        58","E","         8","E","         0","E","         0","E","","","","","","","    3.0","E,1120,+","  48.0"," ,E,1113, ","","","    794.0"," ,E","","","","","     13.91","E"
"MOE00147753","1963","35.7297","-5.9","19.0","TANGIER AIRPORT, MO","    602.5","","     602.5","E","       103","E","        79","E","        10","E","         0","E","         0","E","         0","E","       179","E","         4","E","    1.0","E,0203, ","  80.0"," ,E,1104, ","   34.0","E,0810,+","   1230.4"," ,E","     17.96","E","     21.95","E","     13.97","E"
"MOE00147753","1966","35.7297","-5.9","19.0","TANGIER AIRPORT, MO","","","","","        67","E","        40","E","         6","E","         0","E","         0","E","","","","","","","    4.0","E,1224,+","  44.0"," ,E,1106, ","","","    567.6"," ,E","","","","","     13.63","E"
