"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00293174","1918","33.0","-105.1","1617.0","FLYING H, NM US","        20","0","        20","0","         4","0","         2","0","","","","","   127"," ,0,1225, ","  44.5"," ,0,0726, ","    329.1"," ,0","      152"," ,0"
"USC00293174","1933","33.0","-105.1","1617.0","FLYING H, NM US","        34","0","        26","0","         1","0","         1","0","","","","","    76"," ,0,0405, ","  59.7"," ,0,0531, ","    273.4"," ,0","      102"," ,0"
"USC00293174","1934","33.0","-105.1","1617.0","FLYING H, NM US","        22","0","        16","0","         1","0","         3","0","","","","","   127"," ,0,0324, ","  29.2"," ,0,1116, ","    167.6"," ,0","      254"," ,0"
"USC00293174","1935","33.0","-105.1","1617.0","FLYING H, NM US","        35","0","        29","0","         5","0","         5","0","","","","","   254"," ,0,0503,+","  49.3"," ,0,0904, ","    414.9"," ,0","      811"," ,0"
"USC00293174","1936","33.0","-105.1","1617.0","FLYING H, NM US","        44","0","        36","0","         2","0","         3","0","","","","","   102"," ,0,0129, ","  41.9"," ,0,0924, ","    323.0"," ,0","      217"," ,0"
"USC00293174","1937","33.0","-105.1","1617.0","FLYING H, NM US","        35","0","        25","0","         3","0","         5","0","","","","","   343"," ,0,0304, ","  51.3"," ,0,0528, ","    334.6"," ,0","      559"," ,0"
"USC00293174","1938","33.0","-105.1","1617.0","FLYING H, NM US","        37","0","        34","0","         5","0","         2","0","","","","","   152"," ,0,0221,+","  35.3"," ,0,0903, ","    416.9"," ,0","      304"," ,0"
"USC00293174","1939","33.0","-105.1","1617.0","FLYING H, NM US","        38","0","        28","0","         3","0","         4","0","","","","","    76"," ,0,0406,+","  38.1"," ,0,0515, ","    334.3"," ,0","      254"," ,0"
"USC00293174","1940","33.0","-105.1","1617.0","FLYING H, NM US","        39","0","        32","0","         1","0","         4","0","","","","","   152"," ,0,0208, ","  73.7"," ,0,0522, ","    321.2"," ,0","      457"," ,0"
"USC00293174","1941","33.0","-105.1","1617.0","FLYING H, NM US","        78","0","        65","0","         6","0","         3","0","","","","","   102"," ,0,0317, "," 114.3"," ,0,0920, ","    853.1"," ,0","      152"," ,0"
"USC00293174","1942","33.0","-105.1","1617.0","FLYING H, NM US","        46","0","        39","0","         6","0","         5","0","","","","","   178"," ,0,1206, ","  34.3"," ,0,0831, ","    465.1"," ,0","      508"," ,0"
"USC00293174","1944","33.0","-105.1","1617.0","FLYING H, NM US","        39","0","        32","0","         1","0","         2","0","","","","","    51"," ,0,1228, ","  38.4"," ,0,0823, ","    299.5"," ,0","      112"," ,0"
"USC00293174","1945","33.0","-105.1","1617.0","FLYING H, NM US","        27","0","        21","0","         0","0","         2","0","","","","","   180"," ,0,1213, ","  23.4"," ,0,0821, ","    184.3"," ,0","      257"," ,0"
"USC00293174","1946","33.0","-105.1","1617.0","FLYING H, NM US","        54","0","        37","0","         4","0","         8","0","","","","","   102"," ,0,0114, ","  50.0"," ,0,0821, ","    454.4"," ,0","      567"," ,0"
"USC00293174","1948","33.0","-105.1","1617.0","FLYING H, NM US","","","","","","","","","","","         2"," ","","","","","","","",""
"USC00293174","1951","33.0","-105.1","1617.0","FLYING H, NM US","        24","0","        19","0","         1","0","","","","","","","","","  42.9"," ,0,0523, ","    194.7"," ,0","",""
"USC00293174","1954","33.0","-105.1","1617.0","FLYING H, NM US","","","","","","","","","","","         1"," ","","","","","","","",""
"USC00293174","1956","33.0","-105.1","1617.0","FLYING H, NM US","        13","0","        12","0","         2","0","         5","0","","","","","   279"," ,0,0201, ","  30.5"," ,0,0201, ","    148.5"," ,0","      508"," ,0"
"USC00293174","1957","33.0","-105.1","1617.0","FLYING H, NM US","        33","0","        28","0","         5","0","         0","0","","","","","     0"," ,0,1231,+","  37.3"," ,0,0817, ","    376.6"," ,0","        0"," ,0"
"USC00293174","1958","33.0","-105.1","1617.0","FLYING H, NM US","        48","0","        39","0","         6","0","","","","","","","","","  54.9"," ,0,0705, ","    481.3"," ,0","",""
"USC00293174","1959","33.0","-105.1","1617.0","FLYING H, NM US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00293174","1961","33.0","-105.1","1617.0","FLYING H, NM US","        25","0","        21","0","         3","0","         2","0","","","","","    64"," ,0,0125, ","  44.7"," ,0,0707, ","    264.9"," ,0","      128"," ,0"
"USC00293174","1962","33.0","-105.1","1617.0","FLYING H, NM US","        32","0","        30","0","         4","0","         2","0","","","","","    38"," ,0,0314,+","  33.8"," ,0,1130, ","    341.9"," ,0","       76"," ,0"
"USC00293174","1963","33.0","-105.1","1617.0","FLYING H, NM US","","","","","","","","","         3"," ","         2"," ","","","","","","","",""
"USC00293174","1964","33.0","-105.1","1617.0","FLYING H, NM US","        16","0","        14","0","         0","0","         3","0","","","         2"," ","   152"," ,0,0221, ","  24.4"," ,0,0813, ","    141.2"," ,0","      292"," ,0"
