"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00518675","1952","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1953","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1954","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1956","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1957","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1958","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1959","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1960","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1961","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1962","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1963","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1964","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1965","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1966","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1967","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1968","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1970","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1971","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1972","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1973","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1974","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518675","1977","18.95","-155.68333","153.0","SOUTH POINT CORRAL 3, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
