"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CPOP","2010","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","    999.0","","     999.0","U","         0","U","        24","U","         0","U","       190","U","        96","U","   -5.0","U,1125, ","   42.2","U,0825,+","-1.7","U,1124","-5.0","U,1125","-5.0","U,1125","","","-1.7","U,0314","","","","","","","","","","","","","     16.18","U","     23.03","U","      9.32","U"
"USR0000CPOP","2011","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1015.1","","    1015.1","U","         0","U","        55","U","         0","U","       198","U","        93","U","   -6.7","U,0203, ","   41.1","U,0828,+","0.0","U,1107","-2.2","U,1203","-5.0","U,1206","","","-0.6","U,0409","-2.8","U,0228","-6.7","U,0203","-6.7","U,0203","","","    1788.3","3","    1788.3","U","     16.18","U","     23.36","U","      9.01","U"
"USR0000CPOP","2012","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1512.8","8","    1512.8"," ","","","","","",""
"USR0000CPOP","2013","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1226.0","","    1226.0","U","         0","U","        40","U","         0","U","       230","U","       110","U","  -10.0","U,0114, ","   45.0","U,0630, ","-0.6","U,1204","-3.9","U,1205","-4.4","U,1208","-6.7","U,1210","0.0","U,0227","-2.2","U,0212","-10.0","U,0114","-10.0","U,0114","-10.0","U,0114","","","","","     17.76","U","     25.09","U","     10.43","U"
"USR0000CPOP","2014","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1304.7","","    1304.7","U","         0","U","         8","U","         0","U","       248","U","       109","U","   -3.3","U,1231, ","   41.7","U,0713, ","-1.7","U,1226","-2.2","U,1227","","","","","0.0","U,0203","","","","","","","","","    1160.9","9","    1160.9","U","     19.09","U","     26.12","U","     12.07","U"
"USR0000CPOP","2015","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1250.1","","    1250.1","U","         0","U","        32","U","         0","U","       243","U","       107","U","   -5.6","U,1230, ","   42.2","U,0816, ","0.0","U,1105","-3.9","U,1129","-5.0","U,1227","","","0.0","U,0305","-3.3","U,0102","","","","","","","    1039.6","6","    1039.6","U","     18.26","U","     25.50","U","     11.03","U"
"USR0000CPOP","2017","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1224.8","","    1224.8","U","         0","U","        25","U","         0","U","       227","U","       104","U","   -4.4","U,1221, ","   42.8","U,0707, ","0.0","U,1119","-3.3","U,1204","-4.4","U,1221","","","0.0","U,0306","-2.2","U,0128","","","","","","","    1402.0","0","    1402.0","U","     18.03","U","     24.92","U","     11.13","U"
"USR0000CPOP","2018","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1258.3","","    1258.3","U","         0","U","        20","U","         0","U","       233","U","       103","U","   -6.1","U,0224, ","   41.7","U,0726,+","0.0","U,1109","-3.3","U,1228","","","","","0.0","U,0417","-2.2","U,0305","-6.1","U,0224","","","","","    1250.9","9","    1250.9","U","     18.09","U","     24.81","U","     11.37","U"
"USR0000CPOP","2019","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","    948.4","","     948.4","U","         0","U","        41","U","         0","U","       200","U","        76","U","   -5.6","U,0101, ","   39.4","U,0901,+","-3.3","U,1030","-3.3","U,1030","-5.0","U,1031","","","-1.1","U,0315","-3.9","U,0223","-5.6","U,0101","","","","","    1630.4","4","    1630.4","U","     15.96","U","     22.37","U","      9.55","U"
"USR0000CPOP","2020","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1276.3","","    1276.3","U","         0","U","        30","U","         0","U","       207","U","       121","U","   -7.8","U,0204, ","   43.9","U,0906, ","-0.6","U,1109","-2.2","U,1110","","","","","-0.6","U,0211","-3.3","U,0205","-7.8","U,0204","-7.8","U,0204","","","    1642.2","2","    1642.2","U","     17.65","U","     24.68","U","     10.61","U"
"USR0000CPOP","2021","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1376.5","","    1376.5","U","         0","U","        24","U","         0","U","       239","U","       104","U","   -2.8","U,1212,+","   44.4","U,0616, ","-0.6","U,1210","-2.2","U,1211","","","","","-1.7","U,0324","-2.8","U,0221","","","","","","","    1399.8","8","    1399.8","U","     18.36","U","     25.19","U","     11.53","U"
"USR0000CPOP","2022","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1372.3","","    1372.3","U","         0","U","        45","U","         0","U","       220","U","       108","U","   -6.1","U,0224, ","   42.8","U,0902,+","-0.6","U,1104","-3.3","U,1120","","","","","0.0","U,0312","-2.8","U,0226","-6.1","U,0224","","","","","    1361.0","0","    1361.0","U","     17.93","U","     24.99","U","     10.87","U"
"USR0000CPOP","2023","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","    948.5","","     948.5","U","         0","U","        42","U","         0","U","       189","U","        80","U","   -5.0","U,0216, ","   43.3","U,0715, ","0.0","U,1030","-3.3","U,1126","","","","","-1.1","U,0406","-2.8","U,0327","-5.0","U,0216","","","","","    1898.8","8","    1898.8","U","     15.96","U","     22.55","U","      9.37","U"
"USR0000CPOP","2024","34.7325","-118.3833","841.2","POPPY PARK CALIFORNIA, CA US","   1381.4","","    1381.4","U","         0","U","        23","U","         0","U","       217","U","       107","U","   -2.8","U,0108, ","   45.6","U,0706, ","0.0","U,1116","-2.2","U,1119","","","","","-1.1","U,0314","-2.2","U,0212","","","","","","","    1504.8","8","    1504.8","U","     18.08","U","     24.89","U","     11.26","U"
