"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00405108","1910","36.2291","-86.318","160.0","LEBANON, TN US","","","","","","","","","","","","","","","","","","","         3","6","       211","6","        37","6","","","","","","","","","","","","","   34.4","6,0920,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     21.14","6","",""
"USC00405108","1911","36.2291","-86.318","160.0","LEBANON, TN US","   1086.1","","    1086.1","6","       118","6","        91","6","        15","6","","","","","         1","6","        64","6","         3","6","       206","6","        70","6","","","","","  -20.6","6,0104, ","","","","","  80.5"," ,6,1226, ","   38.3","6,0611, ","0.0","6,1023","-2.2","6,1102","-8.9","6,1113","-8.9","6,1113","-8.9","6,1113","0.0","6,0410","-3.3","6,0331","-8.3","6,0316","-8.3","6,0316","-8.9","6,0222","","","","","   1422.1"," ,6","","","     16.50","6","     22.45","6","     10.55","6"
"USC00405108","1912","36.2291","-86.318","160.0","LEBANON, TN US","    843.5","","     843.5","6","       108","6","        91","6","        18","6","","","","","         2","6","        86","6","         7","6","       203","6","        36","6","","","","","  -23.3","6,0107, ","","","","","  59.4"," ,6,0427, ","   35.0","6,0910,+","0.0","6,1024","-5.0","6,1103","-5.0","6,1103","-11.1","6,1128","-11.1","6,1128","-1.7","6,0325","-7.2","6,0310","-7.2","6,0310","-7.2","6,0310","-13.9","6,0211","    2141.5","5","    2141.5","6","   1437.4"," ,6","","","     14.46","6","     20.52","6","      8.39","6"
"USC00405108","1913","36.2291","-86.318","160.0","LEBANON, TN US","   1012.7","","    1012.7","6","        94","6","        76","6","        10","6","","","","","         0","6","        69","6","         1","6","       206","6","        83","6","","","","","  -11.1","6,0214,+","","","",""," 121.9"," ,6,0326, ","   38.9","6,0807, ","-1.1","6,1021","-2.8","6,1031","-4.4","6,1101","-6.7","6,1111","-8.9","6,1209","-1.7","6,0329","-3.9","6,0328","-8.9","6,0307","-8.9","6,0307","-8.9","6,0307","    1800.4","4","    1800.4","6","   1244.2"," ,6","","","     16.14","6","     22.44","6","      9.84","6"
"USC00405108","1914","36.2291","-86.318","160.0","LEBANON, TN US","   1026.8","","    1026.8","6","        81","6","        68","6","        14","6","","","","","         1","6","        85","6","         7","6","       208","6","        74","6","","","","","  -19.4","6,1215, ","","","","","  57.7"," ,6,0714, ","   38.9","6,0627,+","0.0","6,1027","-3.9","6,1028","-7.8","6,1117","-7.8","6,1117","-15.0","6,1120","-1.1","6,0421","-3.9","6,0410","-7.8","6,0321","-7.8","6,0321","-9.4","6,0302","    1982.2","2","    1982.2","6","   1122.8"," ,6","","","     15.33","6","     21.46","6","      9.20","6"
"USC00405108","1915","36.2291","-86.318","160.0","LEBANON, TN US","","","","","       103","6","        82","6","        19","6","","","","","","","","","","","","","","","","","","","","","","","","","  83.8"," ,6,1114, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1543.4"," ,6","","","","","","","",""
"USC00405108","1916","36.2291","-86.318","160.0","LEBANON, TN US","    828.9","","     828.9","6","        99","6","        89","6","        17","6","","","","","         0","6","        81","6","        10","6","       223","6","        51","6","","","","","  -15.6","6,1219,+","","","","","  72.6"," ,6,0709, ","   36.1","6,0910, ","-1.7","6,1022","-3.3","6,1114","-10.6","6,1115","-10.6","6,1115","-10.6","6,1115","0.0","6,0410","-5.0","6,0317","-5.0","6,0317","-7.8","6,0316","-8.9","6,0304","    1814.0","0","    1814.0","6","   1414.1"," ,6","","","     15.23","6","     21.83","6","      8.62","6"
"USC00405108","1917","36.2291","-86.318","160.0","LEBANON, TN US","    692.6","","     692.6","6","        94","6","        80","6","        10","6","","","","","         4","6","        86","6","        15","6","       207","6","        30","6","","","","","  -21.1","6,1230, ","","","","","  78.7"," ,6,0526, ","   36.1","6,0714, ","0.0","6,1009","-2.2","6,1013","-4.4","6,1103","-8.3","6,1125","-9.4","6,1208","0.0","6,0415","-2.2","6,0410","-5.6","6,0319","-10.0","6,0306","-10.0","6,0306","    2085.6","6","    2085.6","6","   1194.7"," ,6","","","     13.73","6","     20.47","6","      7.00","6"
"USC00405108","1918","36.2291","-86.318","160.0","LEBANON, TN US","    884.6","","     884.6","6","        97","6","        85","6","        16","6","","","","","         3","6","        70","6","        10","6","       216","6","        59","6","","","","","  -27.2","6,0112, ","","","","","  96.5"," ,6,0128, ","   38.9","6,0810, ","-1.7","6,1102","-3.3","6,1124","-5.6","6,1201","-7.2","6,1229","","","-0.6","6,0411","-2.2","6,0316","-4.4","6,0311","-7.8","6,0221","-13.9","6,0205","    2310.6","6","    2310.6","6","   1237.9"," ,6","","","     15.53","6","     22.01","6","      9.04","6"
"USC00405108","1919","36.2291","-86.318","160.0","LEBANON, TN US","    994.0","","     994.0","6","       104","6","        91","6","        21","6","","","","","         0","6","        80","6","         2","6","       207","6","        56","6","","","","","  -17.2","6,0104, ","","","",""," 101.6"," ,6,0101, ","   36.1","6,0729,+","0.0","6,1105","-3.9","6,1113","-6.7","6,1114","-6.7","6,1114","-10.6","6,1210","0.0","6,0427","-2.2","6,0426","-6.7","6,0301","-6.7","6,0301","-14.4","6,0105","    1845.5","5","    1845.5","6","   1596.2"," ,6","","","     15.89","6","     22.04","6","      9.72","6"
