"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA004013040","1960","51.8167","-105.2333","541.0","GUERNSEY CDA EPF, SK CA","        45","C","        27","C","         1","C","         8","C","","","","","","","","","","","","","   178"," ,C,0112, ","  46.5"," ,C,0620, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    222.1"," ,C","      555"," ,C","","","","","",""
"CA004013040","1961","51.8167","-105.2333","541.0","GUERNSEY CDA EPF, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5585.2","2","    5585.2","C","","","","","","","","","",""
"CA004013040","1963","51.8167","-105.2333","541.0","GUERNSEY CDA EPF, SK CA","","","","","","","","","        69","C","       182","C","","","","","","","  -36.1","C,0122, ","","","","","","","0.0","C,0929","-3.9","C,1019","-5.0","C,1020","-6.7","C,1030","-8.9","C,1104","-1.1","C,0526","-2.2","C,0522","-7.8","C,0504","-7.8","C,0504","-10.0","C,0503","","","","","","","","","","","","","     -3.72","C"
"CA004013040","1964","51.8167","-105.2333","541.0","GUERNSEY CDA EPF, SK CA","","","","","","","","","        80","C","       199","C","       119","C","        88","C","         6","C","  -36.7","C,0127, ","","","","","   34.4","C,0712, ","-1.7","C,0906","-2.2","C,1005","-5.6","C,1018","-8.9","C,1019","-8.9","C,1019","-3.3","C,0601","-3.3","C,0601","-6.7","C,0418","-6.7","C,0418","-16.7","C,0330","","","","","","","","","      1.68","C","      8.14","C","     -4.78","C"
"CA004013040","1965","51.8167","-105.2333","541.0","GUERNSEY CDA EPF, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6545.5","5","    6545.5","C","","","","","","","","","",""
