"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CLVR","1991","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","    407.1","","     407.1","U","         0","U","         4","U","         0","U","       165","U","        40","U","   -1.7","U,1216, ","   40.0","U,0702, ","0.0","U,1213","-0.6","U,0125","","","    1585.5","5","    1585.5","U","     15.09","U","     21.07","U","      9.11","U"
"USR0000CLVR","1994","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","    1424.2","2","    1424.2"," ","","","","","",""
"USR0000CLVR","1995","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","    413.1","","     413.1","U","         0","U","         0","U","         0","U","       185","U","        30","U","    0.6","U,0215, ","   39.4","U,0715, ","","","","","","","","","","","     15.95","U","     21.68","U","     10.22","U"
"USR0000CLVR","1996","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","    549.1","","     549.1","U","         0","U","         2","U","         0","U","       186","U","        54","U","   -0.6","U,1220,+","   41.1","U,0809, ","-0.6","U,1220","-0.6","U,0226","","","    1071.1","1","    1071.1","U","     16.45","U","     22.50","U","     10.39","U"
"USR0000CLVR","1997","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","    449.3","","     449.3","U","         0","U","         4","U","         0","U","       205","U","        26","U","   -2.8","U,0114, ","   40.0","U,0805, ","0.0","U,1212","-2.8","U,0114","-2.8","U,0114","    1233.8","8","    1233.8","U","     16.09","U","     22.13","U","     10.06","U"
"USR0000CLVR","1998","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","    1575.9","9","    1575.9","U","","","","","",""
"USR0000CLVR","2000","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","    399.0","","     399.0","U","         0","U","         0","U","         0","U","       165","U","        43","U","    0.6","U,1113, ","   40.6","U,0614, ","","","","","","","","","","","     15.39","U","     21.40","U","      9.37","U"
"USR0000CLVR","2005","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","","","","","","","","","         0","U","       191","U","        51","U","","","   40.6","U,0723, ","","","","","","","","","","","","","     22.34","U","",""
"USR0000CLVR","2006","37.7119","-121.8136","243.8","LIVERMORE CALIFORNIA, CA US","    513.1","","     513.1","U","         0","U","         3","U","         0","U","       186","U","        54","U","    0.0","U,0311,+","   45.6","U,0722, ","","","0.0","U,0311","","","    1354.1","1","    1354.1","U","     15.83","U","     22.42","U","      9.25","U"
