"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00292476","1947","34.35","-106.61667","1830.0","DIAMOND T RANCH, NM US","        16"," "
"USC00292476","1948","34.35","-106.61667","1830.0","DIAMOND T RANCH, NM US","         8"," "
