"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024110","1965","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","","","    364.7","","     364.7","X","        40","X","        15","X","         0","X","       48","","         9","X","         0","X","       119","X","        30","X","       146","X","        30","X","        67"," ","","","         4"," ","  -16.1","X,1231, ","   356"," ,X,0105,+","   112"," ,X,1227, ","  23.4"," ,X,0617, ","   40.0","X,0801, ","0.0","X,0917","-3.3","X,1016","-4.4","X,1213","-10.0","X,1215","-10.0","X,1215","0.0","X,0506","-2.2","X,0403","-4.4","X,0327","-10.0","X,0324","-10.0","X,0324","    3445.3","3","    3445.3","X","    131.7"," ,X","      576"," ,X","     10.58","X","     16.50","X","      4.67","X","","","","","       220","X","","","","","      22.1","X"
"USW00024110","1966","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","        31"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024110","1998","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","","","    497.5","","     497.5","W","","","","","","","","","","","         1","W","       112","W","        16","W","       152","W","        49","W","","","","","","","  -18.9","W,1222, ","","","","","","","   41.7","W,0727, ","0.0","W,1004","-2.8","W,1016","-5.0","W,1030","-6.7","W,1205","-11.7","W,1219","-0.6","W,0418","-2.2","W,0413","-4.4","M,0227","-7.2","M,0116","-9.4","M,0115","","","","","","","","","     11.68","W","     18.32","W","      5.05","W","","","","","","","","","","","",""
"USW00024110","1999","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.5","W","    330.0","","     330.0","W","        59","W","        19","W","         0","W","","","","","         0","W","       127","W","         7","W","       137","W","        35","W","","","","","","","   -6.1","W,1208,+","","","","","   9.9"," ,W,0227, ","   38.9","W,0728, ","-1.1","W,0928","-2.2","W,1015","-5.6","W,1016","","","","","-0.6","W,0514","-2.2","W,0415","-4.4","W,0402","","","","","    3006.2","2","    3006.2","W","    126.7"," ,W","","","     10.95","W","     17.62","W","      4.28","W","       250","W","       250","W","","","      18.3","W","      21.9","W","",""
"USW00024110","2000","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","","","","","","","        75","W","        29","W","         1","W","","","","","","","","","","","","","","","","","","","","","","","","","","","  27.9"," ,W,0413, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    217.7"," ,W","","","","","","","","","","","       250","W","","","","","      23.2","W","",""
"USW00024110","2001","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.3","W","    347.7","","     347.7","W","        70","W","        24","W","         0","W","","","","","         0","W","       138","W","        14","W","       147","W","        45","W","","","","","","","  -10.6","W,1228, ","","","","","  11.7"," ,W,1116, ","   39.4","W,0812, ","0.0","W,1006","-2.8","W,1010","-5.0","W,1028","-7.8","W,1218","-10.6","W,1228","-1.1","W,0503","-4.4","W,0414","-4.4","W,0414","-7.2","W,0212","-8.9","W,0130","    3551.8","8","    3551.8","W","    160.9"," ,W","","","     10.47","W","     17.03","W","      3.90","W","       260","W","       140","W","","","      19.2","W","      76.4","W","",""
"USW00024110","2002","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.3","W","    365.7","","     365.7","W","        70","W","        17","W","         0","W","","","","","         0","W","       138","W","         5","W","       145","W","        40","W","","","","","","","  -15.0","W,1031, ","","","","","  14.0"," ,W,1230, ","   42.2","W,0713, ","-1.1","W,1001","-2.2","W,1002","-6.7","W,1024","-6.7","W,1024","-11.7","W,1030","-0.6","W,0510","-2.8","W,0508","-5.0","W,0403","-7.2","W,0308","-8.9","W,0129","    3105.4","4","    3105.4","W","    153.3"," ,W","","","     10.52","W","     17.32","W","      3.72","W","       230","W","       240","W","","","      19.7","W","      23.7","W","",""
"USW00024110","2003","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.3","W","    429.5","","     429.5","W","        70","W","        27","W","         0","W","","","","","         0","W","       123","W","        13","W","       155","W","        50","W","","","","","","","  -17.2","W,1122, ","","","","","  15.0"," ,W,0123, ","   39.4","W,0728, ","0.0","W,1024","-2.2","W,1025","-10.0","W,1031","-10.0","W,1031","-10.0","W,1031","-1.1","W,0519","-2.2","W,0507","-5.6","W,0404","-10.0","W,0225","-10.0","W,0225","    3030.2","2","    3030.2","W","    195.1"," ,W","","","     11.17","W","     17.90","W","      4.43","W","       230","W","       240","W","","","      18.3","W","      23.2","W","",""
"USW00024110","2004","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.2","W","    425.3","","     425.3","W","        68","W","        20","W","         0","W","","","","","         2","W","       132","W","        19","W","       162","W","        44","W","","","","","","","  -27.2","W,0105, ","","","","","  16.5"," ,W,1017, ","   40.0","W,0813, ","-1.7","W,1024","-3.9","W,1025","-4.4","W,1103","-6.7","W,1104","-10.0","W,1129","0.0","W,0429","-2.2","W,0328","-6.1","W,0213","-6.7","W,0212","-15.6","W,0108","    3135.7","7","    3135.7","W","    155.6"," ,W","","","     10.99","W","     17.75","W","      4.23","W","       250","W","       250","W","","","      24.1","W","      26.8","W","",""
"USW00024110","2005","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.1","B","    326.7","","     326.7","B","        76","B","        32","B","         0","B","","","","","         2","B","       134","B","        33","B","       148","B","        38","B","","","","","","","  -17.8","B,0115,+","","","","","  21.6"," ,B,0509, ","   37.8","B,0728,+","0.0","B,1008","-2.2","B,1030","-5.6","B,1108","-7.2","B,1127","-10.0","B,1202","-0.6","W,0428","-3.9","W,0415","-6.1","W,0314","-7.8","W,0222","-8.9","W,0219","    3097.4","4","    3097.4","B","    241.0"," ,B","","","     10.23","B","     16.97","B","      3.49","B","        60","B","        60","B","","","      16.5","B","      20.1","B","",""
"USW00024110","2006","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.3","W","    396.7","","     396.7","W","        94","W","        35","W","         0","W","","","","","         1","W","       128","W","        22","W","       147","W","        51","W","        97"," ","        28"," ","         6"," ","  -18.2","W,1129, ","","","","","  19.3"," ,W,0408, ","   41.7","W,0723, ","-2.7","W,1010","-2.7","W,1010","-7.7","W,1030","-7.7","W,1030","-11.6","W,1031","-2.1","W,0513","-3.2","W,0417","-5.5","W,0310","-9.3","W,0221","-9.3","W,0221","    3212.0","0","    3212.0","W","    273.5"," ,W","","","     10.59","W","     17.41","W","      3.76","W","       200","W","       210","W","","","      19.2","W","      21.9","W","",""
"USW00024110","2007","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.1","W","    371.3","","     371.3","W","        65","W","        18","W","         0","W","","","","","         0","W","       127","W","        39","W","       147","W","        38","W","       105"," ","        35"," ","         3"," ","  -16.6","W,0114, ","","","","","  10.9"," ,W,0327, ","   40.6","W,0705, ","-1.0","W,1017","-3.8","W,1026","-6.0","W,1027","-7.7","W,1114","-10.5","W,1128","0.0","W,0430","-4.3","W,0420","-5.5","W,0411","-9.9","W,0203","-9.9","W,0203","    3332.4","4","    3332.4","W","    136.2"," ,W","","","     10.15","W","     16.88","W","      3.42","W","       230","W","       190","W","","","      17.0","W","      21.0","W","",""
"USW00024110","2008","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.0","W","    351.4","","     351.4","W","        70","W","        13","W","         0","W","","","","","         5","W","       154","W","        41","W","       140","W","        33","W","        84"," ","        32"," ","         1"," ","  -19.9","W,1220,+","","","","","   9.7"," ,W,1229, ","   40.6","W,0817, ","-1.6","W,1009","-3.2","W,1011","-6.6","W,1123","-8.2","W,1127","-14.3","W,1214","-0.5","W,0502","-3.2","W,0426","-5.5","W,0401","-7.1","W,0322","-12.7","W,0204","    3584.1","1","    3584.1","W","    104.9"," ,W","","","      9.42","W","     16.26","W","      2.58","W","       250","W","       250","W","","","      16.5","W","      21.0","W","",""
"USW00024110","2009","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.1","W","    421.8","","     421.8","W","        62","W","        24","W","         0","W","","","","","         4","W","       144","W","        37","W","       141","W","        44","W","        86"," ","        26"," ","        10"," ","  -21.0","W,0103, ","","","","","  11.4"," ,W,1013, ","   41.1","W,0801, ","0.0","W,1003","-4.9","W,1010","-4.9","W,1010","-8.2","W,1011","-9.9","W,1203","0.0","W,0501","-2.7","W,0404","-6.6","W,0313","-9.3","W,0312","-9.3","W,0312","    3479.6","6","    3479.6","W","    138.4"," ,W","","","      9.85","W","     16.49","W","      3.20","W","        50","W","        50","W","","","      17.9","W","      21.9","W","",""
"USW00024110","2010","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.0","W","    301.1","","     301.1","W","        95","W","        40","W","         0","W","","","","","         2","W","       123","W","        19","W","       136","W","        35","W","       104"," ","        39"," ","         4"," ","  -28.2","W,1124, ","","","","","  13.7"," ,W,0527, ","   37.2","W,0805,+","0.0","W,1014","-3.8","W,1017","-5.5","W,1121","-8.8","W,1122","-23.8","W,1123","-0.5","W,0509","-3.8","W,0505","-4.9","W,0410","","","","","    3194.2","2","    3194.2","W","    260.4"," ,W","","","     10.46","W","     16.86","W","      4.06","W","       290","W","       290","W","","","      21.9","W","      27.7","W","",""
"USW00024110","2011","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       2.9","W","    263.0","","     263.0","W","        61","W","        15","W","         0","W","","","","","         0","W","       145","W","        28","W","       134","W","        30","W","        89"," ","        22"," ","         2"," ","  -16.6","W,0103, ","","","","","  13.2"," ,W,0525, ","   37.8","W,0910, ","-3.8","W,1025","-3.8","W,1025","-7.1","W,1026","-7.1","W,1026","-9.9","W,1105","0.0","W,0501","-3.2","W,0423","-6.0","W,0407","-9.9","W,0227","-9.9","W,0227","    3510.3","3","    3510.3","W","    132.7"," ,W","","","      9.53","W","     16.27","W","      2.80","W","       210","W","       220","W","","","      17.0","W","      23.3","W","",""
"USW00024110","2012","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.1","W","    384.3","","     384.3","W","        87","W","        34","W","         0","W","","","","","         0","W","       129","W","        12","W","       145","W","        41","W","        96"," ","        28"," ","         9"," ","  -15.5","W,0116, ","","","","","  20.3"," ,W,0626, ","   40.6","W,0708, ","-2.1","W,1005","-3.8","W,1021","-6.6","W,1111","-9.3","W,1216","-9.3","W,1216","-0.5","W,0511","-2.7","W,0413","-5.5","W,0319","-7.7","W,0307","-9.3","W,0229","    3257.1","1","    3257.1","W","    244.2"," ,W","","","     10.87","W","     17.49","W","      4.26","W","       260","W","        90","W","","","      17.0","W","      34.0","W","",""
"USW00024110","2013","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       2.8","W","    510.4","","     510.4","W","        52","W","        19","W","         0","W","","","","","         1","W","       135","W","        38","W","       145","W","        61","W","        82"," ","        25"," ","        11"," ","  -20.5","W,1208, ","","","","","  16.8"," ,W,0618, ","   41.7","W,0701, ","0.0","W,1004","-3.2","W,1015","-5.5","W,1029","-9.9","W,1120","-9.9","W,1120","-1.0","W,0501","-5.5","W,0417","-5.5","W,0417","-8.8","W,0124","-9.3","W,0113","    2993.6","6","    2993.6","W","    149.6"," ,W","","","     10.77","W","     17.59","W","      3.96","W","       260","W","        90","W","","","      18.3","W","      52.8","W","",""
"USW00024110","2014","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","","","","","","","        74","W","        28","W","         0","W","","","","","","","","","","","","","","","        90"," ","        27"," ","         8"," ","","","","","","","   9.7"," ,W,1121, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    174.6"," ,W","","","","","","","","","","","","","","","","","","","",""
"USW00024110","2015","47.19295","-119.31459","356.3","MOSES LAKE GRANT CO AIRPORT, WA US","       3.1","W","    577.0","","     577.0","W","        62","W","        20","W","         0","W","","","","","         0","W","       100","W","        22","W","       171","W","        53","W","        90"," ","        30"," ","         6"," ","  -16.6","W,1231, ","","","","","  15.2"," ,W,1207, ","   44.4","W,0628, ","-1.0","W,1103","-3.2","W,1104","-4.9","W,1112","-8.8","W,1120","-9.3","W,1122","-1.6","W,0426","-2.7","W,0405","-7.7","W,0304","-7.7","W,0304","-11.6","W,0103","    2695.7","7","    2695.7","W","    169.2"," ,W","","","     12.21","W","     19.09","W","      5.32","W","       230","W","       230","W","","","      20.6","W","      27.3","W","",""
