"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00019072","1942","27.2833","-100.0833","203.9","CAMARON, MX","    921.7","","     921.7","m","        70","m","        44","m","         2","m","         0","m","         8","m","         0","m","       320","m","        46","m","   -2.2","m,1229,+","  53.3"," ,m,0711, ","   37.2","m,0617, ","-1.7","m,1228","-2.2","m,1229","0.0","m,0310","-2.2","m,0309","","","","","    510.1"," ,m","     19.62","m","     26.94","m","     12.30","m"
"MXN00019072","1943","27.2833","-100.0833","203.9","CAMARON, MX","    806.5","","     806.5","m","        63","m","        48","m","         5","m","         0","m","         4","m","         0","m","       302","m","        60","m","    0.0","m,1221,+","  51.8"," ,m,0522, ","   38.9","m,0512, ","0.0","m,1109","","","","","","","     417.3","3","     417.3","m","    585.5"," ,m","     18.93","m","     26.85","m","     11.00","m"
"MXN00019072","1944","27.2833","-100.0833","203.9","CAMARON, MX","    703.3","","     703.3","m","        74","m","        62","m","        13","m","         0","m","        17","m","         0","m","       290","m","        42","m","   -3.3","m,0114, ","  54.9"," ,m,0908, ","   35.0","m,0730,+","-2.2","m,1207","-2.2","m,1207","-1.1","m,0121","-3.3","m,0114","     681.6","6","     681.6","m","    958.9"," ,m","     18.40","m","     25.84","m","     10.96","m"
"MXN00019072","1945","27.2833","-100.0833","203.9","CAMARON, MX","    939.1","","     939.1","m","        50","m","        39","m","        11","m","         0","m","         7","m","         0","m","       345","m","       122","m","   -2.2","m,1205, ","  50.3"," ,m,0827, ","   37.8","m,0919, ","0.0","m,1204","-2.2","m,1205","-0.6","m,0224","","","     527.3","3","     527.3","m","    730.4"," ,m","     20.07","m","     29.75","m","     10.40","m"
"MXN00019072","1946","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        54","m","        35","m","         6","m","","","","","","","","","","","","","  47.5"," ,m,0809, ","","","","","","","","","","","     254.8","8","     254.8"," ","    516.0"," ,m","","","","","",""
"MXN00019072","1947","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        64","m","        50","m","         4","m","","","","","","","","","","","","","  31.5"," ,m,1031, ","","","","","","","","","","","","","","","    574.0"," ,m","","","","","",""
"MXN00019072","1948","27.2833","-100.0833","203.9","CAMARON, MX","   1139.4","","    1139.4","m","        58","m","        56","m","        11","m","         0","m","         0","m","         0","m","       340","m","       141","m","    0.6","m,0128, ","  86.9"," ,m,0910, ","   40.0","m,0728,+","","","","","","","","","     366.1","1","     366.1","m","    963.4"," ,m","     20.37","m","     29.90","m","     10.84","m"
"MXN00019072","1949","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        35","m","        34","m","         6","m","","","","","","","","","","","","","  53.8"," ,m,0909, ","","","","","","","","","","","     452.4","4","     452.4","m","    597.8"," ,m","","","","","",""
"MXN00019072","1951","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        54","m","        51","m","         0","m","","","","","","","","","","","","","  17.8"," ,m,0709, ","","","","","","","","","","","","","","","    358.3"," ,m","","","","","",""
"MXN00019072","1953","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        56","m","        46","m","         0","m","         0","m","        10","m","","","","","","","   -0.6","m,1216,+","  23.9"," ,m,1210, ","","","0.0","m,1211","","","0.0","m,0205","","","","","","","    397.3"," ,m","","","","","     12.61","m"
"MXN00019072","1954","27.2833","-100.0833","203.9","CAMARON, MX","    826.4","","     826.4","m","        32","m","        26","m","         1","m","         0","m","        10","m","         0","m","       316","m","        26","m","    0.0","m,1222,+","  27.9"," ,m,0721, ","   38.9","m,0402,+","0.0","m,1112","","","","","","","     715.3","3","     715.3","m","    276.6"," ,m","     19.69","m","     26.92","m","     12.46","m"
"MXN00019072","1955","27.2833","-100.0833","203.9","CAMARON, MX","   1222.6","","    1222.6","m","        38","m","        36","m","         3","m","         0","m","        14","m","         0","m","       351","m","       133","m","    0.0","m,1226,+","  31.8"," ,m,0711, ","   41.7","m,0507, ","0.0","m,1110","","","0.0","m,0214","","","     216.8","8","     216.8","m","    408.8"," ,m","     21.00","m","     30.61","m","     11.39","m"
"MXN00019072","1961","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        28","m","        23","m","         7","m","","","","","","","","","","","","","  74.9"," ,m,0617, ","","","","","","","","","","","","","","","    403.0"," ,m","","","","","",""
"MXN00019072","1962","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        20","m","        17","m","         1","m","","","","","","","","","","","",""," 102.9"," ,m,0926, ","","","","","","","","","","","","","","","    269.6"," ,m","","","","","",""
"MXN00019072","1963","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        16","m","        12","m","         2","m","","","","","","","","","","","","","  59.9"," ,m,0429, ","","","","","","","","","","","","","","","    217.7"," ,m","","","","","",""
"MXN00019072","1964","27.2833","-100.0833","203.9","CAMARON, MX","","","","","        14","m","        13","m","         4","m","","","","","","","","","","","","","  65.8"," ,m,0823,+","","","","","","","","","","","","","","","    333.9"," ,m","","","","","",""
