"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097600","1996","-2.083","126.0","2.0","SANANA, ID","         0","S","         0","S","","","","","","","   19.2","S,0928, ","","","","","     21.59","S"
"IDM00097600","1998","-2.083","126.0","2.0","SANANA, ID","         0","S","         0","S","","","","","","","   19.2","S,0128, ","","","","","     21.87","S"
"IDM00097600","2010","-2.083","126.0","2.0","SANANA, ID","         0","S","         0","S","","","","","","","   21.0","S,0108, ","","","","","     24.75","S"
"IDM00097600","2015","-2.083","126.0","2.0","SANANA, ID","","","","","         0","S","       334","S","       131","S","","","   34.4","S,1205, ","     31.72","S","",""
"IDM00097600","2022","-2.083","126.0","2.0","SANANA, ID","","","","","         0","S","       345","S","       143","S","","","   34.2","S,1101,+","     31.69","S","",""
