"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00420777","1899","41.9","-112.5","1478.9","BLUE CREEK, UT US","","","","","","","         6"," ","","","","","",""
"USC00420777","1900","41.9","-112.5","1478.9","BLUE CREEK, UT US","","","","","","","         2"," ","","","","","",""
"USC00420777","1901","41.9","-112.5","1478.9","BLUE CREEK, UT US","        36","6","        23","6","         0","6","","","","","  18.5"," ,6,1004, ","    195.6"," ,6"
"USC00420777","1902","41.9","-112.5","1478.9","BLUE CREEK, UT US","","","","","","","         6"," ","","","","","",""
"USC00420777","1941","41.9","-112.5","1478.9","BLUE CREEK, UT US","        82","6","        52","6","         2","6","","","","","  31.8"," ,6,0607, ","    431.5"," ,6"
"USC00420777","1942","41.9","-112.5","1478.9","BLUE CREEK, UT US","        59","6","        37","6","         0","6","","","","","  22.1"," ,6,1117, ","    303.1"," ,6"
"USC00420777","1943","41.9","-112.5","1478.9","BLUE CREEK, UT US","        43","6","        32","6","         2","6","","","","","  27.9"," ,6,0601, ","    260.8"," ,6"
"USC00420777","1944","41.9","-112.5","1478.9","BLUE CREEK, UT US","        50","6","        38","6","         2","6","","","","","  30.5"," ,6,0603, ","    349.1"," ,6"
"USC00420777","1945","41.9","-112.5","1478.9","BLUE CREEK, UT US","        74","6","        45","6","         2","6","","","","","  46.7"," ,6,0812, ","    498.4"," ,6"
"USC00420777","1946","41.9","-112.5","1478.9","BLUE CREEK, UT US","        47","6","        41","6","         5","6","","","","","  49.5"," ,6,0313, ","    424.1"," ,6"
"USC00420777","1947","41.9","-112.5","1478.9","BLUE CREEK, UT US","        50","6","        35","6","         1","6","","","","","  86.4"," ,6,0918, ","    374.4"," ,6"
"USC00420777","1948","41.9","-112.5","1478.9","BLUE CREEK, UT US","","","","","","","         1"," ","","","","","",""
"USC00420777","1949","41.9","-112.5","1478.9","BLUE CREEK, UT US","","","","","","","         3"," ","         1"," ","","","",""
"USC00420777","1950","41.9","-112.5","1478.9","BLUE CREEK, UT US","","","","","","","         5"," ","        14"," ","","","",""
